GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Median household income in the past 12 months (in 2014 Inflation-adjusted dollars),Margin of Error; Median household income in the past 12 months (in 2014 Inflation-adjusted dollars)
1400000US25017339300,25017339300,"Census Tract 3393, Middlesex County, Massachusetts",74250,17182
1400000US25017339400,25017339400,"Census Tract 3394, Middlesex County, Massachusetts",63227,7807
1400000US25017339500,25017339500,"Census Tract 3395, Middlesex County, Massachusetts",75962,22016
1400000US25017339600,25017339600,"Census Tract 3396, Middlesex County, Massachusetts",81250,11533
1400000US25017339700,25017339700,"Census Tract 3397, Middlesex County, Massachusetts",62793,9478
1400000US25017339801,25017339801,"Census Tract 3398.01, Middlesex County, Massachusetts",83886,12938
1400000US25017339802,25017339802,"Census Tract 3398.02, Middlesex County, Massachusetts",61705,16922
1400000US25017339900,25017339900,"Census Tract 3399, Middlesex County, Massachusetts",62361,12605
1400000US25017340000,25017340000,"Census Tract 3400, Middlesex County, Massachusetts",54700,5632
1400000US25017340100,25017340100,"Census Tract 3401, Middlesex County, Massachusetts",98750,15734
1400000US25017341101,25017341101,"Census Tract 3411.01, Middlesex County, Massachusetts",82009,9888
1400000US25017341102,25017341102,"Census Tract 3411.02, Middlesex County, Massachusetts",47017,7845
1400000US25017341200,25017341200,"Census Tract 3412, Middlesex County, Massachusetts",53937,9521
1400000US25017341300,25017341300,"Census Tract 3413, Middlesex County, Massachusetts",42675,8449
1400000US25017341400,25017341400,"Census Tract 3414, Middlesex County, Massachusetts",57126,8693
1400000US25017341500,25017341500,"Census Tract 3415, Middlesex County, Massachusetts",59683,8226
1400000US25017341600,25017341600,"Census Tract 3416, Middlesex County, Massachusetts",53986,5999
1400000US25017341700,25017341700,"Census Tract 3417, Middlesex County, Massachusetts",66750,20083
1400000US25017341800,25017341800,"Census Tract 3418, Middlesex County, Massachusetts",36157,6374
1400000US25017341901,25017341901,"Census Tract 3419.01, Middlesex County, Massachusetts",56929,11832
1400000US25017341902,25017341902,"Census Tract 3419.02, Middlesex County, Massachusetts",66180,10806
1400000US25017342101,25017342101,"Census Tract 3421.01, Middlesex County, Massachusetts",49353,11664
1400000US25017342102,25017342102,"Census Tract 3421.02, Middlesex County, Massachusetts",32989,10255
1400000US25017342201,25017342201,"Census Tract 3422.01, Middlesex County, Massachusetts",52542,9044
1400000US25017342202,25017342202,"Census Tract 3422.02, Middlesex County, Massachusetts",55795,10574
1400000US25017342300,25017342300,"Census Tract 3423, Middlesex County, Massachusetts",65938,5530
1400000US25017342400,25017342400,"Census Tract 3424, Middlesex County, Massachusetts",46164,11985
1400000US25017342500,25017342500,"Census Tract 3425, Middlesex County, Massachusetts",45871,6092
1400000US25017342600,25017342600,"Census Tract 3426, Middlesex County, Massachusetts",48493,3811
1400000US25017350103,25017350103,"Census Tract 3501.03, Middlesex County, Massachusetts",76094,35493
1400000US25017350104,25017350104,"Census Tract 3501.04, Middlesex County, Massachusetts",40825,6765
1400000US25017350200,25017350200,"Census Tract 3502, Middlesex County, Massachusetts",68500,10190
1400000US25017350300,25017350300,"Census Tract 3503, Middlesex County, Massachusetts",76467,12930
1400000US25017350400,25017350400,"Census Tract 3504, Middlesex County, Massachusetts",84688,12655
1400000US25017350500,25017350500,"Census Tract 3505, Middlesex County, Massachusetts",92614,18914
1400000US25017350600,25017350600,"Census Tract 3506, Middlesex County, Massachusetts",85000,29300
1400000US25017350700,25017350700,"Census Tract 3507, Middlesex County, Massachusetts",58226,10276
1400000US25017350800,25017350800,"Census Tract 3508, Middlesex County, Massachusetts",94569,16483
1400000US25017350900,25017350900,"Census Tract 3509, Middlesex County, Massachusetts",105000,25433
1400000US25017351000,25017351000,"Census Tract 3510, Middlesex County, Massachusetts",75526,9163
1400000US25017351100,25017351100,"Census Tract 3511, Middlesex County, Massachusetts",74875,11809
