GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - Less than 10.0 percent,Margin of Error; Total: - Less than 10.0 percent,Estimate; Total: - 10.0 to 14.9 percent,Margin of Error; Total: - 10.0 to 14.9 percent,Estimate; Total: - 15.0 to 19.9 percent,Margin of Error; Total: - 15.0 to 19.9 percent,Estimate; Total: - 20.0 to 24.9 percent,Margin of Error; Total: - 20.0 to 24.9 percent,Estimate; Total: - 25.0 to 29.9 percent,Margin of Error; Total: - 25.0 to 29.9 percent,Estimate; Total: - 30.0 to 34.9 percent,Margin of Error; Total: - 30.0 to 34.9 percent,Estimate; Total: - 35.0 to 39.9 percent,Margin of Error; Total: - 35.0 to 39.9 percent,Estimate; Total: - 40.0 to 49.9 percent,Margin of Error; Total: - 40.0 to 49.9 percent,Estimate; Total: - 50.0 percent or more,Margin of Error; Total: - 50.0 percent or more,Estimate; Total: - Not computed,Margin of Error; Total: - Not computed
1400000US25025020301,25025020301,"Census Tract 203.01, Suffolk County, Massachusetts",1180,107,56,32,67,55,211,105,144,85,239,104,116,87,103,81,30,26,196,91,18,20
1400000US25025020302,25025020302,"Census Tract 203.02, Suffolk County, Massachusetts",405,69,5,7,41,35,24,26,114,57,46,37,17,16,30,29,50,47,74,39,4,7
1400000US25025020303,25025020303,"Census Tract 203.03, Suffolk County, Massachusetts",1122,154,54,45,125,68,126,69,93,65,90,55,64,57,90,62,125,68,295,118,60,53
1400000US25025030100,25025030100,"Census Tract 301, Suffolk County, Massachusetts",901,119,0,12,57,39,128,53,219,89,74,49,84,53,38,32,99,76,202,78,0,12
1400000US25025030200,25025030200,"Census Tract 302, Suffolk County, Massachusetts",897,94,39,53,51,46,89,42,133,69,139,75,100,62,52,50,74,62,177,63,43,46
1400000US25025030300,25025030300,"Census Tract 303, Suffolk County, Massachusetts",1786,188,155,110,181,96,233,103,217,126,110,64,133,96,62,51,89,91,490,192,116,63
1400000US25025030400,25025030400,"Census Tract 304, Suffolk County, Massachusetts",1070,100,47,36,75,49,153,68,181,94,136,68,74,50,54,42,25,23,286,89,39,32
1400000US25025030500,25025030500,"Census Tract 305, Suffolk County, Massachusetts",892,114,29,37,80,54,106,42,141,68,111,63,130,73,64,54,66,57,156,64,9,13
1400000US25025040100,25025040100,"Census Tract 401, Suffolk County, Massachusetts",550,98,14,18,71,47,137,66,77,54,91,62,67,37,7,10,15,17,65,50,6,10
1400000US25025040200,25025040200,"Census Tract 402, Suffolk County, Massachusetts",477,59,41,28,70,49,122,60,74,45,43,29,33,23,15,17,7,11,19,18,53,41
1400000US25025040300,25025040300,"Census Tract 403, Suffolk County, Massachusetts",867,150,52,63,130,73,123,71,117,86,176,99,36,30,29,27,38,41,98,71,68,73
1400000US25025040401,25025040401,"Census Tract 404.01, Suffolk County, Massachusetts",806,91,50,35,116,64,81,45,60,48,109,46,124,73,103,69,21,25,132,66,10,15
1400000US25025040600,25025040600,"Census Tract 406, Suffolk County, Massachusetts",542,113,32,49,170,77,61,50,39,31,91,63,46,36,12,13,0,12,91,57,0,12
1400000US25025040801,25025040801,"Census Tract 408.01, Suffolk County, Massachusetts",1593,149,79,56,212,111,184,96,155,86,251,94,275,125,113,82,82,65,229,102,13,16
1400000US25025050101,25025050101,"Census Tract 501.01, Suffolk County, Massachusetts",1378,106,75,44,67,44,187,85,125,61,259,88,157,79,110,65,122,81,242,84,34,33
1400000US25025050200,25025050200,"Census Tract 502, Suffolk County, Massachusetts",1392,146,27,21,126,69,263,101,113,73,130,79,85,54,103,77,182,102,299,104,64,66
1400000US25025050300,25025050300,"Census Tract 503, Suffolk County, Massachusetts",894,67,37,27,45,40,134,66,63,39,185,65,47,32,94,50,55,38,187,74,47,47
1400000US25025050400,25025050400,"Census Tract 504, Suffolk County, Massachusetts",712,90,24,27,26,22,48,38,154,64,169,67,66,48,56,30,34,29,133,65,2,6
1400000US25025050500,25025050500,"Census Tract 505, Suffolk County, Massachusetts",503,64,10,15,29,28,55,48,48,34,80,54,38,31,66,42,42,38,130,54,5,9
1400000US25025050600,25025050600,"Census Tract 506, Suffolk County, Massachusetts",661,72,6,11,68,49,95,40,94,51,27,27,43,43,102,62,61,43,160,69,5,7
1400000US25025050700,25025050700,"Census Tract 507, Suffolk County, Massachusetts",1232,126,66,59,141,84,158,65,130,69,57,45,144,75,74,51,133,65,259,100,70,50
1400000US25025050901,25025050901,"Census Tract 509.01, Suffolk County, Massachusetts",1019,131,26,33,130,84,171,83,131,90,135,83,76,58,50,52,85,60,156,91,59,60
1400000US25025051000,25025051000,"Census Tract 510, Suffolk County, Massachusetts",1159,127,87,62,178,94,154,88,149,76,145,70,62,47,50,42,21,22,253,98,60,48
1400000US25025051101,25025051101,"Census Tract 511.01, Suffolk County, Massachusetts",1569,184,190,120,134,100,230,135,206,106,126,102,81,62,90,65,59,64,407,129,46,56
1400000US25025051200,25025051200,"Census Tract 512, Suffolk County, Massachusetts",716,128,11,17,75,68,131,64,64,43,66,59,31,32,60,56,17,27,173,86,88,70
1400000US25025060101,25025060101,"Census Tract 601.01, Suffolk County, Massachusetts",902,113,43,43,256,102,82,40,107,61,114,66,73,53,17,27,12,16,148,65,50,55
1400000US25025060200,25025060200,"Census Tract 602, Suffolk County, Massachusetts",413,91,35,40,43,36,60,43,59,36,57,47,23,29,65,47,5,8,39,33,27,31
1400000US25025060301,25025060301,"Census Tract 603.01, Suffolk County, Massachusetts",822,135,7,12,179,86,141,64,34,35,167,78,110,65,49,53,25,23,110,81,0,12
1400000US25025060400,25025060400,"Census Tract 604, Suffolk County, Massachusetts",1695,175,152,123,243,123,283,124,100,95,239,146,156,100,62,63,160,107,300,148,0,12
1400000US25025060501,25025060501,"Census Tract 605.01, Suffolk County, Massachusetts",950,129,25,38,159,77,142,64,116,50,81,50,124,80,47,35,32,24,208,84,16,18
1400000US25025060600,25025060600,"Census Tract 606, Suffolk County, Massachusetts",614,110,71,64,56,38,81,48,39,35,64,56,97,52,36,29,78,43,80,46,12,18
1400000US25025060700,25025060700,"Census Tract 607, Suffolk County, Massachusetts",769,47,57,37,65,49,47,33,57,24,102,50,239,73,44,43,18,17,112,58,28,26
1400000US25025060800,25025060800,"Census Tract 608, Suffolk County, Massachusetts",1070,227,23,37,83,83,193,146,218,110,221,135,104,87,14,22,56,52,158,104,0,12
1400000US25025061000,25025061000,"Census Tract 610, Suffolk County, Massachusetts",1068,114,8,14,76,77,116,62,218,110,219,101,85,69,102,70,12,26,223,117,9,14
1400000US25025061101,25025061101,"Census Tract 611.01, Suffolk County, Massachusetts",1015,60,102,57,97,46,87,45,108,54,179,62,118,57,84,49,61,37,127,51,52,35
1400000US25025061200,25025061200,"Census Tract 612, Suffolk County, Massachusetts",1167,147,21,33,132,81,191,85,119,71,195,102,112,89,54,37,52,49,215,102,76,68
1400000US25025070101,25025070101,"Census Tract 701.01, Suffolk County, Massachusetts",1614,226,200,114,169,113,122,71,143,117,101,63,91,62,70,62,0,17,486,161,232,112
1400000US25025070200,25025070200,"Census Tract 702, Suffolk County, Massachusetts",1522,140,38,48,41,32,49,33,157,85,189,95,177,102,89,67,197,97,412,132,173,89
1400000US25025070300,25025070300,"Census Tract 703, Suffolk County, Massachusetts",1250,164,103,94,178,113,219,109,32,36,119,72,78,60,169,110,42,38,231,97,79,51
1400000US25025070402,25025070402,"Census Tract 704.02, Suffolk County, Massachusetts",662,35,34,28,4,6,23,28,35,23,122,49,141,47,97,44,66,41,117,40,23,18
1400000US25025070500,25025070500,"Census Tract 705, Suffolk County, Massachusetts",1558,203,137,113,157,97,177,94,168,91,284,121,269,148,18,28,44,42,253,140,51,47
1400000US25025070600,25025070600,"Census Tract 706, Suffolk County, Massachusetts",449,123,15,18,21,21,62,70,119,59,19,21,31,28,50,38,52,56,54,62,26,27
1400000US25025070700,25025070700,"Census Tract 707, Suffolk County, Massachusetts",833,99,39,38,76,52,127,67,48,35,154,93,80,72,50,50,39,39,170,81,50,48
1400000US25025070800,25025070800,"Census Tract 708, Suffolk County, Massachusetts",1325,146,33,32,101,87,151,100,242,156,133,81,195,117,24,39,69,50,367,150,10,17
1400000US25025070900,25025070900,"Census Tract 709, Suffolk County, Massachusetts",1047,125,86,65,72,33,77,47,186,79,92,52,134,55,48,30,59,51,232,92,61,51
1400000US25025071101,25025071101,"Census Tract 711.01, Suffolk County, Massachusetts",1512,169,99,93,95,63,21,32,85,55,238,145,237,140,86,72,0,12,479,156,172,105
1400000US25025071201,25025071201,"Census Tract 712.01, Suffolk County, Massachusetts",949,96,30,40,62,44,158,83,116,56,122,60,91,63,36,34,57,45,169,75,108,75
1400000US25025080100,25025080100,"Census Tract 801, Suffolk County, Massachusetts",441,77,0,12,7,11,62,36,6,8,46,30,57,42,14,16,36,37,179,64,34,26
1400000US25025080300,25025080300,"Census Tract 803, Suffolk County, Massachusetts",694,83,13,14,41,45,27,27,93,58,54,41,165,83,9,14,86,55,171,68,35,30
1400000US25025080401,25025080401,"Census Tract 804.01, Suffolk County, Massachusetts",1190,86,74,56,79,56,60,40,157,71,193,70,121,59,66,45,44,29,335,97,61,57
1400000US25025080500,25025080500,"Census Tract 805, Suffolk County, Massachusetts",1260,76,26,31,82,53,103,55,130,69,112,61,146,74,153,74,82,70,321,90,105,69
1400000US25025080601,25025080601,"Census Tract 806.01, Suffolk County, Massachusetts",831,73,17,21,4,6,33,31,105,47,163,73,101,63,95,63,39,27,251,77,23,17
1400000US25025080801,25025080801,"Census Tract 808.01, Suffolk County, Massachusetts",933,55,49,37,36,33,159,98,114,70,190,75,65,38,83,68,57,36,170,71,10,15
1400000US25025080900,25025080900,"Census Tract 809, Suffolk County, Massachusetts",1366,97,60,44,68,52,119,55,126,61,119,68,150,79,122,75,147,71,398,106,57,44
1400000US25025081001,25025081001,"Census Tract 810.01, Suffolk County, Massachusetts",2029,128,132,87,92,76,239,123,96,60,408,128,184,113,89,69,205,95,467,122,117,84
1400000US25025081100,25025081100,"Census Tract 811, Suffolk County, Massachusetts",1122,132,71,78,38,34,91,60,121,62,66,48,76,41,30,26,83,59,429,90,117,64
1400000US25025081200,25025081200,"Census Tract 812, Suffolk County, Massachusetts",984,102,16,25,128,61,101,51,143,72,180,78,97,50,25,23,49,36,245,90,0,12
1400000US25025081300,25025081300,"Census Tract 813, Suffolk County, Massachusetts",1934,144,79,73,86,81,303,135,91,89,530,177,227,122,127,95,89,85,311,128,91,96
1400000US25025081400,25025081400,"Census Tract 814, Suffolk County, Massachusetts",850,110,0,12,40,39,58,39,70,39,136,65,122,60,57,44,91,63,258,101,18,27
1400000US25025081500,25025081500,"Census Tract 815, Suffolk County, Massachusetts",625,78,0,12,19,22,31,25,61,50,49,36,127,53,21,19,81,46,201,91,35,28
1400000US25025081700,25025081700,"Census Tract 817, Suffolk County, Massachusetts",1119,157,45,35,103,62,87,52,114,75,98,60,111,68,71,47,175,106,259,84,56,52
1400000US25025081800,25025081800,"Census Tract 818, Suffolk County, Massachusetts",915,123,92,57,73,64,37,45,24,24,28,43,37,25,24,34,63,55,484,123,53,53
1400000US25025081900,25025081900,"Census Tract 819, Suffolk County, Massachusetts",1130,107,53,49,109,89,155,95,29,24,86,60,98,53,89,66,50,51,408,125,53,45
1400000US25025082000,25025082000,"Census Tract 820, Suffolk County, Massachusetts",832,120,46,46,32,38,27,31,61,44,62,48,79,60,24,27,106,64,258,103,137,91
1400000US25025082100,25025082100,"Census Tract 821, Suffolk County, Massachusetts",1855,138,156,109,152,103,116,92,248,104,280,125,209,93,264,127,24,28,371,147,35,45
1400000US25025090100,25025090100,"Census Tract 901, Suffolk County, Massachusetts",1420,143,63,47,26,28,159,78,127,69,209,97,132,73,130,70,126,66,358,100,90,52
1400000US25025090200,25025090200,"Census Tract 902, Suffolk County, Massachusetts",760,48,61,38,59,36,67,45,73,46,108,54,91,46,0,12,87,52,165,69,49,39
1400000US25025090300,25025090300,"Census Tract 903, Suffolk County, Massachusetts",1013,118,50,52,140,88,69,53,84,69,73,46,110,70,57,49,51,43,307,102,72,64
1400000US25025090400,25025090400,"Census Tract 904, Suffolk County, Massachusetts",793,117,8,13,42,37,54,44,45,35,19,25,153,71,100,78,68,52,274,101,30,41
1400000US25025090600,25025090600,"Census Tract 906, Suffolk County, Massachusetts",420,82,5,9,32,23,51,42,18,20,21,25,24,20,51,26,21,23,170,66,27,25
1400000US25025090700,25025090700,"Census Tract 907, Suffolk County, Massachusetts",1155,107,34,31,7,13,149,67,106,55,212,84,123,72,86,59,114,69,291,100,33,34
1400000US25025090901,25025090901,"Census Tract 909.01, Suffolk County, Massachusetts",1476,93,11,16,72,42,142,64,144,63,93,57,94,51,74,54,188,84,367,79,291,85
1400000US25025091001,25025091001,"Census Tract 910.01, Suffolk County, Massachusetts",646,120,8,13,57,66,56,40,119,86,90,63,29,26,69,46,70,50,77,61,71,66
1400000US25025091100,25025091100,"Census Tract 911, Suffolk County, Massachusetts",966,139,93,65,78,59,97,62,43,30,142,60,25,38,75,58,58,59,295,112,60,35
1400000US25025091200,25025091200,"Census Tract 912, Suffolk County, Massachusetts",740,120,9,16,134,95,127,66,40,42,67,60,60,51,61,44,73,58,138,71,31,34
1400000US25025091300,25025091300,"Census Tract 913, Suffolk County, Massachusetts",633,87,36,30,38,27,43,33,40,25,81,51,37,29,51,39,27,32,229,84,51,39
1400000US25025091400,25025091400,"Census Tract 914, Suffolk County, Massachusetts",572,68,11,17,20,25,29,25,66,37,47,31,56,36,94,45,48,30,167,54,34,26
1400000US25025091500,25025091500,"Census Tract 915, Suffolk County, Massachusetts",1108,122,32,34,55,38,63,42,192,91,106,58,129,73,100,54,51,46,281,90,99,68
1400000US25025091600,25025091600,"Census Tract 916, Suffolk County, Massachusetts",803,102,40,49,94,57,92,88,50,39,67,69,119,65,17,17,55,55,269,107,0,12
1400000US25025091700,25025091700,"Census Tract 917, Suffolk County, Massachusetts",671,86,12,20,40,32,54,33,52,39,44,32,82,50,25,25,67,57,282,68,13,14
1400000US25025091800,25025091800,"Census Tract 918, Suffolk County, Massachusetts",859,117,34,43,139,83,76,50,72,58,18,19,41,50,47,48,51,47,355,118,26,29
1400000US25025091900,25025091900,"Census Tract 919, Suffolk County, Massachusetts",704,135,72,58,30,36,44,37,42,32,122,71,45,51,51,45,40,42,191,82,67,60
1400000US25025092000,25025092000,"Census Tract 920, Suffolk County, Massachusetts",1217,118,45,27,97,55,47,33,191,91,132,70,138,70,37,37,120,64,401,111,9,13
1400000US25025092101,25025092101,"Census Tract 921.01, Suffolk County, Massachusetts",1521,208,80,84,181,138,209,114,171,118,62,53,101,92,116,79,162,133,439,163,0,17
1400000US25025092200,25025092200,"Census Tract 922, Suffolk County, Massachusetts",513,116,10,15,22,36,42,37,69,46,144,80,16,21,27,37,72,62,97,61,14,20
1400000US25025092300,25025092300,"Census Tract 923, Suffolk County, Massachusetts",667,91,10,15,87,57,73,61,40,32,28,28,29,34,35,42,45,34,234,74,86,52
1400000US25025092400,25025092400,"Census Tract 924, Suffolk County, Massachusetts",1745,177,81,70,122,104,110,88,132,93,294,152,150,86,146,103,65,68,563,176,82,76
1400000US25025100100,25025100100,"Census Tract 1001, Suffolk County, Massachusetts",1601,129,124,75,75,51,161,74,102,66,254,91,161,84,185,112,136,67,325,105,78,59
1400000US25025100200,25025100200,"Census Tract 1002, Suffolk County, Massachusetts",529,88,58,45,23,22,24,23,38,44,26,26,9,11,40,35,78,48,197,72,36,26
1400000US25025100300,25025100300,"Census Tract 1003, Suffolk County, Massachusetts",551,113,0,12,35,37,0,12,36,29,28,33,71,47,14,16,68,56,270,95,29,37
1400000US25025100400,25025100400,"Census Tract 1004, Suffolk County, Massachusetts",983,156,0,17,126,60,27,27,115,78,198,101,119,84,7,11,9,15,299,112,83,71
1400000US25025100500,25025100500,"Census Tract 1005, Suffolk County, Massachusetts",1593,214,15,24,107,69,286,118,70,68,136,89,352,181,19,29,66,69,488,194,54,63
1400000US25025100601,25025100601,"Census Tract 1006.01, Suffolk County, Massachusetts",1227,198,59,68,75,58,183,134,218,160,166,131,163,110,25,26,15,23,283,135,40,43
1400000US25025100603,25025100603,"Census Tract 1006.03, Suffolk County, Massachusetts",404,76,20,31,51,60,118,66,44,34,11,19,8,13,51,41,7,10,94,53,0,12
1400000US25025100700,25025100700,"Census Tract 1007, Suffolk County, Massachusetts",818,140,75,73,29,26,105,67,76,55,106,64,147,75,43,49,68,51,169,83,0,12
1400000US25025100800,25025100800,"Census Tract 1008, Suffolk County, Massachusetts",1308,187,32,35,32,35,203,101,153,109,111,70,219,119,96,74,31,34,431,182,0,17
1400000US25025100900,25025100900,"Census Tract 1009, Suffolk County, Massachusetts",779,155,23,31,29,43,32,44,87,58,161,85,20,22,27,40,66,45,323,114,11,18
1400000US25025101001,25025101001,"Census Tract 1010.01, Suffolk County, Massachusetts",1062,192,25,38,64,64,49,51,76,72,137,86,118,89,11,18,48,32,305,155,229,115
1400000US25025101002,25025101002,"Census Tract 1010.02, Suffolk County, Massachusetts",1415,196,66,58,9,16,149,86,52,46,135,97,243,150,126,121,103,56,516,188,16,26
1400000US25025101101,25025101101,"Census Tract 1011.01, Suffolk County, Massachusetts",620,126,21,33,25,21,74,60,84,54,156,76,52,48,52,47,25,31,92,59,39,36
1400000US25025101102,25025101102,"Census Tract 1011.02, Suffolk County, Massachusetts",1248,118,34,25,22,24,100,55,120,76,146,84,59,44,42,40,92,60,603,138,30,30
1400000US25025110103,25025110103,"Census Tract 1101.03, Suffolk County, Massachusetts",1372,145,11,18,50,67,270,112,137,91,216,102,160,113,106,76,91,69,251,123,80,77
1400000US25025110201,25025110201,"Census Tract 1102.01, Suffolk County, Massachusetts",557,64,35,35,8,12,37,31,43,39,94,56,46,31,82,44,47,36,136,56,29,20
1400000US25025110301,25025110301,"Census Tract 1103.01, Suffolk County, Massachusetts",216,83,16,12,28,43,18,19,23,24,8,10,28,31,10,12,41,32,27,21,17,29
1400000US25025110401,25025110401,"Census Tract 1104.01, Suffolk County, Massachusetts",708,111,8,14,66,49,78,56,157,86,54,35,94,64,31,37,27,30,193,78,0,12
1400000US25025110403,25025110403,"Census Tract 1104.03, Suffolk County, Massachusetts",670,125,11,16,42,51,27,25,36,31,99,64,33,35,21,25,127,92,225,106,49,45
1400000US25025110501,25025110501,"Census Tract 1105.01, Suffolk County, Massachusetts",469,115,0,12,22,23,83,63,87,62,62,42,36,36,14,21,22,37,85,53,58,59
1400000US25025110502,25025110502,"Census Tract 1105.02, Suffolk County, Massachusetts",669,144,0,12,53,52,165,113,63,42,67,49,47,56,30,29,101,77,132,87,11,18
1400000US25025110601,25025110601,"Census Tract 1106.01, Suffolk County, Massachusetts",224,81,0,12,22,21,22,25,0,12,6,11,23,21,47,29,7,11,66,50,31,38
1400000US25025110607,25025110607,"Census Tract 1106.07, Suffolk County, Massachusetts",744,168,16,26,110,109,16,25,42,40,250,136,59,56,125,97,22,34,61,69,43,55
1400000US25025120103,25025120103,"Census Tract 1201.03, Suffolk County, Massachusetts",147,46,11,16,0,12,27,16,11,11,18,16,32,24,14,14,6,10,15,14,13,19
1400000US25025120104,25025120104,"Census Tract 1201.04, Suffolk County, Massachusetts",621,92,0,12,13,21,89,61,155,65,83,56,32,30,108,73,11,17,115,68,15,27
1400000US25025120105,25025120105,"Census Tract 1201.05, Suffolk County, Massachusetts",90,53,0,12,0,12,30,33,0,12,0,12,0,12,5,8,27,33,20,24,8,11
1400000US25025120201,25025120201,"Census Tract 1202.01, Suffolk County, Massachusetts",1212,113,26,27,102,54,121,71,131,72,223,92,120,67,119,82,115,73,197,68,58,52
1400000US25025120301,25025120301,"Census Tract 1203.01, Suffolk County, Massachusetts",1024,180,83,79,37,37,215,122,83,66,84,59,77,67,18,21,98,64,329,139,0,12
1400000US25025120400,25025120400,"Census Tract 1204, Suffolk County, Massachusetts",1353,198,40,47,117,77,169,84,205,99,151,108,49,46,92,59,209,132,268,147,53,47
1400000US25025120500,25025120500,"Census Tract 1205, Suffolk County, Massachusetts",481,89,21,21,21,18,92,52,44,32,64,39,50,37,0,12,42,33,124,68,23,25
1400000US25025120600,25025120600,"Census Tract 1206, Suffolk County, Massachusetts",634,89,26,24,68,59,156,72,92,42,126,64,63,42,9,14,20,18,74,33,0,12
1400000US25025120700,25025120700,"Census Tract 1207, Suffolk County, Massachusetts",485,80,6,9,8,11,114,45,84,55,62,36,27,21,0,12,15,17,133,52,36,33
1400000US25025130100,25025130100,"Census Tract 1301, Suffolk County, Massachusetts",723,182,42,64,45,40,66,62,49,48,144,95,50,49,71,68,100,95,156,111,0,17
1400000US25025130200,25025130200,"Census Tract 1302, Suffolk County, Massachusetts",633,133,49,63,97,65,136,71,52,48,35,33,69,52,35,42,68,45,76,55,16,17
1400000US25025130300,25025130300,"Census Tract 1303, Suffolk County, Massachusetts",369,97,41,49,27,29,87,65,83,51,0,12,36,51,8,12,49,45,29,28,9,15
1400000US25025130402,25025130402,"Census Tract 1304.02, Suffolk County, Massachusetts",562,156,0,12,14,22,121,94,38,43,0,12,123,112,63,75,28,34,175,95,0,12
1400000US25025130404,25025130404,"Census Tract 1304.04, Suffolk County, Massachusetts",488,120,21,34,29,27,17,19,34,36,84,49,66,80,5,8,43,37,171,93,18,20
1400000US25025130406,25025130406,"Census Tract 1304.06, Suffolk County, Massachusetts",1712,136,51,48,152,104,255,138,225,119,391,168,148,111,66,58,208,153,178,109,38,38
1400000US25025140102,25025140102,"Census Tract 1401.02, Suffolk County, Massachusetts",510,123,0,12,19,22,77,57,47,32,28,26,10,16,17,19,44,50,227,99,41,51
1400000US25025140105,25025140105,"Census Tract 1401.05, Suffolk County, Massachusetts",410,90,8,17,0,12,58,49,18,20,158,87,0,12,0,12,25,24,117,86,26,39
1400000US25025140106,25025140106,"Census Tract 1401.06, Suffolk County, Massachusetts",731,77,43,40,52,32,53,36,44,33,136,53,93,50,94,54,53,34,133,43,30,28
1400000US25025140107,25025140107,"Census Tract 1401.07, Suffolk County, Massachusetts",459,76,41,38,10,15,68,35,43,36,25,28,61,39,39,30,50,51,98,48,24,18
1400000US25025140201,25025140201,"Census Tract 1402.01, Suffolk County, Massachusetts",530,85,5,8,67,46,69,53,140,70,11,13,14,15,55,58,26,32,97,52,46,39
1400000US25025140202,25025140202,"Census Tract 1402.02, Suffolk County, Massachusetts",550,143,0,17,43,53,36,33,25,28,65,59,35,31,81,76,26,24,186,105,53,43
1400000US25025140300,25025140300,"Census Tract 1403, Suffolk County, Massachusetts",1401,203,59,73,173,123,161,116,76,54,143,117,166,79,231,135,94,75,256,141,42,38
1400000US25025140400,25025140400,"Census Tract 1404, Suffolk County, Massachusetts",1149,233,0,17,35,40,111,89,82,82,284,145,271,141,150,114,97,78,100,70,19,30
1400000US25025160101,25025160101,"Census Tract 1601.01, Suffolk County, Massachusetts",1652,168,44,44,119,102,154,107,267,141,114,78,146,103,92,79,217,124,499,197,0,17
1400000US25025160200,25025160200,"Census Tract 1602, Suffolk County, Massachusetts",997,98,72,55,55,50,138,77,167,81,143,78,92,59,115,80,54,53,144,79,17,26
1400000US25025160300,25025160300,"Census Tract 1603, Suffolk County, Massachusetts",890,101,9,16,54,33,163,82,165,65,126,68,99,54,33,29,32,25,200,79,9,14
1400000US25025160400,25025160400,"Census Tract 1604, Suffolk County, Massachusetts",824,78,41,35,53,38,115,51,68,38,181,59,37,26,66,47,68,41,170,67,25,24
1400000US25025160501,25025160501,"Census Tract 1605.01, Suffolk County, Massachusetts",1390,161,49,44,111,94,166,91,86,60,220,124,195,97,72,71,104,91,377,136,10,17
1400000US25025160502,25025160502,"Census Tract 1605.02, Suffolk County, Massachusetts",944,162,65,76,20,32,156,95,73,58,113,78,157,67,11,18,109,84,188,99,52,50
1400000US25025160601,25025160601,"Census Tract 1606.01, Suffolk County, Massachusetts",1010,142,86,76,62,66,96,54,98,68,81,54,99,69,83,66,74,57,267,90,64,85
1400000US25025160602,25025160602,"Census Tract 1606.02, Suffolk County, Massachusetts",833,141,36,45,48,37,54,56,73,68,151,81,66,56,97,75,65,61,216,95,27,44
1400000US25025170100,25025170100,"Census Tract 1701, Suffolk County, Massachusetts",1198,248,24,39,107,84,103,98,46,41,110,102,14,22,165,146,145,98,406,164,78,61
1400000US25025170200,25025170200,"Census Tract 1702, Suffolk County, Massachusetts",883,120,33,26,44,52,106,77,148,87,102,56,49,33,83,57,54,50,234,104,30,28
1400000US25025170300,25025170300,"Census Tract 1703, Suffolk County, Massachusetts",1613,240,59,72,144,107,249,140,116,82,210,97,113,65,85,56,51,49,432,190,154,111
1400000US25025170400,25025170400,"Census Tract 1704, Suffolk County, Massachusetts",1208,192,39,53,48,37,116,65,77,70,293,133,45,44,225,123,145,114,209,119,11,17
1400000US25025170501,25025170501,"Census Tract 1705.01, Suffolk County, Massachusetts",799,178,7,12,34,33,96,57,15,16,102,73,94,74,7,12,16,21,336,149,92,68
1400000US25025170502,25025170502,"Census Tract 1705.02, Suffolk County, Massachusetts",624,122,22,26,0,12,98,67,47,47,53,39,59,36,8,13,60,57,182,72,95,86
1400000US25025170601,25025170601,"Census Tract 1706.01, Suffolk County, Massachusetts",838,142,11,17,34,28,78,53,86,63,66,66,110,50,34,40,70,62,289,113,60,42
1400000US25025170701,25025170701,"Census Tract 1707.01, Suffolk County, Massachusetts",618,93,0,12,51,56,109,60,14,16,42,32,44,32,19,25,79,39,200,83,60,79
1400000US25025170702,25025170702,"Census Tract 1707.02, Suffolk County, Massachusetts",1364,188,27,46,133,133,154,114,173,99,77,66,109,73,18,28,15,24,640,201,18,27
1400000US25025170800,25025170800,"Census Tract 1708, Suffolk County, Massachusetts",1028,228,12,19,36,39,183,121,206,129,76,90,114,96,128,95,66,91,143,104,64,85
1400000US25025180101,25025180101,"Census Tract 1801.01, Suffolk County, Massachusetts",1081,199,52,47,82,53,122,98,229,107,112,64,125,62,82,51,101,75,164,90,12,20
1400000US25025180200,25025180200,"Census Tract 1802, Suffolk County, Massachusetts",702,131,20,22,67,57,32,27,36,31,39,33,112,91,37,29,119,73,197,86,43,31
1400000US25025180301,25025180301,"Census Tract 1803.01, Suffolk County, Massachusetts",317,102,0,12,35,38,65,47,21,24,9,14,27,39,11,16,17,19,91,70,41,42
1400000US25025180400,25025180400,"Census Tract 1804, Suffolk County, Massachusetts",254,82,9,14,7,11,62,47,27,22,13,15,43,38,25,26,21,24,36,50,11,19
1400000US25025180500,25025180500,"Census Tract 1805, Suffolk County, Massachusetts",930,150,8,13,49,58,123,86,158,83,115,94,53,48,0,12,178,96,171,78,75,79
1400000US25025980101,25025980101,"Census Tract 9801.01, Suffolk County, Massachusetts",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US25025980300,25025980300,"Census Tract 9803, Suffolk County, Massachusetts",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US25025980700,25025980700,"Census Tract 9807, Suffolk County, Massachusetts",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US25025981000,25025981000,"Census Tract 9810, Suffolk County, Massachusetts",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US25025981100,25025981100,"Census Tract 9811, Suffolk County, Massachusetts",93,48,12,21,0,12,4,6,0,12,38,44,0,12,5,8,5,7,29,26,0,12
