GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
1400000US25017350800,25017350800,"Census Tract 3508, Middlesex County, Massachusetts",2025,166,1678,144,48,38,0,12,193,77,0,12,0,12,106,69,0,12,106,69
1400000US25017350900,25017350900,"Census Tract 3509, Middlesex County, Massachusetts",3381,204,2958,212,68,61,0,12,242,100,8,14,10,16,95,47,0,12,95,47
1400000US25017351000,25017351000,"Census Tract 3510, Middlesex County, Massachusetts",7433,544,6172,535,184,146,25,40,714,202,0,17,133,150,205,116,0,17,205,116
1400000US25017351100,25017351100,"Census Tract 3511, Middlesex County, Massachusetts",5821,445,4689,515,42,45,25,30,687,271,0,17,285,189,93,74,11,18,82,72
1400000US25017351203,25017351203,"Census Tract 3512.03, Middlesex County, Massachusetts",4181,314,3173,283,58,47,15,23,601,250,0,12,158,151,176,80,0,12,176,80
1400000US25017351204,25017351204,"Census Tract 3512.04, Middlesex County, Massachusetts",4164,427,3265,290,119,119,4,7,481,335,0,12,173,226,122,80,6,13,116,77
1400000US25017351300,25017351300,"Census Tract 3513, Middlesex County, Massachusetts",4106,400,3420,472,108,89,7,12,247,172,0,12,185,153,139,94,31,52,108,78
1400000US25017351403,25017351403,"Census Tract 3514.03, Middlesex County, Massachusetts",3846,464,2805,445,505,394,0,12,300,203,0,12,60,61,176,116,32,35,144,113
1400000US25017351404,25017351404,"Census Tract 3514.04, Middlesex County, Massachusetts",3973,346,2670,398,240,185,0,12,654,206,0,12,232,253,177,142,10,15,167,141
1400000US25017351500,25017351500,"Census Tract 3515, Middlesex County, Massachusetts",2618,347,1647,229,197,144,0,12,366,164,0,12,383,412,25,29,25,29,0,12
1400000US25017352101,25017352101,"Census Tract 3521.01, Middlesex County, Massachusetts",1973,260,924,190,155,198,0,12,684,217,0,12,78,84,132,88,30,33,102,83
1400000US25017352102,25017352102,"Census Tract 3521.02, Middlesex County, Massachusetts",2584,288,1920,230,113,117,0,12,463,193,0,12,53,52,35,42,0,12,35,42
1400000US25017352200,25017352200,"Census Tract 3522, Middlesex County, Massachusetts",1865,221,1205,195,233,141,4,9,313,188,7,10,40,42,63,43,16,23,47,38
1400000US25017352300,25017352300,"Census Tract 3523, Middlesex County, Massachusetts",3413,370,2190,327,187,112,0,12,741,157,0,12,50,70,245,129,49,56,196,118
1400000US25017352400,25017352400,"Census Tract 3524, Middlesex County, Massachusetts",1998,221,828,138,601,180,35,43,277,138,0,12,91,79,166,73,64,44,102,57
1400000US25017352500,25017352500,"Census Tract 3525, Middlesex County, Massachusetts",2820,250,2053,243,408,122,15,22,201,98,0,12,47,52,96,59,0,12,96,59
1400000US25017352600,25017352600,"Census Tract 3526, Middlesex County, Massachusetts",2648,255,1637,236,358,204,0,12,516,196,0,12,12,19,125,92,82,67,43,63
1400000US25017352700,25017352700,"Census Tract 3527, Middlesex County, Massachusetts",2261,220,1376,214,526,167,0,12,169,123,0,12,75,87,115,64,7,10,108,62
1400000US25017352800,25017352800,"Census Tract 3528, Middlesex County, Massachusetts",2328,212,1718,212,83,63,4,6,322,135,0,12,60,80,141,66,32,28,109,59
1400000US25017352900,25017352900,"Census Tract 3529, Middlesex County, Massachusetts",2855,246,2332,233,66,73,4,7,233,128,13,20,0,12,207,233,0,12,207,233
1400000US25017353000,25017353000,"Census Tract 3530, Middlesex County, Massachusetts",3478,299,2358,247,390,163,0,12,538,144,5,13,92,69,95,57,0,12,95,57
1400000US25017353101,25017353101,"Census Tract 3531.01, Middlesex County, Massachusetts",2413,229,1600,206,209,107,0,12,433,118,0,12,24,16,147,79,14,17,133,75
1400000US25017353102,25017353102,"Census Tract 3531.02, Middlesex County, Massachusetts",4712,712,2728,526,268,97,2,3,1335,289,0,12,101,74,278,135,58,50,220,113
1400000US25017353200,25017353200,"Census Tract 3532, Middlesex County, Massachusetts",5017,517,3401,349,508,183,15,23,789,426,0,12,51,60,253,139,0,12,253,139
1400000US25017353300,25017353300,"Census Tract 3533, Middlesex County, Massachusetts",3312,295,2619,282,270,134,0,12,225,98,0,12,0,12,198,102,0,12,198,102
1400000US25017353400,25017353400,"Census Tract 3534, Middlesex County, Massachusetts",3048,276,1452,308,806,341,16,20,547,187,0,12,81,67,146,81,44,47,102,67
1400000US25017353500,25017353500,"Census Tract 3535, Middlesex County, Massachusetts",2783,302,1494,254,844,328,0,12,390,202,0,12,0,12,55,108,0,12,55,108
1400000US25017353600,25017353600,"Census Tract 3536, Middlesex County, Massachusetts",4895,457,3468,354,314,133,12,20,557,230,7,14,301,213,236,104,6,8,230,104
1400000US25017353700,25017353700,"Census Tract 3537, Middlesex County, Massachusetts",5612,559,4103,478,315,192,6,12,848,159,0,17,164,99,176,71,48,35,128,62
1400000US25017353800,25017353800,"Census Tract 3538, Middlesex County, Massachusetts",4724,472,3621,422,147,115,0,12,731,279,0,12,72,75,153,92,26,42,127,84
1400000US25017353900,25017353900,"Census Tract 3539, Middlesex County, Massachusetts",6111,818,3941,540,375,111,4,6,1382,284,7,15,91,79,311,135,35,31,276,134
1400000US25017354000,25017354000,"Census Tract 3540, Middlesex County, Massachusetts",4053,431,2839,309,202,149,21,34,878,276,0,12,39,44,74,68,15,28,59,62
1400000US25017354100,25017354100,"Census Tract 3541, Middlesex County, Massachusetts",2656,283,2129,251,63,42,0,12,318,156,0,12,42,71,104,47,14,16,90,46
1400000US25017354200,25017354200,"Census Tract 3542, Middlesex County, Massachusetts",3272,279,2971,284,60,56,0,12,110,92,0,12,59,96,72,52,33,43,39,30
1400000US25017354300,25017354300,"Census Tract 3543, Middlesex County, Massachusetts",3626,309,2158,313,362,139,3,6,569,191,0,12,192,236,342,236,24,38,318,217
1400000US25017354400,25017354400,"Census Tract 3544, Middlesex County, Massachusetts",1734,226,1473,202,66,63,22,41,56,56,0,12,51,45,66,55,0,12,66,55
1400000US25017354500,25017354500,"Census Tract 3545, Middlesex County, Massachusetts",2096,172,1749,213,118,84,0,12,116,93,0,12,29,26,84,70,35,56,49,39
1400000US25017354600,25017354600,"Census Tract 3546, Middlesex County, Massachusetts",5078,402,3246,460,1276,434,2,6,431,182,0,12,19,30,104,90,0,12,104,90
1400000US25017354700,25017354700,"Census Tract 3547, Middlesex County, Massachusetts",2562,236,2083,208,223,107,7,10,157,81,0,12,31,36,61,58,9,14,52,57
1400000US25017354800,25017354800,"Census Tract 3548, Middlesex County, Massachusetts",2058,143,1748,161,77,56,0,12,168,70,0,12,14,20,51,36,19,25,32,25
1400000US25017354900,25017354900,"Census Tract 3549, Middlesex County, Massachusetts",5937,416,2449,357,1826,383,22,26,1222,264,0,17,132,121,286,181,128,117,158,147
1400000US25017355000,25017355000,"Census Tract 3550, Middlesex County, Massachusetts",2922,220,2185,307,424,198,6,11,198,99,0,12,71,75,38,33,0,12,38,33
1400000US25017356100,25017356100,"Census Tract 3561, Middlesex County, Massachusetts",3092,187,2648,206,0,12,73,84,294,170,0,12,13,21,64,49,0,12,64,49
1400000US25017356300,25017356300,"Census Tract 3563, Middlesex County, Massachusetts",5024,365,4059,379,318,262,0,12,454,172,0,12,142,167,51,55,18,29,33,47
1400000US25017356400,25017356400,"Census Tract 3564, Middlesex County, Massachusetts",7024,315,6175,353,161,181,27,34,419,147,0,17,35,40,207,134,12,20,195,133
1400000US25017356500,25017356500,"Census Tract 3565, Middlesex County, Massachusetts",7051,353,6351,345,12,19,0,17,467,165,0,17,20,27,201,123,49,77,152,103
1400000US25017356601,25017356601,"Census Tract 3566.01, Middlesex County, Massachusetts",4222,278,3542,262,81,118,0,12,550,122,0,12,20,26,29,31,16,25,13,17
1400000US25017356602,25017356602,"Census Tract 3566.02, Middlesex County, Massachusetts",4205,258,3615,296,27,35,0,12,427,182,0,12,10,17,126,87,16,19,110,84
1400000US25017356701,25017356701,"Census Tract 3567.01, Middlesex County, Massachusetts",6330,441,5113,463,104,129,0,17,809,294,0,17,15,23,289,162,0,17,289,162
1400000US25017356702,25017356702,"Census Tract 3567.02, Middlesex County, Massachusetts",6780,306,5755,364,226,208,29,45,511,268,0,17,29,44,230,109,56,52,174,99
1400000US25017357100,25017357100,"Census Tract 3571, Middlesex County, Massachusetts",4446,215,3582,257,167,120,0,12,632,104,0,12,0,12,65,49,0,12,65,49
1400000US25017357200,25017357200,"Census Tract 3572, Middlesex County, Massachusetts",3269,183,2760,205,16,19,11,19,296,77,0,12,115,150,71,69,20,22,51,68
1400000US25017357300,25017357300,"Census Tract 3573, Middlesex County, Massachusetts",3081,303,2575,312,70,64,0,12,363,58,0,12,7,13,66,47,24,37,42,33
1400000US25017357400,25017357400,"Census Tract 3574, Middlesex County, Massachusetts",2248,139,2042,157,18,21,0,12,126,69,0,12,0,12,62,41,0,12,62,41
1400000US25017357500,25017357500,"Census Tract 3575, Middlesex County, Massachusetts",2373,268,1619,147,72,62,0,12,548,311,4,8,28,35,102,105,0,12,102,105
1400000US25017357600,25017357600,"Census Tract 3576, Middlesex County, Massachusetts",2418,255,1956,273,50,69,0,12,296,171,0,12,15,19,101,101,13,21,88,99
1400000US25017357700,25017357700,"Census Tract 3577, Middlesex County, Massachusetts",3675,387,2954,367,115,111,0,12,501,165,0,12,36,44,69,53,25,40,44,36
1400000US25017357800,25017357800,"Census Tract 3578, Middlesex County, Massachusetts",3663,238,3246,274,85,81,16,22,292,106,0,12,8,12,16,26,16,26,0,12
1400000US25017358100,25017358100,"Census Tract 3581, Middlesex County, Massachusetts",5090,233,4055,246,96,79,5,8,804,131,0,17,0,17,130,83,0,17,130,83
1400000US25017358300,25017358300,"Census Tract 3583, Middlesex County, Massachusetts",5785,365,4165,383,105,144,0,17,1237,307,0,17,83,126,195,127,0,17,195,127
1400000US25017358400,25017358400,"Census Tract 3584, Middlesex County, Massachusetts",5068,293,3854,282,53,49,16,22,979,188,0,12,11,19,155,111,0,12,155,111
1400000US25017358500,25017358500,"Census Tract 3585, Middlesex County, Massachusetts",5255,291,3625,313,50,52,0,17,1385,277,0,17,14,28,181,104,19,23,162,99
1400000US25017358600,25017358600,"Census Tract 3586, Middlesex County, Massachusetts",6050,389,4224,389,45,73,32,36,1509,272,0,17,0,17,240,155,0,17,240,155
1400000US25017358700,25017358700,"Census Tract 3587, Middlesex County, Massachusetts",5058,218,3755,214,19,27,8,13,1168,166,0,12,0,12,108,61,7,11,101,60
1400000US25017359100,25017359100,"Census Tract 3591, Middlesex County, Massachusetts",6624,298,5670,329,18,27,0,17,752,261,0,17,66,69,118,109,7,14,111,109
1400000US25017359300,25017359300,"Census Tract 3593, Middlesex County, Massachusetts",7164,302,5935,372,200,185,0,17,809,174,0,17,69,80,151,109,0,17,151,109
1400000US25017360100,25017360100,"Census Tract 3601, Middlesex County, Massachusetts",1814,181,1527,228,95,86,0,12,20,16,0,12,58,80,114,70,0,12,114,70
1400000US25017360200,25017360200,"Census Tract 3602, Middlesex County, Massachusetts",5367,184,4512,306,190,171,0,12,474,198,0,12,105,82,86,76,0,12,86,76
1400000US25017361100,25017361100,"Census Tract 3611, Middlesex County, Massachusetts",5910,382,5523,413,9,13,0,17,252,171,0,17,0,17,126,84,0,17,126,84
1400000US25017361200,25017361200,"Census Tract 3612, Middlesex County, Massachusetts",6992,415,5531,342,486,174,3,5,482,185,0,17,327,92,163,80,44,42,119,72
1400000US25017361300,25017361300,"Census Tract 3613, Middlesex County, Massachusetts",5932,320,5295,334,88,54,0,17,274,102,0,17,63,67,212,147,1,3,211,147
1400000US25017362100,25017362100,"Census Tract 3621, Middlesex County, Massachusetts",4967,30,4356,164,50,59,9,15,382,106,0,12,8,13,162,106,49,75,113,78
1400000US25017363102,25017363102,"Census Tract 3631.02, Middlesex County, Massachusetts",5908,292,4039,313,119,125,23,28,1571,257,0,17,5,10,151,111,0,17,151,111
1400000US25017363103,25017363103,"Census Tract 3631.03, Middlesex County, Massachusetts",3491,297,2616,241,0,12,10,17,834,244,0,12,15,24,16,26,0,12,16,26
1400000US25017363104,25017363104,"Census Tract 3631.04, Middlesex County, Massachusetts",6228,383,4845,361,4,9,0,17,1171,206,0,17,0,17,208,183,16,27,192,178
1400000US25017363201,25017363201,"Census Tract 3632.01, Middlesex County, Massachusetts",3325,184,2722,182,0,12,0,12,601,112,0,12,1,3,1,3,1,3,0,12
1400000US25017363202,25017363202,"Census Tract 3632.02, Middlesex County, Massachusetts",3662,153,3023,146,33,48,0,12,496,67,0,12,0,12,110,94,11,16,99,92
1400000US25017364101,25017364101,"Census Tract 3641.01, Middlesex County, Massachusetts",5240,312,4779,334,0,17,0,17,288,311,0,17,97,93,76,81,45,67,31,50
1400000US25017364102,25017364102,"Census Tract 3641.02, Middlesex County, Massachusetts",5074,311,4313,435,277,361,0,17,171,192,0,17,0,17,313,337,0,17,313,337
1400000US25017365100,25017365100,"Census Tract 3651, Middlesex County, Massachusetts",7849,225,7039,279,0,17,0,17,543,161,0,17,84,108,183,109,0,17,183,109
1400000US25017365201,25017365201,"Census Tract 3652.01, Middlesex County, Massachusetts",5817,192,5192,247,4,8,4,7,539,157,0,17,4,8,74,49,0,17,74,49
1400000US25017365202,25017365202,"Census Tract 3652.02, Middlesex County, Massachusetts",4531,192,3949,260,4,9,9,14,387,147,0,12,15,17,167,88,27,30,140,86
1400000US25017366100,25017366100,"Census Tract 3661, Middlesex County, Massachusetts",4641,301,3747,315,136,145,0,12,719,137,0,12,15,22,24,26,0,12,24,26
1400000US25017366201,25017366201,"Census Tract 3662.01, Middlesex County, Massachusetts",3513,220,3235,251,0,12,0,12,231,144,0,12,0,12,47,57,0,12,47,57
1400000US25017366202,25017366202,"Census Tract 3662.02, Middlesex County, Massachusetts",5140,265,4566,252,5,11,0,12,536,138,0,12,3,4,30,36,0,12,30,36
1400000US25017367100,25017367100,"Census Tract 3671, Middlesex County, Massachusetts",4020,313,3397,302,74,74,0,12,506,91,0,12,4,8,39,36,0,12,39,36
1400000US25017367200,25017367200,"Census Tract 3672, Middlesex County, Massachusetts",7684,312,6308,423,227,167,0,17,854,159,0,17,61,73,234,166,22,22,212,162
1400000US25017368101,25017368101,"Census Tract 3681.01, Middlesex County, Massachusetts",5776,585,4440,635,158,177,0,17,917,272,0,17,40,69,221,166,0,17,221,166
1400000US25017368102,25017368102,"Census Tract 3681.02, Middlesex County, Massachusetts",3693,212,2624,282,262,177,0,12,513,126,0,12,92,82,202,145,111,110,91,98
1400000US25017368200,25017368200,"Census Tract 3682, Middlesex County, Massachusetts",4258,298,3382,309,273,149,0,12,328,109,0,12,135,112,140,117,104,111,36,33
1400000US25017368300,25017368300,"Census Tract 3683, Middlesex County, Massachusetts",5546,626,4251,723,411,236,29,45,434,178,44,66,319,317,58,57,0,17,58,57
1400000US25017368400,25017368400,"Census Tract 3684, Middlesex County, Massachusetts",8509,497,6118,652,866,373,3,5,1188,434,8,14,109,74,217,111,60,50,157,101
1400000US25017368500,25017368500,"Census Tract 3685, Middlesex County, Massachusetts",2830,356,2088,326,220,252,0,12,361,168,0,12,78,51,83,79,11,17,72,77
1400000US25017368600,25017368600,"Census Tract 3686, Middlesex County, Massachusetts",5558,621,4129,532,88,65,0,17,540,248,18,30,712,511,71,74,14,21,57,71
1400000US25017368700,25017368700,"Census Tract 3687, Middlesex County, Massachusetts",2478,358,1960,400,253,197,0,12,93,70,0,12,147,146,25,28,25,28,0,12
1400000US25017368800,25017368800,"Census Tract 3688, Middlesex County, Massachusetts",4685,422,3311,410,307,127,0,12,405,139,0,12,533,231,129,126,0,12,129,126
1400000US25017368901,25017368901,"Census Tract 3689.01, Middlesex County, Massachusetts",7437,463,5921,476,362,216,22,35,699,208,7,16,90,68,336,202,62,61,274,179
1400000US25017368902,25017368902,"Census Tract 3689.02, Middlesex County, Massachusetts",4605,389,2609,398,451,217,0,12,1036,469,0,12,337,211,172,135,9,11,163,132
1400000US25017369000,25017369000,"Census Tract 3690, Middlesex County, Massachusetts",1674,330,1238,321,88,82,0,12,323,156,0,12,8,9,17,21,9,17,8,10
1400000US25017369100,25017369100,"Census Tract 3691, Middlesex County, Massachusetts",4859,295,4430,270,56,64,0,12,223,121,0,12,41,65,109,84,18,41,91,78
1400000US25017370101,25017370101,"Census Tract 3701.01, Middlesex County, Massachusetts",6819,487,6008,591,184,219,0,17,350,94,0,17,122,97,155,149,0,17,155,149
1400000US25017370102,25017370102,"Census Tract 3701.02, Middlesex County, Massachusetts",7331,542,6100,537,260,163,0,17,637,201,0,17,98,129,236,190,101,131,135,159
1400000US25017370201,25017370201,"Census Tract 3702.01, Middlesex County, Massachusetts",3778,378,3117,375,83,67,8,13,401,226,0,12,79,79,90,57,0,12,90,57
1400000US25017370202,25017370202,"Census Tract 3702.02, Middlesex County, Massachusetts",4399,343,3741,326,95,141,0,12,99,77,0,12,361,327,103,82,21,34,82,72
1400000US25017370300,25017370300,"Census Tract 3703, Middlesex County, Massachusetts",5253,393,4213,409,258,233,56,60,535,154,0,17,54,68,137,117,56,84,81,81
1400000US25017370400,25017370400,"Census Tract 3704, Middlesex County, Massachusetts",5300,434,4397,414,190,109,7,14,407,217,11,20,80,82,208,135,0,17,208,135
1400000US25017373100,25017373100,"Census Tract 3731, Middlesex County, Massachusetts",4710,351,3747,363,288,158,0,12,523,130,0,12,10,20,142,160,16,25,126,154
1400000US25017373200,25017373200,"Census Tract 3732, Middlesex County, Massachusetts",4460,370,3612,377,161,130,0,12,566,143,0,12,72,77,49,43,0,12,49,43
1400000US25017373300,25017373300,"Census Tract 3733, Middlesex County, Massachusetts",2686,278,2275,216,193,207,0,12,190,116,0,12,0,12,28,34,0,12,28,34
1400000US25017373400,25017373400,"Census Tract 3734, Middlesex County, Massachusetts",3447,229,2811,268,11,18,8,11,403,166,0,12,6,10,208,161,0,12,208,161
1400000US25017373500,25017373500,"Census Tract 3735, Middlesex County, Massachusetts",6159,353,5108,256,136,88,0,17,634,241,0,17,27,23,254,102,49,37,205,95
1400000US25017373600,25017373600,"Census Tract 3736, Middlesex County, Massachusetts",6785,861,5457,743,425,158,0,17,633,204,0,17,42,27,228,122,80,85,148,78
1400000US25017373700,25017373700,"Census Tract 3737, Middlesex County, Massachusetts",3686,223,3129,259,29,36,8,12,323,175,0,12,15,24,182,138,0,12,182,138
1400000US25017373800,25017373800,"Census Tract 3738, Middlesex County, Massachusetts",5467,411,4230,343,45,39,6,12,962,321,0,17,31,52,193,168,1,6,192,166
1400000US25017373900,25017373900,"Census Tract 3739, Middlesex County, Massachusetts",6769,401,5337,368,254,216,0,17,1094,243,0,17,20,32,64,59,0,17,64,59
1400000US25017374000,25017374000,"Census Tract 3740, Middlesex County, Massachusetts",5264,317,3738,335,402,383,10,21,946,120,0,17,71,73,97,53,6,10,91,55
1400000US25017374100,25017374100,"Census Tract 3741, Middlesex County, Massachusetts",4512,294,3010,258,182,165,0,12,1092,268,0,12,63,67,165,85,1,3,164,85
1400000US25017374200,25017374200,"Census Tract 3742, Middlesex County, Massachusetts",4370,256,3593,257,122,68,0,12,522,122,0,12,9,15,124,89,0,12,124,89
1400000US25017374300,25017374300,"Census Tract 3743, Middlesex County, Massachusetts",3511,191,3020,237,59,74,0,12,303,83,0,12,0,12,129,99,17,21,112,97
1400000US25017374400,25017374400,"Census Tract 3744, Middlesex County, Massachusetts",6029,390,4963,308,189,110,0,17,736,328,0,17,16,25,125,85,0,17,125,85
1400000US25017374500,25017374500,"Census Tract 3745, Middlesex County, Massachusetts",4473,254,3462,266,273,193,0,12,590,168,0,12,55,56,93,70,29,33,64,63
1400000US25017374600,25017374600,"Census Tract 3746, Middlesex County, Massachusetts",4910,297,4006,296,89,98,0,12,542,88,0,12,216,232,57,51,0,12,57,51
1400000US25017374700,25017374700,"Census Tract 3747, Middlesex County, Massachusetts",4967,275,3703,261,146,116,8,12,988,265,0,12,30,36,92,61,0,12,92,61
1400000US25017374800,25017374800,"Census Tract 3748, Middlesex County, Massachusetts",4740,313,3852,288,144,72,2,4,562,141,0,12,49,36,131,75,54,47,77,56
1400000US25017382100,25017382100,"Census Tract 3821, Middlesex County, Massachusetts",4897,187,4341,187,59,73,0,17,429,96,0,17,3,6,65,46,0,17,65,46
1400000US25017382200,25017382200,"Census Tract 3822, Middlesex County, Massachusetts",5314,313,4537,333,108,102,53,66,505,267,0,17,23,38,88,86,0,17,88,86
1400000US25017382300,25017382300,"Census Tract 3823, Middlesex County, Massachusetts",5745,334,5144,368,132,94,0,17,290,88,0,17,30,33,149,102,22,33,127,102
1400000US25017382400,25017382400,"Census Tract 3824, Middlesex County, Massachusetts",4764,231,4489,249,21,32,0,12,119,88,0,12,85,84,50,62,28,36,22,27
1400000US25017382500,25017382500,"Census Tract 3825, Middlesex County, Massachusetts",4592,299,4040,311,151,108,8,15,350,178,0,12,23,25,20,19,10,16,10,12
1400000US25017382601,25017382601,"Census Tract 3826.01, Middlesex County, Massachusetts",4486,356,3337,364,7,12,12,16,988,291,0,12,62,100,80,74,0,12,80,74
1400000US25017382602,25017382602,"Census Tract 3826.02, Middlesex County, Massachusetts",4432,213,3730,224,53,52,10,15,489,147,0,12,45,57,105,89,53,49,52,69
1400000US25017383101,25017383101,"Census Tract 3831.01, Middlesex County, Massachusetts",3524,318,2175,351,422,207,1,2,29,45,0,12,425,209,472,264,40,40,432,272
1400000US25017383102,25017383102,"Census Tract 3831.02, Middlesex County, Massachusetts",5155,390,2870,545,838,258,22,34,60,77,0,12,790,359,575,269,54,48,521,263
1400000US25017383200,25017383200,"Census Tract 3832, Middlesex County, Massachusetts",6159,627,4054,577,626,312,0,17,208,134,0,17,561,347,710,480,124,154,586,443
1400000US25017383300,25017383300,"Census Tract 3833, Middlesex County, Massachusetts",3046,318,2700,339,46,36,0,12,83,60,0,12,111,131,106,82,21,33,85,71
1400000US25017383400,25017383400,"Census Tract 3834, Middlesex County, Massachusetts",5462,472,4103,517,549,299,0,17,182,136,0,17,353,234,275,209,256,210,19,30
1400000US25017383501,25017383501,"Census Tract 3835.01, Middlesex County, Massachusetts",4878,473,2812,382,388,209,0,12,1226,471,0,12,299,153,153,117,10,17,143,111
1400000US25017383502,25017383502,"Census Tract 3835.02, Middlesex County, Massachusetts",4058,526,3278,471,233,108,12,17,216,108,10,15,175,111,134,63,41,47,93,64
1400000US25017383600,25017383600,"Census Tract 3836, Middlesex County, Massachusetts",6188,541,4280,468,887,553,9,15,483,320,0,17,411,223,118,104,0,17,118,104
1400000US25017383700,25017383700,"Census Tract 3837, Middlesex County, Massachusetts",5266,437,5057,514,18,28,0,17,115,141,0,17,62,98,14,21,1,3,13,21
1400000US25017383800,25017383800,"Census Tract 3838, Middlesex County, Massachusetts",5352,279,4733,289,147,118,0,17,338,179,0,17,33,41,101,90,1,2,100,91
1400000US25017383901,25017383901,"Census Tract 3839.01, Middlesex County, Massachusetts",7855,377,6658,449,552,325,27,45,393,165,0,17,79,131,146,116,13,24,133,116
1400000US25017383902,25017383902,"Census Tract 3839.02, Middlesex County, Massachusetts",5357,214,4427,316,395,305,8,12,437,161,0,17,49,48,41,43,21,33,20,27
1400000US25017384001,25017384001,"Census Tract 3840.01, Middlesex County, Massachusetts",1521,195,1230,233,32,25,0,12,121,73,0,12,37,45,101,115,0,12,101,115
1400000US25017384002,25017384002,"Census Tract 3840.02, Middlesex County, Massachusetts",6079,479,3773,529,489,308,0,17,1281,510,0,17,401,356,135,110,0,17,135,110
1400000US25017385100,25017385100,"Census Tract 3851, Middlesex County, Massachusetts",6475,255,5711,282,166,138,0,17,457,131,0,17,56,85,85,89,0,17,85,89
1400000US25017385201,25017385201,"Census Tract 3852.01, Middlesex County, Massachusetts",2445,219,2213,263,55,65,0,12,87,76,0,12,73,68,17,21,17,21,0,12
1400000US25017385202,25017385202,"Census Tract 3852.02, Middlesex County, Massachusetts",8065,280,6760,398,261,138,0,17,702,219,0,17,163,115,179,162,123,148,56,88
1400000US25017386100,25017386100,"Census Tract 3861, Middlesex County, Massachusetts",4200,22,3953,128,0,12,0,12,204,116,0,12,0,12,43,30,0,12,43,30
1400000US25017387100,25017387100,"Census Tract 3871, Middlesex County, Massachusetts",4274,144,4013,189,73,65,0,12,79,68,0,12,9,13,100,64,6,10,94,64
1400000US25017387201,25017387201,"Census Tract 3872.01, Middlesex County, Massachusetts",5746,208,5456,258,29,33,0,17,137,119,50,77,74,77,0,17,0,17,0,17
1400000US25017387202,25017387202,"Census Tract 3872.02, Middlesex County, Massachusetts",3988,215,3838,264,0,12,0,12,74,114,0,12,16,24,60,63,36,55,24,36
1400000US25017388100,25017388100,"Census Tract 3881, Middlesex County, Massachusetts",5102,26,4008,205,19,24,0,17,995,176,0,17,10,17,70,72,0,17,70,72
1400000US25017388200,25017388200,"Census Tract 3882, Middlesex County, Massachusetts",7404,17,5500,550,689,228,2,4,64,49,13,20,609,358,527,203,135,113,392,203
1400000US25017388300,25017388300,"Census Tract 3883, Middlesex County, Massachusetts",6432,545,3398,407,415,150,6,9,1095,373,13,26,1364,391,141,71,51,31,90,70
1400000US25017980000,25017980000,"Census Tract 9800, Middlesex County, Massachusetts",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US25021400100,25021400100,"Census Tract 4001, Norfolk County, Massachusetts",4873,448,3948,457,113,74,0,12,649,228,3,5,44,36,116,89,0,12,116,89
1400000US25021400200,25021400200,"Census Tract 4002, Norfolk County, Massachusetts",5569,563,3984,563,133,141,0,17,1280,286,0,17,32,44,140,168,0,17,140,168
1400000US25021400300,25021400300,"Census Tract 4003, Norfolk County, Massachusetts",4336,307,3556,330,2,4,0,12,622,186,0,12,24,22,132,69,7,13,125,67
1400000US25021400400,25021400400,"Census Tract 4004, Norfolk County, Massachusetts",5775,401,4815,416,102,111,0,17,734,260,0,17,41,47,83,89,0,17,83,89
1400000US25021400500,25021400500,"Census Tract 4005, Norfolk County, Massachusetts",5185,532,4041,558,96,76,0,17,828,319,0,17,48,60,172,94,37,46,135,86
1400000US25021400600,25021400600,"Census Tract 4006, Norfolk County, Massachusetts",5270,418,4183,413,56,57,19,29,760,346,0,17,72,84,180,128,0,17,180,128
1400000US25021400700,25021400700,"Census Tract 4007, Norfolk County, Massachusetts",3392,326,2625,312,32,29,0,12,596,185,0,12,54,66,85,59,0,12,85,59
1400000US25021400800,25021400800,"Census Tract 4008, Norfolk County, Massachusetts",5314,511,3991,410,97,65,0,17,944,324,0,17,102,98,180,148,0,17,180,148
1400000US25021400900,25021400900,"Census Tract 4009, Norfolk County, Massachusetts",4100,352,2754,364,391,264,0,12,848,272,0,12,28,32,79,51,24,35,55,46
1400000US25021401000,25021401000,"Census Tract 4010, Norfolk County, Massachusetts",3131,296,2421,291,240,173,10,16,373,173,0,12,57,65,30,44,0,12,30,44
1400000US25021401100,25021401100,"Census Tract 4011, Norfolk County, Massachusetts",4719,331,4019,326,39,43,5,9,489,138,0,12,56,65,111,70,46,38,65,64
1400000US25021401200,25021401200,"Census Tract 4012, Norfolk County, Massachusetts",7352,644,5448,505,290,156,0,17,1514,584,0,17,30,25,70,69,8,10,62,71
1400000US25021402101,25021402101,"Census Tract 4021.01, Norfolk County, Massachusetts",3719,218,3230,278,312,224,0,12,116,87,0,12,11,19,50,46,0,12,50,46
1400000US25021402102,25021402102,"Census Tract 4021.02, Norfolk County, Massachusetts",4007,267,3230,296,321,118,0,12,229,144,0,12,189,171,38,41,0,12,38,41
1400000US25021402200,25021402200,"Census Tract 4022, Norfolk County, Massachusetts",2146,138,1782,161,194,165,16,19,34,23,0,12,74,81,46,40,0,12,46,40
