GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21
1400000US25017354900,25017354900,"Census Tract 3549, Middlesex County, Massachusetts",5937,416,5447,443,2169,345,1753,374,22,26,1222,264,0,17,38,61,243,170,103,114,140,136,490,146,280,123,73,91,0,17,0,17,0,17,94,85,43,47,25,39,18,29
1400000US25017355000,25017355000,"Census Tract 3550, Middlesex County, Massachusetts",2922,220,2563,310,1979,285,363,190,6,11,190,99,0,12,0,12,25,26,0,12,25,26,359,279,206,266,61,98,0,12,8,13,0,12,71,75,13,19,0,12,13,19
1400000US25017356100,25017356100,"Census Tract 3561, Middlesex County, Massachusetts",3092,187,2947,208,2534,214,0,12,73,84,294,170,0,12,0,12,46,42,0,12,46,42,145,94,114,78,0,12,0,12,0,12,0,12,13,21,18,30,0,12,18,30
1400000US25017356300,25017356300,"Census Tract 3563, Middlesex County, Massachusetts",5024,365,4419,372,3743,375,175,165,0,12,454,172,0,12,34,53,13,25,0,12,13,25,605,309,316,247,143,219,0,12,0,12,0,12,108,159,38,40,18,29,20,27
1400000US25017356400,25017356400,"Census Tract 3564, Middlesex County, Massachusetts",7024,315,6892,332,6065,359,161,181,27,34,419,147,0,17,13,20,207,134,12,20,195,133,132,91,110,85,0,17,0,17,0,17,0,17,22,35,0,17,0,17,0,17
1400000US25017356500,25017356500,"Census Tract 3565, Middlesex County, Massachusetts",7051,353,6934,366,6252,363,12,19,0,17,467,165,0,17,2,6,201,123,49,77,152,103,117,106,99,102,0,17,0,17,0,17,0,17,18,26,0,17,0,17,0,17
1400000US25017356601,25017356601,"Census Tract 3566.01, Middlesex County, Massachusetts",4222,278,4031,290,3387,265,81,118,0,12,550,122,0,12,0,12,13,17,0,12,13,17,191,123,155,116,0,12,0,12,0,12,0,12,20,26,16,25,16,25,0,12
1400000US25017356602,25017356602,"Census Tract 3566.02, Middlesex County, Massachusetts",4205,258,4020,261,3499,295,15,19,0,12,415,180,0,12,0,12,91,80,6,11,85,76,185,97,116,68,12,18,0,12,12,18,0,12,10,17,35,42,10,15,25,39
1400000US25017356701,25017356701,"Census Tract 3567.01, Middlesex County, Massachusetts",6330,441,6212,424,5010,465,104,129,0,17,809,294,0,17,0,17,289,162,0,17,289,162,118,138,103,137,0,17,0,17,0,17,0,17,15,23,0,17,0,17,0,17
1400000US25017356702,25017356702,"Census Tract 3567.02, Middlesex County, Massachusetts",6780,306,6592,320,5645,373,226,208,29,45,511,268,0,17,29,44,152,94,34,40,118,88,188,117,110,93,0,17,0,17,0,17,0,17,0,17,78,77,22,34,56,70
1400000US25017357100,25017357100,"Census Tract 3571, Middlesex County, Massachusetts",4446,215,4318,207,3454,246,167,120,0,12,632,104,0,12,0,12,65,49,0,12,65,49,128,131,128,131,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US25017357200,25017357200,"Census Tract 3572, Middlesex County, Massachusetts",3269,183,3009,222,2614,210,16,19,11,19,296,77,0,12,9,16,63,68,12,19,51,68,260,176,146,88,0,12,0,12,0,12,0,12,106,151,8,13,8,13,0,12
1400000US25017357300,25017357300,"Census Tract 3573, Middlesex County, Massachusetts",3081,303,2988,308,2482,321,70,64,0,12,363,58,0,12,7,13,66,47,24,37,42,33,93,84,93,84,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US25017357400,25017357400,"Census Tract 3574, Middlesex County, Massachusetts",2248,139,2123,167,1917,171,18,21,0,12,126,69,0,12,0,12,62,41,0,12,62,41,125,123,125,123,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US25017357500,25017357500,"Census Tract 3575, Middlesex County, Massachusetts",2373,268,2304,274,1579,146,67,60,0,12,524,312,4,8,28,35,102,105,0,12,102,105,69,56,40,40,5,8,0,12,24,35,0,12,0,12,0,12,0,12,0,12
1400000US25017357600,25017357600,"Census Tract 3576, Middlesex County, Massachusetts",2418,255,2243,232,1817,248,50,69,0,12,288,171,0,12,0,12,88,99,0,12,88,99,175,167,139,158,0,12,0,12,8,16,0,12,15,19,13,21,13,21,0,12
1400000US25017357700,25017357700,"Census Tract 3577, Middlesex County, Massachusetts",3675,387,3346,361,2686,347,115,111,0,12,501,165,0,12,0,12,44,36,0,12,44,36,329,287,268,282,0,12,0,12,0,12,0,12,36,44,25,40,25,40,0,12
1400000US25017357800,25017357800,"Census Tract 3578, Middlesex County, Massachusetts",3663,238,3544,267,3151,290,85,81,16,22,292,106,0,12,0,12,0,12,0,12,0,12,119,87,95,81,0,12,0,12,0,12,0,12,8,12,16,26,16,26,0,12
1400000US25017358100,25017358100,"Census Tract 3581, Middlesex County, Massachusetts",5090,233,5000,236,3971,253,96,79,5,8,804,131,0,17,0,17,124,84,0,17,124,84,90,68,84,65,0,17,0,17,0,17,0,17,0,17,6,11,0,17,6,11
1400000US25017358300,25017358300,"Census Tract 3583, Middlesex County, Massachusetts",5785,365,5709,362,4089,376,105,144,0,17,1237,307,0,17,83,126,195,127,0,17,195,127,76,89,76,89,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
1400000US25017358400,25017358400,"Census Tract 3584, Middlesex County, Massachusetts",5068,293,4877,274,3741,259,53,49,16,22,979,188,0,12,7,12,81,59,0,12,81,59,191,170,113,91,0,12,0,12,0,12,0,12,4,10,74,99,0,12,74,99
1400000US25017358500,25017358500,"Census Tract 3585, Middlesex County, Massachusetts",5255,291,5203,286,3587,307,50,52,0,17,1385,277,0,17,0,17,181,104,19,23,162,99,52,50,38,42,0,17,0,17,0,17,0,17,14,28,0,17,0,17,0,17
1400000US25017358600,25017358600,"Census Tract 3586, Middlesex County, Massachusetts",6050,389,5902,457,4196,395,45,73,0,17,1509,272,0,17,0,17,152,80,0,17,152,80,148,162,28,39,0,17,32,36,0,17,0,17,0,17,88,121,0,17,88,121
1400000US25017358700,25017358700,"Census Tract 3587, Middlesex County, Massachusetts",5058,218,5021,221,3728,217,19,27,8,13,1158,166,0,12,0,12,108,61,7,11,101,60,37,37,27,33,0,12,0,12,10,15,0,12,0,12,0,12,0,12,0,12
1400000US25017359100,25017359100,"Census Tract 3591, Middlesex County, Massachusetts",6624,298,6084,349,5319,324,0,17,0,17,731,256,0,17,6,13,28,33,7,14,21,30,540,273,351,225,18,27,0,17,21,34,0,17,60,68,90,102,0,17,90,102
1400000US25017359300,25017359300,"Census Tract 3593, Middlesex County, Massachusetts",7164,302,7079,320,5908,380,199,185,0,17,809,174,0,17,12,18,151,109,0,17,151,109,85,105,27,39,1,2,0,17,0,17,0,17,57,78,0,17,0,17,0,17
1400000US25017360100,25017360100,"Census Tract 3601, Middlesex County, Massachusetts",1814,181,1518,240,1357,246,45,41,0,12,20,16,0,12,6,10,90,59,0,12,90,59,296,155,170,106,50,78,0,12,0,12,0,12,52,80,24,28,0,12,24,28
1400000US25017360200,25017360200,"Census Tract 3602, Middlesex County, Massachusetts",5367,184,5155,218,4364,323,190,171,0,12,474,198,0,12,54,63,73,69,0,12,73,69,212,104,148,85,0,12,0,12,0,12,0,12,51,50,13,21,0,12,13,21
1400000US25017361100,25017361100,"Census Tract 3611, Middlesex County, Massachusetts",5910,382,5792,394,5405,425,9,13,0,17,252,171,0,17,0,17,126,84,0,17,126,84,118,121,118,121,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
1400000US25017361200,25017361200,"Census Tract 3612, Middlesex County, Massachusetts",6992,415,6334,416,5197,363,446,127,3,5,482,185,0,17,54,65,152,77,33,38,119,72,658,210,334,158,40,74,0,17,0,17,0,17,273,82,11,21,11,21,0,17
1400000US25017361300,25017361300,"Census Tract 3613, Middlesex County, Massachusetts",5932,320,5811,339,5238,347,88,54,0,17,274,102,0,17,0,17,211,147,0,17,211,147,121,98,57,74,0,17,0,17,0,17,0,17,63,67,1,3,1,3,0,17
1400000US25017362100,25017362100,"Census Tract 3621, Middlesex County, Massachusetts",4967,30,4898,76,4333,163,14,21,9,15,382,106,0,12,8,13,152,106,49,75,103,76,69,69,23,38,36,56,0,12,0,12,0,12,0,12,10,16,0,12,10,16
1400000US25017363102,25017363102,"Census Tract 3631.02, Middlesex County, Massachusetts",5908,292,5882,293,4018,310,119,125,23,28,1571,257,0,17,0,17,151,111,0,17,151,111,26,29,21,27,0,17,0,17,0,17,0,17,5,10,0,17,0,17,0,17
1400000US25017363103,25017363103,"Census Tract 3631.03, Middlesex County, Massachusetts",3491,297,3474,300,2599,245,0,12,10,17,834,244,0,12,15,24,16,26,0,12,16,26,17,18,17,18,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US25017363104,25017363104,"Census Tract 3631.04, Middlesex County, Massachusetts",6228,383,5942,417,4620,383,4,9,0,17,1155,206,0,17,0,17,163,173,0,17,163,173,286,213,225,197,0,17,0,17,16,27,0,17,0,17,45,57,16,27,29,47
1400000US25017363201,25017363201,"Census Tract 3632.01, Middlesex County, Massachusetts",3325,184,3256,199,2655,193,0,12,0,12,601,112,0,12,0,12,0,12,0,12,0,12,69,77,67,77,0,12,0,12,0,12,0,12,1,3,1,3,1,3,0,12
1400000US25017363202,25017363202,"Census Tract 3632.02, Middlesex County, Massachusetts",3662,153,3616,147,2978,140,33,48,0,12,496,67,0,12,0,12,109,94,10,16,99,92,46,49,45,49,0,12,0,12,0,12,0,12,0,12,1,2,1,2,0,12
1400000US25017364101,25017364101,"Census Tract 3641.01, Middlesex County, Massachusetts",5240,312,5077,345,4640,327,0,17,0,17,288,311,0,17,73,86,76,81,45,67,31,50,163,158,139,153,0,17,0,17,0,17,0,17,24,36,0,17,0,17,0,17
1400000US25017364102,25017364102,"Census Tract 3641.02, Middlesex County, Massachusetts",5074,311,4854,375,4313,435,277,361,0,17,171,192,0,17,0,17,93,92,0,17,93,92,220,336,0,17,0,17,0,17,0,17,0,17,0,17,220,336,0,17,220,336
1400000US25017365100,25017365100,"Census Tract 3651, Middlesex County, Massachusetts",7849,225,7748,271,6958,308,0,17,0,17,543,161,0,17,64,105,183,109,0,17,183,109,101,108,81,86,0,17,0,17,0,17,0,17,20,31,0,17,0,17,0,17
1400000US25017365201,25017365201,"Census Tract 3652.01, Middlesex County, Massachusetts",5817,192,5640,231,5094,259,4,8,4,7,464,127,0,17,0,17,74,49,0,17,74,49,177,131,98,68,0,17,0,17,75,117,0,17,4,8,0,17,0,17,0,17
1400000US25017365202,25017365202,"Census Tract 3652.02, Middlesex County, Massachusetts",4531,192,4430,198,3853,263,4,9,9,14,387,147,0,12,10,14,167,88,27,30,140,86,101,100,96,100,0,12,0,12,0,12,0,12,5,10,0,12,0,12,0,12
1400000US25017366100,25017366100,"Census Tract 3661, Middlesex County, Massachusetts",4641,301,4577,291,3683,316,136,145,0,12,719,137,0,12,15,22,24,26,0,12,24,26,64,75,64,75,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US25017366201,25017366201,"Census Tract 3662.01, Middlesex County, Massachusetts",3513,220,3402,238,3124,265,0,12,0,12,231,144,0,12,0,12,47,57,0,12,47,57,111,85,111,85,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US25017366202,25017366202,"Census Tract 3662.02, Middlesex County, Massachusetts",5140,265,4984,270,4413,261,5,11,0,12,536,138,0,12,0,12,30,36,0,12,30,36,156,93,153,92,0,12,0,12,0,12,0,12,3,4,0,12,0,12,0,12
1400000US25017367100,25017367100,"Census Tract 3671, Middlesex County, Massachusetts",4020,313,3844,370,3228,358,67,72,0,12,506,91,0,12,4,8,39,36,0,12,39,36,176,193,169,193,7,13,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US25017367200,25017367200,"Census Tract 3672, Middlesex County, Massachusetts",7684,312,7361,387,6064,435,215,165,0,17,836,167,0,17,20,27,226,165,14,17,212,162,323,219,244,230,12,18,0,17,18,28,0,17,41,65,8,14,8,14,0,17
1400000US25017368101,25017368101,"Census Tract 3681.01, Middlesex County, Massachusetts",5776,585,5595,590,4299,630,158,177,0,17,917,272,0,17,0,17,221,166,0,17,221,166,181,135,141,120,0,17,0,17,0,17,0,17,40,69,0,17,0,17,0,17
1400000US25017368102,25017368102,"Census Tract 3681.02, Middlesex County, Massachusetts",3693,212,3503,253,2537,292,262,177,0,12,502,122,0,12,0,12,202,145,111,110,91,98,190,139,87,78,0,12,0,12,11,18,0,12,92,82,0,12,0,12,0,12
1400000US25017368200,25017368200,"Census Tract 3682, Middlesex County, Massachusetts",4258,298,3973,272,3225,288,273,149,0,12,321,108,0,12,14,26,140,117,104,111,36,33,285,163,157,104,0,12,0,12,7,12,0,12,121,102,0,12,0,12,0,12
1400000US25017368300,25017368300,"Census Tract 3683, Middlesex County, Massachusetts",5546,626,4005,428,3087,436,376,217,29,45,434,178,44,66,0,17,35,41,0,17,35,41,1541,671,1164,659,35,52,0,17,0,17,0,17,319,317,23,39,0,17,23,39
1400000US25017368400,25017368400,"Census Tract 3684, Middlesex County, Massachusetts",8509,497,7982,500,5713,693,843,378,0,17,1188,434,0,17,52,64,186,106,60,50,126,96,527,208,405,208,23,43,3,5,0,17,8,14,57,39,31,28,0,17,31,28
1400000US25017368500,25017368500,"Census Tract 3685, Middlesex County, Massachusetts",2830,356,2070,275,1607,245,61,67,0,12,361,168,0,12,0,12,41,38,11,17,30,34,760,403,481,305,159,245,0,12,0,12,0,12,78,51,42,67,0,12,42,67
1400000US25017368600,25017368600,"Census Tract 3686, Middlesex County, Massachusetts",5558,621,3949,376,3201,341,88,65,0,17,540,248,18,30,66,82,36,42,14,21,22,37,1609,643,928,443,0,17,0,17,0,17,0,17,646,522,35,62,0,17,35,62
1400000US25017368700,25017368700,"Census Tract 3687, Middlesex County, Massachusetts",2478,358,1572,241,1213,221,253,197,0,12,93,70,0,12,6,9,7,11,7,11,0,12,906,278,747,290,0,12,0,12,0,12,0,12,141,145,18,27,18,27,0,12
1400000US25017368800,25017368800,"Census Tract 3688, Middlesex County, Massachusetts",4685,422,3423,321,2566,277,307,127,0,12,405,139,0,12,16,25,129,126,0,12,129,126,1262,353,745,315,0,12,0,12,0,12,0,12,517,234,0,12,0,12,0,12
1400000US25017368901,25017368901,"Census Tract 3689.01, Middlesex County, Massachusetts",7437,463,6978,491,5642,509,341,214,0,17,690,212,7,16,13,24,285,179,11,16,274,179,459,177,279,151,21,31,22,35,9,18,0,17,77,53,51,55,51,55,0,17
1400000US25017368902,25017368902,"Census Tract 3689.02, Middlesex County, Massachusetts",4605,389,4076,392,2432,354,451,217,0,12,1036,469,0,12,20,29,137,102,7,13,130,99,529,262,177,142,0,12,0,12,0,12,0,12,317,211,35,63,2,5,33,63
1400000US25017369000,25017369000,"Census Tract 3690, Middlesex County, Massachusetts",1674,330,1587,318,1159,309,88,82,0,12,323,156,0,12,0,12,17,21,9,17,8,10,87,58,79,56,0,12,0,12,0,12,0,12,8,9,0,12,0,12,0,12
1400000US25017369100,25017369100,"Census Tract 3691, Middlesex County, Massachusetts",4859,295,4487,375,4117,350,56,64,0,12,223,121,0,12,0,12,91,78,0,12,91,78,372,288,313,286,0,12,0,12,0,12,0,12,41,65,18,41,18,41,0,12
1400000US25017370101,25017370101,"Census Tract 3701.01, Middlesex County, Massachusetts",6819,487,6151,397,5397,458,184,219,0,17,350,94,0,17,65,81,155,149,0,17,155,149,668,486,611,487,0,17,0,17,0,17,0,17,57,54,0,17,0,17,0,17
1400000US25017370102,25017370102,"Census Tract 3701.02, Middlesex County, Massachusetts",7331,542,6602,539,5553,576,260,163,0,17,637,201,0,17,0,17,152,158,17,28,135,159,729,379,547,313,0,17,0,17,0,17,0,17,98,129,84,129,84,129,0,17
1400000US25017370201,25017370201,"Census Tract 3702.01, Middlesex County, Massachusetts",3778,378,3663,403,3065,383,83,67,8,13,401,226,0,12,16,25,90,57,0,12,90,57,115,112,52,60,0,12,0,12,0,12,0,12,63,76,0,12,0,12,0,12
1400000US25017370202,25017370202,"Census Tract 3702.02, Middlesex County, Massachusetts",4399,343,3965,317,3661,320,95,141,0,12,99,77,0,12,25,29,85,78,21,34,64,68,434,319,80,73,0,12,0,12,0,12,0,12,336,320,18,29,0,12,18,29
1400000US25017370300,25017370300,"Census Tract 3703, Middlesex County, Massachusetts",5253,393,4881,461,3889,437,258,233,29,43,535,154,0,17,33,54,137,117,56,84,81,81,372,269,324,245,0,17,27,43,0,17,0,17,21,35,0,17,0,17,0,17
1400000US25017370400,25017370400,"Census Tract 3704, Middlesex County, Massachusetts",5300,434,4862,439,4092,445,190,109,7,14,359,194,11,20,17,31,186,121,0,17,186,121,438,314,305,258,0,17,0,17,48,68,0,17,63,76,22,36,0,17,22,36
1400000US25017373100,25017373100,"Census Tract 3731, Middlesex County, Massachusetts",4710,351,4500,378,3619,354,288,158,0,12,523,130,0,12,0,12,70,55,16,25,54,45,210,176,128,116,0,12,0,12,0,12,0,12,10,20,72,145,0,12,72,145
1400000US25017373200,25017373200,"Census Tract 3732, Middlesex County, Massachusetts",4460,370,3919,330,3154,326,161,130,0,12,566,143,0,12,14,33,24,28,0,12,24,28,541,287,458,269,0,12,0,12,0,12,0,12,58,78,25,29,0,12,25,29
1400000US25017373300,25017373300,"Census Tract 3733, Middlesex County, Massachusetts",2686,278,2659,282,2248,220,193,207,0,12,190,116,0,12,0,12,28,34,0,12,28,34,27,46,27,46,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US25017373400,25017373400,"Census Tract 3734, Middlesex County, Massachusetts",3447,229,3347,242,2717,277,11,18,8,11,403,166,0,12,0,12,208,161,0,12,208,161,100,70,94,70,0,12,0,12,0,12,0,12,6,10,0,12,0,12,0,12
1400000US25017373500,25017373500,"Census Tract 3735, Middlesex County, Massachusetts",6159,353,5837,339,4872,232,136,88,0,17,618,239,0,17,9,14,202,97,35,37,167,94,322,121,236,115,0,17,0,17,16,38,0,17,18,19,52,37,14,19,38,35
1400000US25017373600,25017373600,"Census Tract 3736, Middlesex County, Massachusetts",6785,861,6425,869,5221,770,398,158,0,17,633,204,0,17,3,5,170,103,58,77,112,69,360,120,236,93,27,25,0,17,0,17,0,17,39,26,58,70,22,34,36,41
1400000US25017373700,25017373700,"Census Tract 3737, Middlesex County, Massachusetts",3686,223,3625,232,3068,264,29,36,8,12,323,175,0,12,15,24,182,138,0,12,182,138,61,72,61,72,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US25017373800,25017373800,"Census Tract 3738, Middlesex County, Massachusetts",5467,411,5130,461,3939,376,45,39,6,12,962,321,0,17,30,52,148,134,1,6,147,132,337,280,291,266,0,17,0,17,0,17,0,17,1,2,45,72,0,17,45,72
1400000US25017373900,25017373900,"Census Tract 3739, Middlesex County, Massachusetts",6769,401,6427,361,5015,373,254,216,0,17,1094,243,0,17,0,17,64,59,0,17,64,59,342,296,322,293,0,17,0,17,0,17,0,17,20,32,0,17,0,17,0,17
1400000US25017374000,25017374000,"Census Tract 3740, Middlesex County, Massachusetts",5264,317,5016,314,3536,351,393,383,0,17,946,120,0,17,61,70,80,49,6,10,74,50,248,89,202,88,9,18,10,21,0,17,0,17,10,19,17,25,0,17,17,25
1400000US25017374100,25017374100,"Census Tract 3741, Middlesex County, Massachusetts",4512,294,4366,300,2926,248,182,165,0,12,1092,268,0,12,9,14,157,83,0,12,157,83,146,106,84,80,0,12,0,12,0,12,0,12,54,67,8,11,1,3,7,11
1400000US25017374200,25017374200,"Census Tract 3742, Middlesex County, Massachusetts",4370,256,4232,234,3465,234,122,68,0,12,522,122,0,12,9,15,114,86,0,12,114,86,138,135,128,127,0,12,0,12,0,12,0,12,0,12,10,18,0,12,10,18
1400000US25017374300,25017374300,"Census Tract 3743, Middlesex County, Massachusetts",3511,191,3387,183,2913,213,59,74,0,12,303,83,0,12,0,12,112,97,0,12,112,97,124,114,107,110,0,12,0,12,0,12,0,12,0,12,17,21,17,21,0,12
1400000US25017374400,25017374400,"Census Tract 3744, Middlesex County, Massachusetts",6029,390,5757,427,4707,349,189,110,0,17,736,328,0,17,0,17,125,85,0,17,125,85,272,178,256,179,0,17,0,17,0,17,0,17,16,25,0,17,0,17,0,17
1400000US25017374500,25017374500,"Census Tract 3745, Middlesex County, Massachusetts",4473,254,4290,258,3317,263,273,193,0,12,590,168,0,12,32,50,78,67,14,23,64,63,183,120,145,106,0,12,0,12,0,12,0,12,23,29,15,22,15,22,0,12
1400000US25017374600,25017374600,"Census Tract 3746, Middlesex County, Massachusetts",4910,297,4221,299,3533,293,89,98,0,12,542,88,0,12,0,12,57,51,0,12,57,51,689,331,473,263,0,12,0,12,0,12,0,12,216,232,0,12,0,12,0,12
1400000US25017374700,25017374700,"Census Tract 3747, Middlesex County, Massachusetts",4967,275,4634,356,3378,310,146,116,0,12,988,265,0,12,30,36,92,61,0,12,92,61,333,207,325,206,0,12,8,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US25017374800,25017374800,"Census Tract 3748, Middlesex County, Massachusetts",4740,313,4516,277,3699,260,119,71,2,4,562,141,0,12,8,12,126,74,49,46,77,56,224,94,153,102,25,25,0,12,0,12,0,12,41,33,5,10,5,10,0,12
1400000US25017382100,25017382100,"Census Tract 3821, Middlesex County, Massachusetts",4897,187,4751,216,4195,214,59,73,0,17,429,96,0,17,3,6,65,46,0,17,65,46,146,99,146,99,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
1400000US25017382200,25017382200,"Census Tract 3822, Middlesex County, Massachusetts",5314,313,5093,310,4339,316,108,102,53,66,505,267,0,17,0,17,88,86,0,17,88,86,221,228,198,207,0,17,0,17,0,17,0,17,23,38,0,17,0,17,0,17
1400000US25017382300,25017382300,"Census Tract 3823, Middlesex County, Massachusetts",5745,334,5616,350,5110,377,132,94,0,17,290,88,0,17,0,17,84,76,0,17,84,76,129,93,34,41,0,17,0,17,0,17,0,17,30,33,65,74,22,33,43,68
1400000US25017382400,25017382400,"Census Tract 3824, Middlesex County, Massachusetts",4764,231,4591,230,4421,248,21,32,0,12,119,88,0,12,0,12,30,34,8,14,22,27,173,97,68,60,0,12,0,12,0,12,0,12,85,84,20,33,20,33,0,12
1400000US25017382500,25017382500,"Census Tract 3825, Middlesex County, Massachusetts",4592,299,4416,314,3892,327,151,108,8,15,350,178,0,12,9,14,6,10,0,12,6,10,176,125,148,119,0,12,0,12,0,12,0,12,14,21,14,17,10,16,4,7
1400000US25017382601,25017382601,"Census Tract 3826.01, Middlesex County, Massachusetts",4486,356,4363,348,3281,365,7,12,12,16,988,291,0,12,0,12,75,76,0,12,75,76,123,127,56,74,0,12,0,12,0,12,0,12,62,100,5,10,0,12,5,10
1400000US25017382602,25017382602,"Census Tract 3826.02, Middlesex County, Massachusetts",4432,213,4308,228,3646,241,44,49,0,12,489,147,0,12,42,54,87,81,35,39,52,69,124,122,84,114,9,15,10,15,0,12,0,12,3,14,18,27,18,27,0,12
1400000US25017383101,25017383101,"Census Tract 3831.01, Middlesex County, Massachusetts",3524,318,2671,320,1927,327,384,202,1,2,29,45,0,12,242,147,88,117,8,12,80,117,853,224,248,97,38,55,0,12,0,12,0,12,183,152,384,239,32,39,352,245
1400000US25017383102,25017383102,"Census Tract 3831.02, Middlesex County, Massachusetts",5155,390,2277,395,1419,383,572,179,0,12,60,77,0,12,92,80,134,83,0,12,134,83,2878,491,1451,488,266,168,22,34,0,12,0,12,698,349,441,250,54,48,387,247
1400000US25017383200,25017383200,"Census Tract 3832, Middlesex County, Massachusetts",6159,627,4442,641,3215,517,421,260,0,17,208,134,0,17,84,92,514,410,124,154,390,351,1717,516,839,358,205,165,0,17,0,17,0,17,477,347,196,310,0,17,196,310
1400000US25017383300,25017383300,"Census Tract 3833, Middlesex County, Massachusetts",3046,318,2690,298,2363,321,46,36,0,12,83,60,0,12,94,126,104,82,21,33,83,70,356,233,337,232,0,12,0,12,0,12,0,12,17,18,2,4,0,12,2,4
1400000US25017383400,25017383400,"Census Tract 3834, Middlesex County, Massachusetts",5462,472,4786,556,3872,545,417,262,0,17,182,136,0,17,40,51,275,209,256,210,19,30,676,325,231,144,132,192,0,17,0,17,0,17,313,244,0,17,0,17,0,17
1400000US25017383501,25017383501,"Census Tract 3835.01, Middlesex County, Massachusetts",4878,473,4094,487,2395,399,322,201,0,12,1226,471,0,12,58,68,93,81,10,17,83,77,784,264,417,251,66,68,0,12,0,12,0,12,241,128,60,67,0,12,60,67
1400000US25017383502,25017383502,"Census Tract 3835.02, Middlesex County, Massachusetts",4058,526,3688,508,3109,436,211,109,0,12,216,108,0,12,41,52,111,56,34,34,77,58,370,145,169,114,22,26,12,17,0,12,10,15,134,96,23,23,7,15,16,23
1400000US25017383600,25017383600,"Census Tract 3836, Middlesex County, Massachusetts",6188,541,5484,583,4119,490,744,498,9,15,483,320,0,17,11,23,118,104,0,17,118,104,704,456,161,164,143,231,0,17,0,17,0,17,400,222,0,17,0,17,0,17
1400000US25017383700,25017383700,"Census Tract 3837, Middlesex County, Massachusetts",5266,437,5006,424,4798,500,18,28,0,17,115,141,0,17,62,98,13,21,0,17,13,21,260,196,259,196,0,17,0,17,0,17,0,17,0,17,1,3,1,3,0,17
1400000US25017383800,25017383800,"Census Tract 3838, Middlesex County, Massachusetts",5352,279,4910,365,4391,345,81,87,0,17,338,179,0,17,0,17,100,91,0,17,100,91,442,278,342,236,66,91,0,17,0,17,0,17,33,41,1,2,1,2,0,17
1400000US25017383901,25017383901,"Census Tract 3839.01, Middlesex County, Massachusetts",7855,377,7678,398,6561,454,552,325,27,45,393,165,0,17,0,17,145,116,13,24,132,116,177,151,97,82,0,17,0,17,0,17,0,17,79,131,1,3,0,17,1,3
1400000US25017383902,25017383902,"Census Tract 3839.02, Middlesex County, Massachusetts",5357,214,5223,225,4305,331,395,305,0,17,437,161,0,17,45,48,41,43,21,33,20,27,134,83,122,82,0,17,8,12,0,17,0,17,4,7,0,17,0,17,0,17
1400000US25017384001,25017384001,"Census Tract 3840.01, Middlesex County, Massachusetts",1521,195,1452,171,1204,210,32,25,0,12,115,75,0,12,0,12,101,115,0,12,101,115,69,64,26,40,0,12,0,12,6,13,0,12,37,45,0,12,0,12,0,12
1400000US25017384002,25017384002,"Census Tract 3840.02, Middlesex County, Massachusetts",6079,479,5648,521,3600,515,474,306,0,17,1281,510,0,17,158,142,135,110,0,17,135,110,431,305,173,136,15,25,0,17,0,17,0,17,243,293,0,17,0,17,0,17
1400000US25017385100,25017385100,"Census Tract 3851, Middlesex County, Massachusetts",6475,255,6321,267,5613,281,166,138,0,17,457,131,0,17,0,17,85,89,0,17,85,89,154,123,98,84,0,17,0,17,0,17,0,17,56,85,0,17,0,17,0,17
1400000US25017385201,25017385201,"Census Tract 3852.01, Middlesex County, Massachusetts",2445,219,2308,242,2096,280,55,65,0,12,87,76,0,12,64,65,6,11,6,11,0,12,137,101,117,99,0,12,0,12,0,12,0,12,9,16,11,17,11,17,0,12
1400000US25017385202,25017385202,"Census Tract 3852.02, Middlesex County, Massachusetts",8065,280,7825,331,6682,412,261,138,0,17,702,219,0,17,21,32,159,159,103,145,56,88,240,131,78,68,0,17,0,17,0,17,0,17,142,109,20,35,20,35,0,17
