GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Not Hispanic or Latino:,Margin of Error; Not Hispanic or Latino:,Estimate; Not Hispanic or Latino: - White alone,Margin of Error; Not Hispanic or Latino: - White alone,Estimate; Not Hispanic or Latino: - Black or African American alone,Margin of Error; Not Hispanic or Latino: - Black or African American alone,Estimate; Not Hispanic or Latino: - American Indian and Alaska Native alone,Margin of Error; Not Hispanic or Latino: - American Indian and Alaska Native alone,Estimate; Not Hispanic or Latino: - Asian alone,Margin of Error; Not Hispanic or Latino: - Asian alone,Estimate; Not Hispanic or Latino: - Native Hawaiian and Other Pacific Islander alone,Margin of Error; Not Hispanic or Latino: - Native Hawaiian and Other Pacific Islander alone,Estimate; Not Hispanic or Latino: - Some other race alone,Margin of Error; Not Hispanic or Latino: - Some other race alone,Estimate; Not Hispanic or Latino: - Two or more races:,Margin of Error; Not Hispanic or Latino: - Two or more races:,Estimate; Not Hispanic or Latino: - Two or more races: - Two races including Some other race,Margin of Error; Not Hispanic or Latino: - Two or more races: - Two races including Some other race,"Estimate; Not Hispanic or Latino: - Two or more races: - Two races excluding Some other race, and three or more races","Margin of Error; Not Hispanic or Latino: - Two or more races: - Two races excluding Some other race, and three or more races",Estimate; Hispanic or Latino:,Margin of Error; Hispanic or Latino:,Estimate; Hispanic or Latino: - White alone,Margin of Error; Hispanic or Latino: - White alone,Estimate; Hispanic or Latino: - Black or African American alone,Margin of Error; Hispanic or Latino: - Black or African American alone,Estimate; Hispanic or Latino: - American Indian and Alaska Native alone,Margin of Error; Hispanic or Latino: - American Indian and Alaska Native alone,Estimate; Hispanic or Latino: - Asian alone,Margin of Error; Hispanic or Latino: - Asian alone,Estimate; Hispanic or Latino: - Native Hawaiian and Other Pacific Islander alone,Margin of Error; Hispanic or Latino: - Native Hawaiian and Other Pacific Islander alone,Estimate; Hispanic or Latino: - Some other race alone,Margin of Error; Hispanic or Latino: - Some other race alone,Estimate; Hispanic or Latino: - Two or more races:,Margin of Error; Hispanic or Latino: - Two or more races:,Estimate; Hispanic or Latino: - Two or more races: - Two races including Some other race,Margin of Error; Hispanic or Latino: - Two or more races: - Two races including Some other race,"Estimate; Hispanic or Latino: - Two or more races: - Two races excluding Some other race, and three or more races","Margin of Error; Hispanic or Latino: - Two or more races: - Two races excluding Some other race, and three or more races"
1400000US25021404202,25021404202,"Census Tract 4042.02, Norfolk County, Massachusetts",5358,767,4934,702,3912,437,146,93,0,127,743,359,0,127,37,44,96,101,0,127,96,101,424,148,385,140,19,31,0,127,0,127,0,127,20,33,0,127,0,127,0,127
1400000US25021404301,25021404301,"Census Tract 4043.01, Norfolk County, Massachusetts",4878,318,4834,314,4161,418,9,15,0,127,631,284,0,127,7,12,26,44,0,127,26,44,44,35,29,31,15,17,0,127,0,127,0,127,0,127,0,127,0,127,0,127
1400000US25021404302,25021404302,"Census Tract 4043.02, Norfolk County, Massachusetts",2937,244,2722,257,2532,274,0,127,0,127,145,97,0,127,38,59,7,12,0,127,7,12,215,167,77,89,0,127,0,127,6,10,0,127,110,142,22,35,8,13,14,23
1400000US25021404400,25021404400,"Census Tract 4044, Norfolk County, Massachusetts",7119,482,6750,516,5097,489,99,71,0,127,1274,287,0,127,16,28,264,131,0,127,264,131,369,153,210,105,18,29,0,127,0,127,0,127,91,49,50,61,17,27,33,55
1400000US25021405100,25021405100,"Census Tract 4051, Norfolk County, Massachusetts",5694,62,5591,138,5103,214,42,54,0,127,278,119,0,127,0,127,168,97,0,127,168,97,103,117,9,17,0,127,0,127,0,127,0,127,94,116,0,127,0,127,0,127
1400000US25021406101,25021406101,"Census Tract 4061.01, Norfolk County, Massachusetts",5825,262,5676,296,5415,274,52,67,21,34,161,99,0,127,0,127,27,35,0,127,27,35,149,124,87,94,0,127,0,127,0,127,0,127,24,28,38,41,38,41,0,127
1400000US25021406102,25021406102,"Census Tract 4061.02, Norfolk County, Massachusetts",6350,263,6303,261,6093,279,0,127,0,127,90,77,0,127,0,127,120,119,0,127,120,119,47,52,18,22,0,127,0,127,0,127,0,127,0,127,29,47,29,47,0,127
1400000US25021407100,25021407100,"Census Tract 4071, Norfolk County, Massachusetts",7964,18,7677,178,7427,226,0,127,0,127,132,115,0,127,0,127,118,77,0,127,118,77,287,174,222,167,0,127,0,127,0,127,0,127,39,33,26,39,26,39,0,127
1400000US25021408101,25021408101,"Census Tract 4081.01, Norfolk County, Massachusetts",8052,272,7955,279,7751,327,0,127,0,127,129,116,0,127,0,127,75,68,0,127,75,68,97,95,61,68,0,127,0,127,0,127,0,127,36,63,0,127,0,127,0,127
1400000US25021408102,25021408102,"Census Tract 4081.02, Norfolk County, Massachusetts",4715,259,4634,265,4359,309,112,107,0,127,124,133,0,127,0,127,39,50,0,127,39,50,81,76,26,33,0,127,0,127,0,127,0,127,0,127,55,69,55,69,0,127
1400000US25021409101,25021409101,"Census Tract 4091.01, Norfolk County, Massachusetts",6427,707,5789,491,4864,221,615,267,23,27,93,66,0,127,26,19,168,124,12,20,156,123,638,242,196,142,24,26,1,3,0,127,3,3,287,111,127,139,33,30,94,135
1400000US25021409102,25021409102,"Census Tract 4091.02, Norfolk County, Massachusetts",4557,706,4483,691,4415,682,0,127,0,127,68,74,0,127,0,127,0,127,0,127,0,127,74,67,55,57,0,127,0,127,0,127,0,127,9,13,10,17,0,127,10,17
1400000US25021410100,25021410100,"Census Tract 4101, Norfolk County, Massachusetts",5856,298,5836,298,5729,311,27,65,0,127,29,29,0,127,0,127,51,55,0,127,51,55,20,17,20,17,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127
1400000US25021410300,25021410300,"Census Tract 4103, Norfolk County, Massachusetts",4403,231,4403,231,4341,234,11,19,0,127,36,34,0,127,0,127,15,26,0,127,15,26,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127
1400000US25021410400,25021410400,"Census Tract 4104, Norfolk County, Massachusetts",6186,252,6132,259,5679,313,113,165,0,127,298,191,0,127,0,127,42,50,0,127,42,50,54,72,0,127,0,127,0,127,0,127,0,127,32,39,22,40,22,40,0,127
1400000US25021411100,25021411100,"Census Tract 4111, Norfolk County, Massachusetts",7362,401,7211,396,6979,375,174,147,5,10,26,31,0,127,0,127,27,24,0,127,27,24,151,114,121,105,0,127,0,127,0,127,0,127,30,48,0,127,0,127,0,127
1400000US25021411200,25021411200,"Census Tract 4112, Norfolk County, Massachusetts",5899,473,5631,493,5459,486,0,127,0,127,172,168,0,127,0,127,0,127,0,127,0,127,268,194,120,93,9,13,0,127,10,17,0,127,129,184,0,127,0,127,0,127
1400000US25021411300,25021411300,"Census Tract 4113, Norfolk County, Massachusetts",9894,400,9657,433,8822,413,641,411,0,127,155,138,0,127,0,127,39,48,6,10,33,47,237,144,160,115,9,14,0,127,0,127,0,127,68,51,0,127,0,127,0,127
1400000US25021412100,25021412100,"Census Tract 4121, Norfolk County, Massachusetts",5891,185,5891,185,5532,278,23,39,0,127,196,148,0,127,0,127,140,113,0,127,140,113,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127
1400000US25021412200,25021412200,"Census Tract 4122, Norfolk County, Massachusetts",3807,223,3774,228,3638,250,13,22,0,127,81,119,0,127,12,19,30,46,0,127,30,46,33,36,27,35,0,127,0,127,0,127,6,9,0,127,0,127,0,127,0,127
1400000US25021412300,25021412300,"Census Tract 4123, Norfolk County, Massachusetts",4258,196,4258,196,4001,248,51,82,0,127,135,129,0,127,20,31,51,69,0,127,51,69,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127
1400000US25021413100,25021413100,"Census Tract 4131, Norfolk County, Massachusetts",5602,372,5469,403,4957,393,174,130,0,127,288,291,0,127,0,127,50,52,0,127,50,52,133,110,53,53,0,127,0,127,0,127,0,127,80,92,0,127,0,127,0,127
1400000US25021413200,25021413200,"Census Tract 4132, Norfolk County, Massachusetts",6152,433,5955,442,5335,480,368,260,0,127,113,89,0,127,18,37,121,127,13,21,108,124,197,152,72,66,0,127,0,127,0,127,0,127,125,106,0,127,0,127,0,127
1400000US25021413300,25021413300,"Census Tract 4133, Norfolk County, Massachusetts",4787,238,4704,241,4196,299,174,119,0,127,226,158,0,127,82,121,26,44,0,127,26,44,83,64,58,54,0,127,0,127,0,127,0,127,25,29,0,127,0,127,0,127
1400000US25021413400,25021413400,"Census Tract 4134, Norfolk County, Massachusetts",7512,451,7251,458,5731,443,233,157,0,127,847,281,0,127,256,276,184,171,0,127,184,171,261,172,103,119,0,127,0,127,0,127,0,127,143,127,15,27,7,14,8,13
1400000US25021413500,25021413500,"Census Tract 4135, Norfolk County, Massachusetts",4289,427,3874,454,3415,380,95,80,0,127,136,94,0,127,190,210,38,52,25,39,13,20,415,294,52,55,0,127,0,127,0,127,0,127,363,295,0,127,0,127,0,127
1400000US25021414100,25021414100,"Census Tract 4141, Norfolk County, Massachusetts",5458,279,5304,303,4077,286,443,265,0,127,681,153,0,127,0,127,103,109,0,127,103,109,154,158,53,58,0,127,0,127,0,127,101,148,0,127,0,127,0,127,0,127
1400000US25021414200,25021414200,"Census Tract 4142, Norfolk County, Massachusetts",7435,243,7376,270,6535,344,95,98,0,127,746,330,0,127,0,127,0,127,0,127,0,127,59,83,59,83,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127
1400000US25021414300,25021414300,"Census Tract 4143, Norfolk County, Massachusetts",4472,264,4357,264,4022,306,66,67,0,127,151,101,0,127,0,127,118,86,11,18,107,84,115,71,31,47,0,127,0,127,0,127,0,127,35,43,49,44,20,26,29,28
1400000US25021415101,25021415101,"Census Tract 4151.01, Norfolk County, Massachusetts",4362,301,4273,310,4013,328,16,25,33,37,181,99,0,127,0,127,30,27,0,127,30,27,89,82,81,82,0,127,0,127,0,127,0,127,8,13,0,127,0,127,0,127
1400000US25021415102,25021415102,"Census Tract 4151.02, Norfolk County, Massachusetts",7512,404,7230,476,5782,481,853,444,0,127,449,222,0,127,33,52,113,112,0,127,113,112,282,196,97,102,74,129,0,127,0,127,0,127,111,111,0,127,0,127,0,127
1400000US25021415200,25021415200,"Census Tract 4152, Norfolk County, Massachusetts",6148,619,6148,619,5363,655,411,160,0,127,271,111,0,127,0,127,103,98,0,127,103,98,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127
1400000US25021415300,25021415300,"Census Tract 4153, Norfolk County, Massachusetts",3843,265,3692,281,3545,302,10,17,0,127,137,142,0,127,0,127,0,127,0,127,0,127,151,108,138,106,13,16,0,127,0,127,0,127,0,127,0,127,0,127,0,127
1400000US25021416100,25021416100,"Census Tract 4161, Norfolk County, Massachusetts",8715,482,8603,471,7665,526,290,184,0,127,615,227,0,127,23,43,10,18,0,127,10,18,112,82,95,62,0,127,0,127,0,127,0,127,17,28,0,127,0,127,0,127
1400000US25021416200,25021416200,"Census Tract 4162, Norfolk County, Massachusetts",6843,427,6676,445,4399,580,1808,548,0,127,293,100,0,127,0,127,176,113,21,33,155,111,167,168,133,154,18,28,0,127,0,127,0,127,16,28,0,127,0,127,0,127
1400000US25021416300,25021416300,"Census Tract 4163, Norfolk County, Massachusetts",4917,363,4775,387,3729,397,714,192,0,127,224,212,0,127,0,127,108,81,0,127,108,81,142,86,86,61,29,46,0,127,0,127,0,127,5,9,22,26,22,26,0,127
1400000US25021416400,25021416400,"Census Tract 4164, Norfolk County, Massachusetts",5845,342,5766,357,5515,366,98,103,0,127,153,63,0,127,0,127,0,127,0,127,0,127,79,75,79,75,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127
1400000US25021417100,25021417100,"Census Tract 4171, Norfolk County, Massachusetts",4724,323,4662,337,3414,347,45,66,0,127,1160,315,0,127,0,127,43,43,0,127,43,43,62,87,62,87,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127
1400000US25021417200,25021417200,"Census Tract 4172, Norfolk County, Massachusetts",8031,560,7532,629,3873,474,162,140,0,127,3339,552,0,127,107,116,51,51,0,127,51,51,499,288,375,278,80,127,0,127,12,24,0,127,32,36,0,127,0,127,0,127
1400000US25021417300,25021417300,"Census Tract 4173, Norfolk County, Massachusetts",2152,282,2140,284,1665,212,60,62,0,127,415,211,0,127,0,127,0,127,0,127,0,127,12,18,12,18,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127
1400000US25021417400,25021417400,"Census Tract 4174, Norfolk County, Massachusetts",2666,289,2615,286,2479,311,7,10,0,127,129,123,0,127,0,127,0,127,0,127,0,127,51,52,20,36,0,127,0,127,0,127,0,127,31,38,0,127,0,127,0,127
1400000US25021417501,25021417501,"Census Tract 4175.01, Norfolk County, Massachusetts",5152,526,5124,527,3342,452,0,127,0,127,1666,511,0,127,0,127,116,75,0,127,116,75,28,36,28,36,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127
1400000US25021417502,25021417502,"Census Tract 4175.02, Norfolk County, Massachusetts",4203,352,4049,359,2312,293,90,64,29,36,1611,256,0,127,0,127,7,12,7,12,0,127,154,79,92,59,25,27,0,127,0,127,0,127,30,42,7,10,7,10,0,127
1400000US25021417601,25021417601,"Census Tract 4176.01, Norfolk County, Massachusetts",5778,340,5548,371,3854,374,99,84,9,15,1350,295,0,127,84,111,152,168,15,24,137,171,230,241,34,33,0,127,0,127,0,127,0,127,196,239,0,127,0,127,0,127
1400000US25021417602,25021417602,"Census Tract 4176.02, Norfolk County, Massachusetts",4860,387,4801,390,3761,436,44,51,23,36,933,241,0,127,20,32,20,32,0,127,20,32,59,59,32,50,0,127,0,127,0,127,0,127,27,33,0,127,0,127,0,127
1400000US25021417700,25021417700,"Census Tract 4177, Norfolk County, Massachusetts",8625,630,8520,642,6893,597,497,275,0,127,972,303,0,127,43,51,115,105,15,26,100,93,105,86,77,73,0,127,0,127,0,127,0,127,20,34,8,13,8,13,0,127
1400000US25021417801,25021417801,"Census Tract 4178.01, Norfolk County, Massachusetts",5286,312,5247,304,5070,292,46,74,68,66,63,64,0,127,0,127,0,127,0,127,0,127,39,46,17,27,0,127,0,127,22,36,0,127,0,127,0,127,0,127,0,127
1400000US25021417802,25021417802,"Census Tract 4178.02, Norfolk County, Massachusetts",3386,266,3363,263,1851,315,382,291,0,127,980,226,0,127,0,127,150,131,0,127,150,131,23,27,12,21,0,127,0,127,0,127,0,127,11,16,0,127,0,127,0,127
1400000US25021417901,25021417901,"Census Tract 4179.01, Norfolk County, Massachusetts",5142,410,4932,456,3693,430,300,158,0,127,878,125,0,127,0,127,61,79,19,30,42,52,210,156,11,17,84,81,0,127,0,127,0,127,115,101,0,127,0,127,0,127
1400000US25021417902,25021417902,"Census Tract 4179.02, Norfolk County, Massachusetts",3256,374,3167,391,2409,377,106,116,0,127,538,139,0,127,0,127,114,87,0,127,114,87,89,84,89,84,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127
1400000US25021418001,25021418001,"Census Tract 4180.01, Norfolk County, Massachusetts",5902,444,5779,477,4358,449,213,141,0,127,1063,284,39,96,17,29,89,81,33,43,56,67,123,102,76,89,29,46,0,127,0,127,0,127,18,29,0,127,0,127,0,127
1400000US25021418002,25021418002,"Census Tract 4180.02, Norfolk County, Massachusetts",6781,453,6537,449,4538,439,239,162,0,127,1726,335,0,127,9,17,25,30,0,127,25,30,244,197,138,107,0,127,0,127,0,127,0,127,106,137,0,127,0,127,0,127
1400000US25021418100,25021418100,"Census Tract 4181, Norfolk County, Massachusetts",7760,607,7448,627,5553,477,455,379,37,45,1360,344,0,127,0,127,43,40,0,127,43,40,312,170,151,139,0,127,0,127,6,11,0,127,140,127,15,23,15,23,0,127
1400000US25021418200,25021418200,"Census Tract 4182, Norfolk County, Massachusetts",6269,509,6002,526,4770,512,283,210,0,127,841,148,0,127,0,127,108,89,0,127,108,89,267,192,183,151,84,118,0,127,0,127,0,127,0,127,0,127,0,127,0,127
1400000US25021419100,25021419100,"Census Tract 4191, Norfolk County, Massachusetts",6446,489,6446,489,6074,524,44,52,0,127,328,160,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127
1400000US25021419200,25021419200,"Census Tract 4192, Norfolk County, Massachusetts",4920,289,4822,293,4408,370,0,127,0,127,381,352,0,127,0,127,33,40,0,127,33,40,98,90,94,90,0,127,0,127,4,8,0,127,0,127,0,127,0,127,0,127
1400000US25021419300,25021419300,"Census Tract 4193, Norfolk County, Massachusetts",3394,280,3357,283,2779,216,229,184,0,127,349,106,0,127,0,127,0,127,0,127,0,127,37,45,37,45,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127
1400000US25021419400,25021419400,"Census Tract 4194, Norfolk County, Massachusetts",3048,286,3040,287,2662,296,128,125,19,30,173,131,0,127,0,127,58,73,0,127,58,73,8,15,0,127,0,127,0,127,0,127,0,127,0,127,8,15,8,15,0,127
1400000US25021419500,25021419500,"Census Tract 4195, Norfolk County, Massachusetts",3122,350,3065,362,2736,385,47,74,0,127,255,156,0,127,0,127,27,46,0,127,27,46,57,67,15,26,0,127,0,127,0,127,0,127,42,61,0,127,0,127,0,127
1400000US25021419600,25021419600,"Census Tract 4196, Norfolk County, Massachusetts",5888,248,5838,235,5324,258,15,18,0,127,499,107,0,127,0,127,0,127,0,127,0,127,50,51,50,51,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127
1400000US25021419700,25021419700,"Census Tract 4197, Norfolk County, Massachusetts",4214,323,4132,334,3698,349,130,133,0,127,304,121,0,127,0,127,0,127,0,127,0,127,82,71,47,46,0,127,0,127,13,22,0,127,22,35,0,127,0,127,0,127
1400000US25021419800,25021419800,"Census Tract 4198, Norfolk County, Massachusetts",3594,291,3519,307,3168,326,16,26,0,127,255,149,0,127,49,58,31,38,0,127,31,38,75,93,5,10,0,127,0,127,0,127,0,127,70,93,0,127,0,127,0,127
1400000US25021420100,25021420100,"Census Tract 4201, Norfolk County, Massachusetts",7235,421,6984,427,3797,459,1985,353,21,33,998,308,0,127,102,139,81,91,0,127,81,91,251,214,175,203,17,29,0,127,0,127,0,127,49,57,10,16,10,16,0,127
1400000US25021420201,25021420201,"Census Tract 4202.01, Norfolk County, Massachusetts",3376,251,3215,276,1367,224,1355,361,0,127,432,127,0,127,25,37,36,35,0,127,36,35,161,118,114,121,47,53,0,127,0,127,0,127,0,127,0,127,0,127,0,127
1400000US25021420202,25021420202,"Census Tract 4202.02, Norfolk County, Massachusetts",5592,390,4939,391,2260,295,2058,398,0,127,563,163,0,127,26,43,32,37,0,127,32,37,653,409,248,264,251,254,68,110,0,127,0,127,77,73,9,16,9,16,0,127
1400000US25021420301,25021420301,"Census Tract 4203.01, Norfolk County, Massachusetts",6928,398,6851,423,3454,529,2479,458,0,127,650,273,0,127,124,167,144,101,15,24,129,99,77,63,38,62,0,127,0,127,0,127,0,127,39,53,0,127,0,127,0,127
1400000US25021420302,25021420302,"Census Tract 4203.02, Norfolk County, Massachusetts",7260,342,6779,416,3148,356,2602,343,0,127,908,186,0,127,57,78,64,68,39,62,25,28,481,240,250,216,28,30,0,127,0,127,0,127,203,131,0,127,0,127,0,127
1400000US25021421100,25021421100,"Census Tract 4211, Norfolk County, Massachusetts",4899,246,4677,318,4381,365,230,214,0,127,0,127,0,127,0,127,66,70,0,127,66,70,222,185,221,184,1,10,0,127,0,127,0,127,0,127,0,127,0,127,0,127
1400000US25021421200,25021421200,"Census Tract 4212, Norfolk County, Massachusetts",5838,241,5512,314,4697,510,608,401,0,127,207,313,0,127,0,127,0,127,0,127,0,127,326,218,249,213,49,54,0,127,0,127,0,127,21,35,7,13,7,13,0,127
1400000US25021422100,25021422100,"Census Tract 4221, Norfolk County, Massachusetts",5155,341,5115,355,4714,357,118,130,0,127,246,274,0,127,0,127,37,38,0,127,37,38,40,41,0,127,0,127,0,127,0,127,0,127,40,41,0,127,0,127,0,127
1400000US25021422200,25021422200,"Census Tract 4222, Norfolk County, Massachusetts",7114,532,6879,587,6384,574,42,70,0,127,227,217,0,127,163,248,63,57,0,127,63,57,235,188,141,154,0,127,0,127,0,127,0,127,94,96,0,127,0,127,0,127
1400000US25021422301,25021422301,"Census Tract 4223.01, Norfolk County, Massachusetts",2892,170,2892,170,2660,230,0,127,0,127,187,191,0,127,27,45,18,21,9,15,9,16,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127
1400000US25021422302,25021422302,"Census Tract 4223.02, Norfolk County, Massachusetts",6401,428,6353,429,5408,386,528,282,0,127,353,101,0,127,50,83,14,22,0,127,14,22,48,45,33,37,0,127,0,127,0,127,0,127,15,26,0,127,0,127,0,127
1400000US25021422400,25021422400,"Census Tract 4224, Norfolk County, Massachusetts",7959,358,7859,365,7090,363,428,249,0,127,299,124,0,127,0,127,42,66,0,127,42,66,100,81,64,57,0,127,0,127,0,127,0,127,36,59,0,127,0,127,0,127
1400000US25021422501,25021422501,"Census Tract 4225.01, Norfolk County, Massachusetts",4903,426,4891,427,4483,467,276,195,0,127,90,95,0,127,0,127,42,52,0,127,42,52,12,23,12,23,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127
1400000US25021422502,25021422502,"Census Tract 4225.02, Norfolk County, Massachusetts",5249,404,5002,414,4825,405,83,77,19,30,39,54,0,127,0,127,36,40,0,127,36,40,247,249,114,161,133,199,0,127,0,127,0,127,0,127,0,127,0,127,0,127
1400000US25021422600,25021422600,"Census Tract 4226, Norfolk County, Massachusetts",6373,326,6305,324,6002,353,33,39,20,32,198,189,0,127,20,33,32,38,11,20,21,32,68,74,36,56,0,127,0,127,0,127,0,127,0,127,32,48,32,48,0,127
1400000US25021422700,25021422700,"Census Tract 4227, Norfolk County, Massachusetts",3745,269,3709,278,3459,313,64,64,0,127,110,110,0,127,0,127,76,95,7,11,69,91,36,34,25,30,0,127,0,127,0,127,0,127,0,127,11,17,11,17,0,127
1400000US25021422800,25021422800,"Census Tract 4228, Norfolk County, Massachusetts",3759,380,3695,368,3609,358,0,127,0,127,86,90,0,127,0,127,0,127,0,127,0,127,64,69,52,65,0,127,0,127,0,127,0,127,0,127,12,19,12,19,0,127
1400000US25021423100,25021423100,"Census Tract 4231, Norfolk County, Massachusetts",7323,18,7323,18,7039,182,11,18,0,127,179,157,0,127,0,127,94,86,0,127,94,86,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127
1400000US25021440100,25021440100,"Census Tract 4401, Norfolk County, Massachusetts",8120,53,7962,149,7647,204,127,105,14,23,147,112,0,127,27,44,0,127,0,127,0,127,158,141,62,82,9,16,0,127,0,127,0,127,87,119,0,127,0,127,0,127
1400000US25021441201,25021441201,"Census Tract 4412.01, Norfolk County, Massachusetts",8452,195,8436,194,8176,282,191,218,0,127,34,54,0,127,0,127,35,57,0,127,35,57,16,26,16,26,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127
1400000US25021441202,25021441202,"Census Tract 4412.02, Norfolk County, Massachusetts",2701,193,2682,195,2646,201,27,36,0,127,0,127,0,127,0,127,9,15,0,127,9,15,19,31,19,31,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127
1400000US25021442101,25021442101,"Census Tract 4421.01, Norfolk County, Massachusetts",5587,371,5333,387,5057,371,128,147,28,45,120,94,0,127,0,127,0,127,0,127,0,127,254,239,220,239,34,39,0,127,0,127,0,127,0,127,0,127,0,127,0,127
1400000US25021442102,25021442102,"Census Tract 4421.02, Norfolk County, Massachusetts",7168,247,7080,279,6717,339,55,65,0,127,248,184,0,127,0,127,60,93,0,127,60,93,88,94,88,94,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127
1400000US25021442103,25021442103,"Census Tract 4421.03, Norfolk County, Massachusetts",6753,247,6705,254,6296,271,0,127,9,19,333,95,0,127,0,127,67,62,0,127,67,62,48,41,48,41,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127
1400000US25021442200,25021442200,"Census Tract 4422, Norfolk County, Massachusetts",11739,311,11597,386,10971,457,70,68,0,127,408,296,0,127,0,127,148,120,0,127,148,120,142,182,11,19,9,15,0,127,0,127,0,127,122,180,0,127,0,127,0,127
1400000US25021443101,25021443101,"Census Tract 4431.01, Norfolk County, Massachusetts",7842,374,7686,385,7325,434,120,151,8,12,140,133,0,127,37,48,56,45,0,127,56,45,156,114,141,102,0,127,0,127,0,127,0,127,0,127,15,24,0,127,15,24
1400000US25021443102,25021443102,"Census Tract 4431.02, Norfolk County, Massachusetts",7956,376,7816,391,7522,403,100,86,0,127,82,72,0,127,11,17,101,81,0,127,101,81,140,102,59,60,30,40,16,25,0,127,0,127,20,33,15,25,15,25,0,127
1400000US25021456101,25021456101,"Census Tract 4561.01, Norfolk County, Massachusetts",3550,313,3468,315,2906,368,378,241,14,21,145,82,0,127,0,127,25,28,0,127,25,28,82,78,53,68,23,35,0,127,0,127,0,127,6,16,0,127,0,127,0,127
1400000US25021456102,25021456102,"Census Tract 4561.02, Norfolk County, Massachusetts",5150,558,5066,569,4394,519,528,327,0,127,144,127,0,127,0,127,0,127,0,127,0,127,84,96,84,96,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127
1400000US25021456200,25021456200,"Census Tract 4562, Norfolk County, Massachusetts",3769,1364,3726,1378,3049,1147,517,339,0,127,54,53,0,127,66,96,40,48,0,127,40,48,43,43,18,28,25,33,0,127,0,127,0,127,0,127,0,127,0,127,0,127
1400000US25021456300,25021456300,"Census Tract 4563, Norfolk County, Massachusetts",6310,574,6240,603,5439,563,631,250,0,127,101,71,0,127,25,28,44,43,0,127,44,43,70,103,10,16,0,127,0,127,0,127,0,127,60,101,0,127,0,127,0,127
1400000US25021456401,25021456401,"Census Tract 4564.01, Norfolk County, Massachusetts",2807,318,2765,325,2454,333,204,169,0,127,66,56,0,127,0,127,41,47,0,127,41,47,42,56,42,56,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127
1400000US25021456402,25021456402,"Census Tract 4564.02, Norfolk County, Massachusetts",5324,452,5127,442,4549,449,393,205,0,127,53,60,0,127,76,75,56,42,0,127,56,42,197,118,166,104,31,50,0,127,0,127,0,127,0,127,0,127,0,127,0,127
1400000US25021457100,25021457100,"Census Tract 4571, Norfolk County, Massachusetts",4349,30,4266,147,3912,229,285,162,0,127,54,62,0,127,0,127,15,18,0,127,15,18,83,142,24,35,0,127,36,109,0,127,0,127,23,27,0,127,0,127,0,127
1400000US25025000000,25025000000,"Census Tract 0, Suffolk County, Massachusetts",0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127
1400000US25025000100,25025000100,"Census Tract 1, Suffolk County, Massachusetts",3676,605,3310,616,2742,589,48,49,0,127,378,142,0,127,105,181,37,60,0,127,37,60,366,270,117,152,13,22,0,127,0,127,0,127,227,215,9,15,0,127,9,15
