Var1,GEOid2,areaLand,Perc_Water,Pop_2009,PopDen_2009,Pop_Black_2009,Pop_Hispanic_2009,Pop_WhiteNH_2009,Pop_NonWhite_2009,Perc_NonWhite_2009,Perc_Black_2009,Perc_Hispanic_2009,Pop_2014,PopDen_2014,Pop_Black_2014,Pop_Hispanic_2014,Pop_WhiteNH_2014,Pop_NonWhite_2014,Perc_NonWhite_2014,Perc_Black_2014,Perc_Hispanic_2014,PopDen_Change,IncMedian_2009,MedianRent_2009,IncMedian_2014,MedianRent_2014,Perc_RentBurdened_2009,Perc_RentBurdened_2014,Perc_RentBurdened_Change,HousingUnits_2009,OwnedUnits_2009,RentedUnits_2009,Perc_UnitsOwned_2009,HousingUnits_2014,OwnedUnits_2014,RentedUnits_2014,Perc_UnitsOwned_2014,NewArrivalOwner_2014,DisplacedOwner_2014,NewArrivalRenter_2014,DisplacedRenter_2014,Displaced_2014,NewArrival_2014,Displaced_Density_2014,NewArrival_Density_2014,Perc_OwnerDisplaced,Perc_RenterDisplaced,Perc_OwnerNewArrival,Perc_RenterNewArrival,Perc_Displaced,Perc_NewArrival,IncMedianAbsChange,RentMedianAbsChange,IncMedianPercChange,RentMedianPercChange,Pop_NonWhite_Change,Perc_NonWhite_Change
1400000US25017388300,25017388300,1.07296315493774,0.203654945455504,4724,4402.76068964745,157,268,2595,2129,0.450677392040643,0.0332345469940728,0.056731583403895,6432,5994.61404653099,415,873,2525,3907,0.607431592039801,0.064521144278607,0.135727611940299,1591.85335688354,26478.89193004,578.20067434,15848,476,0.444666666666667,0.455410225921522,0.0107435592548553,1621,121,1500,0.0746452806909315,1857,175,1682,0.0942380183091007,26,-28,787,605,577,813,537.763107097074,757.714741888945,0,0.403333333333333,0.148571428571429,0.467895362663496,0.355953115360888,0.437802907915994,-10630.89193004,-102.20067434,-0.40148552885551,-0.176756408070017,1778,0.156754199999158
1400000US25017980000,25017980000,4.45074525870111,0.0042014672481478,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN
1400000US25021400100,25021400100,0.333944119662454,0.013636094080724,4529,13562.14927389,84,145,3462,1067,0.235592846102892,0.0185471406491499,0.0320158975491278,4873,14592.2617380583,113,355,3593,1280,0.262671865380669,0.0231890006156372,0.0728504001641699,1030.11246416829,78846.4382,1696.1319,62303,1703,0.50070821529745,0.526436781609195,0.0257285663117449,2191,779,1412,0.3555454130534,2327,1022,1305,0.439192092823378,192,-51,726,833,782,918,2341.70914819651,2748.96291310025,0,0.589943342776204,0.187866927592955,0.55632183908046,0.356914650844363,0.39449935539321,-16543.4382,6.86809999999991,-0.209818459497642,0.00404927234727436,213,0.0270790192777765
1400000US25021400200,25021400200,0.411579224908323,0,6699,16276.3317353838,204,124,5217,1482,0.221227048813256,0.0304523063143753,0.0185102254067771,5569,13530.8092900959,133,310,3674,1895,0.340276530795475,0.0238822050637457,0.0556652899982043,-2745.5224452879,79303.8097,2067.5396,67762,1764,0.582796957284962,0.58547557840617,0.00267862112120776,2522,813,1709,0.322363203806503,2604,1048,1556,0.402457757296467,201,-34,862,1015,981,1063,2383.50222905083,2582.73483127526,0,0.593914569923932,0.191793893129771,0.553984575835476,0.388977002379064,0.408218125960061,-11541.8097,-303.5396,-0.145539158126977,-0.146811988510401,413,0.119049481982219
1400000US25021400300,25021400300,0.40610195245992,0,3987,9817.73167021033,106,55,3132,855,0.214446952595937,0.0265864058189115,0.0137948332079258,4336,10677.1217762809,2,192,3364,972,0.224169741697417,0.000461254612546125,0.044280442804428,859.390106070581,129420.7051,1947.4107,115671,NaN,0.51304347826087,0.523456790123457,0.0104133118625872,1547,857,690,0.553975436328378,1719,909,810,0.528795811518325,115,63,356,236,299,471,736.268314369924,1159.80727782018,0.073512252042007,0.342028985507246,0.126512651265127,0.439506172839506,0.19327731092437,0.273996509598604,-13749.7051,NaN,-0.106240381624996,NaN,117,0.00972278910148017
1400000US25021400400,25021400400,0.297103999074237,0,4999,16825.7580361646,14,152,3951,1048,0.209641928385677,0.0028005601120224,0.0304060812162432,5775,19437.638059382,102,337,4478,1297,0.224588744588745,0.0176623376623377,0.0583549783549784,2611.8800232174,73959.7268,1725.8886,65859,1739,0.632352941176471,0.673285198555957,0.0409322573794861,2530,1170,1360,0.462450592885375,2972,1310,1662,0.440780619111709,116,-24,751,449,425,867,1430.47552817963,2918.17007748645,0,0.330147058823529,0.0885496183206107,0.451865222623345,0.16798418972332,0.291722745625841,-8100.7268,13.1113999999998,-0.109528890255446,0.00759689820072963,249,0.0149468162030675
1400000US25021400500,25021400500,0.215354182670703,0,5463,25367.5128676439,181,149,4298,1165,0.213252791506498,0.0331319787662456,0.0272743913600586,5185,24076.6161850144,96,98,3943,1242,0.23953712632594,0.0185149469623915,0.018900675024108,-1290.89668262951,95859.5559,2047.7018,88860,NaN,0.470229007633588,0.581842279655401,0.111613272021813,2398,1088,1310,0.45371142618849,2311,802,1509,0.34703591518823,92,378,790,591,969,882,4499.5643362158,4095.57868373822,0.347426470588235,0.451145038167939,0.114713216957606,0.523525513585156,0.404086738949124,0.381652964084812,-6999.55590000001,NaN,-0.0730188642570167,NaN,77,0.026284334819442
1400000US25021400600,25021400600,0.945935685532699,0.00167396206609624,5066,5355.5438043836,58,191,3919,1147,0.226411369917094,0.0114488748519542,0.0377023292538492,5270,5571.20328643931,56,231,3952,1318,0.250094876660342,0.0106261859582543,0.0438330170777989,215.659482055716,114434.3493,1916.5519,100806,NaN,0.525368248772504,0.641581632653061,0.116213383880557,2036,1425,611,0.699901768172888,2221,1437,784,0.647005853219271,134,122,528,355,477,662,504.262612453805,699.836162357273,0.0856140350877193,0.5810147299509,0.093249826026444,0.673469387755102,0.234282907662083,0.29806393516434,-13628.3493,NaN,-0.119093168994845,NaN,171,0.0236835067432472
1400000US25021400700,25021400700,0.234086022007677,0,3538,15114.1019427635,106,55,2756,782,0.221028829847371,0.0299604296212549,0.0155455059355568,3392,14490.3996014284,32,61,2564,828,0.244103773584906,0.00943396226415094,0.0179834905660377,-623.702341335067,126646.7194,1860.3448,137688,NaN,0.670184696569921,0.382189239332096,-0.287995457237824,1310,931,379,0.710687022900763,1309,770,539,0.588235294117647,112,273,230,70,343,342,1465.27330875293,1461.00137490817,0.293233082706767,0.184696569920844,0.145454545454545,0.426716141001855,0.261832061068702,0.261268143621085,11041.2806,NaN,0.0871817339786536,NaN,46,0.0230749437375342
1400000US25021400800,25021400800,0.219088195207607,0.00879178850796379,5008,22858.3744334306,93,195,3366,1642,0.327875399361022,0.0185702875399361,0.0389376996805112,5314,24255.0722322783,97,140,3851,1463,0.275310500564546,0.0182536695521265,0.0263455024463681,1396.69779884779,84267.6681,1553.961,92321,1594,0.447879223580158,0.496868475991649,0.0489892524114912,2347,956,1391,0.407328504473796,2440,1003,1437,0.411065573770492,110,63,592,546,609,702,2779.70248202061,3204.18906794494,0.0658995815899582,0.392523364485981,0.109670987038883,0.411969380654141,0.25948018747337,0.287704918032787,8053.33189999999,40.039,0.0955684674986276,0.025765768896388,-179,-0.0525648987964759
1400000US25021400900,25021400900,0.147972457316263,0.00525605419575882,4056,27410.5064791285,149,63,2640,1416,0.349112426035503,0.0367357001972387,0.0155325443786982,4100,27707.8591135175,391,363,2391,1709,0.416829268292683,0.0953658536585366,0.0885365853658537,297.352634388968,73518.8868,1580.4114,61763,1842,0.438941076003416,0.534653465346535,0.0957123893431188,2041,870,1171,0.426261636452719,1953,741,1212,0.379416282642089,90,219,597,556,775,687,5237.46117389659,4642.75590511866,0.251724137931034,0.474807856532878,0.121457489878543,0.492574257425743,0.379715825575698,0.351766513056836,-11755.8868,261.5886,-0.159902948911354,0.165519307187989,293,0.0677168422571799
1400000US25021401000,25021401000,0.24714406192062,0.000905292370414421,3137,12693.0017076743,168,165,2332,805,0.256614599936245,0.0535543512910424,0.0525980235894166,3131,12668.7243693746,240,102,2319,812,0.259342063238582,0.0766528265729799,0.0325774512935164,-24.2773382996638,98008.6509,1541.8379,72115,1709,0.324283559577677,0.608359133126935,0.284075573549258,1378,715,663,0.518867924528302,1262,616,646,0.48811410459588,103,202,253,270,472,356,1909.81727957356,1440.45540578006,0.282517482517483,0.407239819004525,0.167207792207792,0.391640866873065,0.342525399129173,0.282091917591125,-25893.6509,167.1621,-0.264197605642177,0.108417428317205,7,0.00272746330233714
1400000US25021401100,25021401100,3.17907055126439,0.0258164069857803,4018,1263.89142210196,34,48,3442,576,0.143354902936784,0.00846192135390742,0.0119462419113987,4719,1484.39612267276,39,135,3884,835,0.176944267853359,0.00826446280991736,0.0286077558804832,220.5047005708,182818.5522,1959.5338,163125,1606,0.690647482014389,0.491228070175439,-0.19941941183895,1488,1210,278,0.813172043010753,1679,1394,285,0.8302561048243,200,16,106,99,115,306,36.1740949581197,96.2545483233447,0.0132231404958678,0.356115107913669,0.143472022955524,0.371929824561403,0.0772849462365591,0.182251340083383,-19693.5522,-353.5338,-0.107721847498582,-0.180417301298911,259,0.0335893649165743
1400000US25021401200,25021401200,2.5839876412755,0.00480832215208217,5652.4016,2187.47238172156,167.5968,120.7096,4330.5816,1321.82,0.233851041298976,0.029650547123191,0.0213554535827744,7352,2845.21484644986,290,138,5310,2042,0.277747551686616,0.0394450489662677,0.0187704026115343,657.742464728295,138864.6,1968.3506,125685,1889,0.348348348348348,0.456456456456456,0.108108108108108,2094.96,1430.5584,664.4016,0.682857142857143,2611,1612,999,0.617387973956339,82,-99.4415999999999,574,239.4016,139.96,656,54.1643457438959,253.871183252327,0,0.36032664581181,0.0508684863523573,0.574574574574575,0.0668079581471723,0.25124473381846,-13179.6,-79.3506000000002,-0.0949097178114509,-0.0403132450082827,720.18,0.0438965103876396
1400000US25021402101,25021402101,3.10990232234173,0.0794949671800437,3804,1223.18954285858,299,72,3130,674,0.177181913774974,0.0786014721345952,0.0189274447949527,3719,1195.85749471373,312,96,3134,585,0.157300349556332,0.0838935197633773,0.0258133906964238,-27.332048144842,94712.2698,1434.9342,70057,1310,0.391644908616188,0.591522157996146,0.199877249379958,1612,1229,383,0.762406947890819,1597,1078,519,0.67501565435191,143,294,246,110,404,389,129.907617064896,125.0843144511,0.239218877135883,0.287206266318538,0.13265306122449,0.473988439306358,0.250620347394541,0.243581715716969,-24655.2698,-124.9342,-0.260317589812424,-0.0870661525803763,-89,-0.0198815642186414
1400000US25021402102,25021402102,1.45799000241221,0.0376547690162267,3931.792,2696.72082352756,357.6054,217.5572,3221.6817,710.1103,0.180607290517911,0.0909522680752186,0.0553328355111359,4007,2748.30416763525,321,219,3011,996,0.248565011230347,0.0801098078362865,0.0546543548789618,51.5833441076898,67089.56768315,1223.2924265,67390,1299,0.609570213440357,0.372549019607843,-0.237021193832514,1641.4913,1099.4804,542.0109,0.669805804027106,1565,1004,561,0.641533546325879,144,239.4804,246,227.0109,466.4913,390,319.955074608332,267.491546138694,0.217812341174977,0.418830875910429,0.143426294820717,0.438502673796791,0.284187494627599,0.249201277955272,300.432316849998,75.7075734999999,0.00447807799669953,0.0618883693383185,285.8897,0.0679577207124355
1400000US25021402200,25021402200,0.44928576304724,0.00215666198460924,2173,4836.56545282411,46,48,2032,141,0.0648872526461114,0.0211688909341924,0.0220892774965485,2146,4776.47006983918,194,74,1708,438,0.204100652376514,0.0904007455731594,0.0344827586206897,-60.0953829849295,86790.375,1740.2159,77500,1346,0.629310344827586,0.4,-0.229310344827586,818,702,116,0.858190709046455,794,659,135,0.829974811083123,89,132,46,27,159,135,353.895033133472,300.476914924646,0.188034188034188,0.232758620689655,0.1350531107739,0.340740740740741,0.194376528117359,0.170025188916877,-9290.375,-394.2159,-0.107043839826709,-0.226532753780723,297,0.139213399730403
1400000US25021402300,25021402300,4.87745011085928,0.0149900372078357,4939.7032,1012.76344969723,87.0204,86,4628.6004,311.1028,0.062980059206796,0.017616524004924,0.0174099528894772,4361,894.114732263598,131,77,3813,548,0.125659252465031,0.0300389818848888,0.0176565008025682,-118.648717433636,84484.03766208,1734.01151784,101087,NaN,0.249917527216019,0.215909090909091,-0.0340084363069278,1717.5936,1637.5672,80.0264,0.953407837569958,1514,1426,88,0.941875825627477,108,319.5672,7,-0.973600000000005,318.5936,115,65.319704509263,23.5778936506108,0.195147533487481,0,0.0757363253856942,0.0795454545454545,0.185488348349691,0.0759577278731836,16602.96233792,NaN,0.196521885049205,NaN,236.8972,0.062679193258235
1400000US25021402400,25021402400,3.423462077214,0.0258994576173615,5466,1596.62934091801,89,270,4915,551,0.100804976216612,0.0162824734723747,0.0493962678375412,6303,1841.11868565793,432,417,4924,1379,0.2187847056957,0.0685387910518801,0.0661589719181342,244.489344739915,84723.9375,1085.5685,89853,1727,0.481566820276498,0.546793760831889,0.0652269405553914,2123,1689,434,0.795572303344324,2570,1416,1154,0.550972762645914,82,355,512,-208,147,594,42.938988861132,173.508567234778,0.210183540556542,0,0.057909604519774,0.44367417677643,0.0692416391898257,0.231128404669261,5129.0625,641.4315,0.0605385284412684,0.590871511102247,828,0.117979729479089
1400000US25021402500,25021402500,20.8809622025098,0.0383861917533272,4044.1877,193.678225207165,281.0143,40.0297,3535.0018,509.1859,0.125905605222033,0.0694859687150525,0.00989808163453937,4575,219.099098769026,138,85,4114,461,0.100765027322404,0.0301639344262295,0.0185792349726776,25.420873561861,123708.58152571,1503.31796206,109695,1418,0.853111401755125,0.638297872340426,-0.214813529414699,1403.6093,1083.3244,320.2849,0.771813352903831,1670,1106,564,0.662275449101796,130,107.3244,300,56.2849,163.6093,430,7.83533337272814,20.5929207586189,0.0990694938653648,0.175733854452708,0.11754068716094,0.531914893617021,0.116563277259562,0.25748502994012,-14013.58152571,-85.3179620600001,-0.113278976711875,-0.0567531049406798,-48.1858999999999,-0.0251405778996282
1400000US25021403100,25021403100,5.08768957281068,0.0529211693733578,6909,1357.98379620539,188,11,6363,546,0.0790273556231003,0.0272108843537415,0.001592126212187,6749,1326.535336603,52,265,6047,702,0.104015409690324,0.00770484516224626,0.0392650763076011,-31.4484596023826,134066.0566,1439.3426,155987,1188,0.277372262773723,0.277777777777778,0.000405515004055168,2276,2139,137,0.939806678383128,2215,2179,36,0.983747178329571,169,129,22,123,252,191,49.5313238737526,37.5415986503443,0.0603085553997195,0.897810218978102,0.0775585130793942,0.611111111111111,0.110720562390158,0.0862302483069977,21920.9434,-251.3426,0.163508526736215,-0.17462319256027,156,0.0249880540672242
1400000US25021403300,25021403300,7.99707916713024,0.0270458156966267,4091,511.561773305298,0,44,3740,351,0.0857980933757028,0,0.0107553165485211,4159,520.064877823694,12,51,3861,298,0.0716518393844674,0.00288530896850204,0.0122625631161337,8.50310451839647,158494.1031,1469.0993,160726,1809,0.777777777777778,0.419117647058824,-0.358660130718954,1375,1285,90,0.934545454545455,1340,1204,136,0.898507462686567,115,196,88,42,238,203,29.7608658143879,25.3842679005073,0.152529182879377,0.466666666666667,0.095514950166113,0.647058823529412,0.173090909090909,0.151492537313433,2231.89689999999,339.9007,0.0140818923628458,0.231366729260575,-53,-0.0141462539912353
1400000US25021403400,25021403400,14.8881794196256,0.0303642710706082,6249.6759,419.774354126983,0.1287,60.4185,5420.8767,828.7992,0.132614748870417,2.05930678741277e-05,0.009667461315874,6768,454.588825755176,223,7,5592,1176,0.173758865248227,0.0329491725768322,0.00103427895981087,34.8144716281927,109967.83942435,NaN,120000,451,0.559855254940945,0.531760435571688,-0.0280948193692572,2555.7209,1745.1371,810.5838,0.682835555322179,2460,1909,551,0.776016260162602,256,92.1370999999999,96,355.5838,447.7209,352,30.0722396863254,23.6429176515694,0.0527964822935688,0.438676173888499,0.134101623886852,0.174228675136116,0.175183800390723,0.143089430894309,10032.16057565,NaN,0.0912281320444727,NaN,347.2008,0.0411441163778095
1400000US25021403500,25021403500,4.32424520746642,0.0384262445515026,5772,1334.79942118773,95,28,4986,786,0.136174636174636,0.0164587664587665,0.00485100485100485,6125,1416.43216472191,258,144,4888,1237,0.201959183673469,0.0421224489795918,0.0235102040816327,81.6327435341771,114440.9619,2003.6178,105000,NaN,0.645251396648045,0.400255754475703,-0.244995642172341,2130,1772,358,0.831924882629108,2444,1662,782,0.680032733224223,109,219,358,-66,153,467,35.3818973391759,107.995725865328,0.123589164785553,0,0.0655836341756919,0.457800511508951,0.071830985915493,0.191080196399345,-9440.96190000001,NaN,-0.082496352208658,NaN,451,0.0657845474988332
1400000US25021404100,25021404100,3.29490486345251,0.0423537185245168,3449,1046.76770435976,137,79,2738,711,0.20614670919107,0.0397216584517251,0.0229051899101189,4177,1267.71490319244,96,176,2817,1360,0.3255925305243,0.0229830021546565,0.0421355039502035,220.947198832678,138654.0989,375.8161,151005,NaN,0.673267326732673,0.494011976047904,-0.179255350684769,1254,951,303,0.758373205741627,1351,1017,334,0.752775721687639,112,46,157,126,172,269,52.2018107132152,81.6412039642725,0.0483701366982124,0.415841584158416,0.110127826941986,0.470059880239521,0.137161084529506,0.199111769059956,12350.9011,NaN,0.0890770716335454,NaN,649,0.11944582133323
1400000US25021404201,25021404201,2.89729951732979,0.010716888519047,3248,1121.04391712784,8,17,3136,112,0.0344827586206897,0.00246305418719212,0.00523399014778325,3813,1316.05309606172,3,66,3559,254,0.0666142145292421,0.000786782061369001,0.017309205350118,195.009178933877,NaN,NaN,185625,1087,0.109756097560976,0.216867469879518,0.107111372318542,1052,970,82,0.922053231939164,1292,1209,83,0.935758513931889,143,-96,37,36,-60,180,-20.7089393558099,62.1268180674297,0,0.439024390243902,0.118279569892473,0.44578313253012,0,0.139318885448916,NaN,NaN,NaN,NaN,142,0.0321314559085524
1400000US25021404202,25021404202,1.74142012556933,0.00288749619746309,5358,3076.79917173823,165,385,3912,1446,0.269876819708847,0.0307950727883539,0.0718551698394923,5013,2878.68500334524,174,116,4072,941,0.187711948932775,0.0347097546379414,0.0231398364252942,-198.114168392999,187039.5952,2017.9451,175625,NaN,0.717948717948718,0.461187214611872,-0.256761503336846,1081,925,156,0.855689176688252,1160,941,219,0.811206896551724,147,131,138,75,206,285,118.294257069443,163.659530411608,0.141621621621622,0.480769230769231,0.156216790648247,0.63013698630137,0.190564292321924,0.245689655172414,-11414.5952,NaN,-0.0610276940975758,NaN,-505,-0.0821648707760718
1400000US25021404301,25021404301,3.05035580703913,0.00119699401275428,4878,1599.15770768227,24,29,4161,717,0.146986469864699,0.00492004920049201,0.00594505945059451,5401,1770.61311586551,26,102,4603,798,0.14775041658952,0.00481392334752824,0.0188853915941492,171.455408183237,175064.1766,1340.1536,184375,NaN,0.58695652173913,0.371428571428571,-0.215527950310559,1650,1558,92,0.944242424242424,1806,1771,35,0.98062015503876,184,-29,11,68,39,195,12.785393726857,63.9269686342851,0,0.739130434782609,0.103896103896104,0.314285714285714,0.0236363636363636,0.10797342192691,9310.82339999999,NaN,0.0531852008836398,NaN,81,0.000763946724821801
1400000US25021404302,25021404302,2.98911390873069,0.14767828944913,2943.867,984.862768662469,0.3864,77.035,2537.8884,405.9786,0.137906569828053,0.000131255929700628,0.0261679620716561,3587,1200.02118003031,9,193,2906,681,0.189852244215222,0.00250906049623641,0.0538054084192919,215.158411367837,124078.705169,1927.727194,127174,NaN,0.342493422380953,0.397058823529412,0.0545654011484589,1144.583,890.0076,254.5754,0.777582403373106,1322,1050,272,0.794251134644478,145,-14.9924,121,103.5754,88.583,266,29.6352038446124,88.9895829071819,0,0.406855493500158,0.138095238095238,0.444852941176471,0.0773932515160543,0.201210287443268,3095.29483099999,NaN,0.0249462212454916,NaN,275.0214,0.0519456743871688
1400000US25021404400,25021404400,10.6018558102695,0.0798551174161766,7111.1691,670.747577335635,116.8713,209.769,5091.3933,2019.7758,0.284028655710072,0.0164348925410872,0.0294985250737463,6867,647.71678872941,279,411,5067,1800,0.262123197903014,0.0406290956749672,0.0598514635211883,-23.0307886062254,114244.7881,838.6981,137837,1076,0.461047254150702,0.230909090909091,-0.230138163241612,1966.8341,1184.6954,782.1387,0.602336211274759,1663,1113,550,0.669272399278413,173,244.6954,196,428.1387,672.8341,369,63.4638040774199,34.8052271794309,0.206547100630255,0.547394854646625,0.155435759209344,0.356363636363636,0.342089909870894,0.221888153938665,23592.2119,237.3019,0.206505804705501,0.282940786440317,-219.7758,-0.0219054578070573
1400000US25021405100,25021405100,136.067335376803,0.0204144057752069,5683.6014,41.7705056416424,41.981,8.998,5093.6762,589.925200000001,0.103794259745238,0.00738633782446461,0.00158315113371603,5727,42.0894550785503,204,149,4823,904,0.157848786450148,0.035620743844945,0.0260171119259647,0.318949436907971,NaN,NaN,176250,1485,0.254980707493965,0.426573426573427,0.171592719079462,1854.6372,1697.8924,156.7448,0.915484926108459,1909,1766,143,0.925091671031954,229,160.8924,57,70.7448,231.6372,286,1.70237183934367,2.10190049807323,0.0947600684236527,0.451337460636653,0.129671574178935,0.398601398601399,0.124896233074587,0.149816657936092,NaN,NaN,NaN,NaN,314.074799999999,0.05405452670491
1400000US25021406101,25021406101,20.0689999987427,0.0193822608981496,5825,290.248642202647,52,87,5415,410,0.0703862660944206,0.00892703862660944,0.0149356223175966,5635,280.781304517067,8,38,5243,392,0.0695652173913043,0.00141969831410825,0.0067435669920142,-9.46733768557993,115122.0597,1123.0399,130870,966,0.481012658227848,0.6,0.118987341772152,2014,1619,395,0.803872889771599,1894,1654,240,0.873284054910243,139,104,83,238,342,222,17.0412078340438,11.0618366642039,0.064237183446572,0.60253164556962,0.0840386940749698,0.345833333333333,0.169811320754717,0.117212249208025,15747.9403,-157.0399,0.136793420314386,-0.139834657700051,-18,-0.000821048703116251
1400000US25021406102,25021406102,15.4252216202156,0.0129798367529379,6344.92,411.334122531157,0,17.9856,6088.1256,256.7944,0.0404724409448819,0,0.00283464566929134,6601,427.935504754696,0,121,5905,696,0.105438569913649,0,0.0183305559763672,16.6013822235392,128119.125,951.1123,147440,1004,0.345238095238095,0.450704225352113,0.105466130114017,2080.3344,1996.4016,83.9328,0.959654178674352,2212,2070,142,0.935804701627486,210,136.4016,27,-31.0672,105.3344,237,6.82871226057159,15.3644469969494,0.0683237280515102,0,0.101449275362319,0.190140845070423,0.0506333981690636,0.107142857142857,19320.875,52.8876999999999,0.150803988085307,0.0556061571278175,439.2056,0.0649661289687676
1400000US25021407100,25021407100,72.1303777086972,0.0189827390833174,7955.2396,110.289726086389,0,221.7558,7418.8303,536.4093,0.0674284279256655,0,0.0278754394776494,8007,111.007321108684,4,230,7458,549,0.0685650056200824,0.000499562882477832,0.0287248657424753,0.717595022294731,91545.9365,1175.9407,96773,1289,0.565765765765766,0.484210526315789,-0.0815552394499763,3024.6692,2470.2797,554.3895,0.8167107001321,2961,2296,665,0.775413711583924,45,219.2797,270,159.3895,378.6692,315,5.24978812019089,4.36709206309921,0.0887671545857742,0.287504543285903,0.0195993031358885,0.406015037593985,0.125193591418195,0.106382978723404,5227.06349999999,113.0593,0.0570977118137842,0.0961437086070751,12.5906999999997,0.0011365776944169
1400000US25021408101,25021408101,42.6189673487085,0.00565683093424842,8067.684,189.297969938835,0.24,61.282,7765.65,302.034000000001,0.0374375099470927,2.97483143861361e-05,0.00759598417587997,8130,190.760135821225,21,469,7133,997,0.122632226322263,0.0025830258302583,0.0576875768757688,1.46216588239059,116199.38316948,555.88722711,112281,536,0.403046537145808,0.402035623409669,-0.00101091373613865,2565.726,2410.796,154.93,0.939615531822182,2742,2349,393,0.856673960612692,306,367.796,70,-168.07,199.726,376,4.68631720627675,8.82236298508988,0.152562058340896,0,0.130268199233716,0.178117048346056,0.0778438539423149,0.137126185266229,-3918.38316948,-19.8872271099999,-0.0337212045589341,-0.035775650419945,694.965999999999,0.0851947163751705
1400000US25021408102,25021408102,15.0950246406287,0.0261587078433031,4718.982,312.61837011506,112,26.111,4362.7135,356.2685,0.0754968974240631,0.0237339324455995,0.0055331849114915,4835,320.304213812707,37,0,4568,267,0.0552223371251293,0.00765253360910031,0,7.68584369764687,94318.80422976,1083.43836112,100000,1019,0.388565215296846,0.436746987951807,0.0481817726549613,1742.514,1379.2365,363.2775,0.791521043733365,1788,1456,332,0.814317673378076,86,9.23649999999998,118,149.2775,158.514,204,10.5010759355341,13.5143866841349,0.00669682103105593,0.410918650343057,0.0590659340659341,0.355421686746988,0.090968566106212,0.114093959731544,5681.19577024,-64.4383611200001,0.0602339673051902,-0.0594757980079154,-89.2685000000001,-0.0202745602989338
1400000US25021409101,25021409101,48.3854564620842,0.0339358976060874,6429.6106,132.883123775806,638.621,195.8824,4867.5392,1562.0714,0.242949611909623,0.099324988670387,0.0304656708137193,6416,132.601828506624,853,122,4933,1483,0.231140897755611,0.132948877805486,0.0190149625935162,-0.281295269182095,120772.61875598,NaN,141591,1692,0.753376260590986,0.318181818181818,-0.435194442409168,1241.8384,1172.605,69.2334,0.944249267859651,1458,1370,88,0.939643347050754,110,-87.3949999999998,26,7.23340000000002,-80.1615999999997,136,-1.65672922942901,2.81076195088853,0,0.104478474262423,0.0802919708029197,0.295454545454545,0,0.093278463648834,20818.38124402,NaN,0.172376664996255,NaN,-79.0713999999998,-0.0118087141540123
1400000US25021409102,25021409102,47.8782172491596,0.030462426964253,4582.3654,95.7087724497603,0.272,55.2005,4439.0427,143.322700000001,0.0312770125228339,5.93579900895725e-05,0.0120462894556597,5113,106.791779096365,20,42,4942,171,0.0334441619401526,0.00391159788773714,0.008214355564248,11.0830066466043,138869.75408086,NaN,144292,1083,0.419107765500924,0.380434782608696,-0.0386729828922286,1471.9312,1362.5474,109.3838,0.925686879930257,1727,1635,92,0.946728430804864,162,-110.4526,14,31.3838,-79.0688000000001,176,-1.65145664443862,3.67599317836107,0,0.286914515677824,0.0990825688073395,0.152173913043478,0,0.101910828025478,5422.24591914,NaN,0.0390455499473469,NaN,27.6772999999994,0.00216714941731869
1400000US25021410100,25021410100,29.0369961713467,0.0346923814361756,5850.144,201.472079462986,26.973,19.98,5723.271,126.873,0.0216871584699453,0.00461065573770492,0.00341530054644809,5791,199.435229657621,45,50,5513,278,0.0480055258159213,0.00777067863926783,0.00863408737696426,-2.03684980536528,98845.1448,834.2897,89022,945,0.370642201834862,0.547619047619048,0.176976845784185,2221.776,1677.321,544.455,0.754946043165468,2316,1686,630,0.727979274611399,173,164.321,322,236.455,400.776,495,13.8022541186777,17.0472178691975,0.0979663403725346,0.434296682003104,0.102609727164887,0.511111111111111,0.180385421392616,0.213730569948187,-9823.14480000001,110.7103,-0.0993791330861605,0.132700068093853,151.127,0.026318367345976
1400000US25021410300,25021410300,24.7458566858275,0.0179050952720607,4308.3355,174.103307664732,10.7635,0,4247.6685,60.6669999999995,0.0140813081989551,0.00249829661594368,0,4694,189.688320739704,81,42,4217,477,0.101619088197699,0.0172560715807414,0.00894759267149553,15.5850130749718,114415.6136,1482.3245,103887,1822,-1.2519914995861e-16,0.617154811715481,0.617154811715481,1461.879,1405.126,56.753,0.961178045515395,1747,1269,478,0.726388093875215,103,239.126,358,-63.247,175.879,461,7.10741205014452,18.6293813082666,0.170181179481413,0,0.0811662726556344,0.748953974895398,0.120310230874101,0.263880938752147,-10528.6136,339.6755,-0.0920207764371069,0.229150567234097,416.333000000001,0.0875377799987441
