GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24
1400000US25017383502,25017383502,"Census Tract 3835.02, Middlesex County, Massachusetts",469,79,469,79,0,127,0,127,9,15,9,13,19,21,28,45,35,44,7,13,0,127,23,37,35,32,25,41,0,127,0,127,8,13,0,127,31,26,25,23,112,65,63,28,40,32,0,127
1400000US25017383600,25017383600,"Census Tract 3836, Middlesex County, Massachusetts",858,175,847,172,0,127,0,127,0,127,0,127,0,127,16,25,0,127,0,127,14,23,15,24,0,127,0,127,0,127,0,127,0,127,16,25,158,113,209,117,169,96,177,122,73,77,11,19
1400000US25017383700,25017383700,"Census Tract 3837, Middlesex County, Massachusetts",465,133,443,131,0,127,0,127,0,127,0,127,0,127,0,127,21,37,0,127,0,127,0,127,0,127,0,127,12,18,52,62,25,29,0,127,52,68,95,52,121,79,65,76,0,127,22,36
1400000US25017383800,25017383800,"Census Tract 3838, Middlesex County, Massachusetts",347,117,347,117,0,127,0,127,0,127,0,127,0,127,0,127,0,127,45,63,0,127,0,127,0,127,0,127,0,127,0,127,0,127,105,83,0,127,130,68,54,54,0,127,13,22,0,127
1400000US25017383901,25017383901,"Census Tract 3839.01, Middlesex County, Massachusetts",349,128,319,124,0,127,0,127,15,23,15,24,18,28,12,22,0,127,0,127,0,127,53,64,0,127,12,19,0,127,0,127,0,127,0,127,14,23,66,76,40,60,74,54,0,127,30,32
1400000US25017383902,25017383902,"Census Tract 3839.02, Middlesex County, Massachusetts",52,40,42,33,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,10,16,10,16,0,127,12,18,0,127,0,127,10,16,0,127,10,16
1400000US25017384000,25017384000,"Census Tract 3840, Middlesex County, Massachusetts",1375,161,1375,161,0,127,0,127,14,22,0,127,0,127,0,127,0,127,0,127,0,127,0,127,12,19,0,127,0,127,0,127,38,59,23,27,120,95,519,131,220,94,417,155,12,19,0,127
1400000US25017385100,25017385100,"Census Tract 3851, Middlesex County, Massachusetts",421,108,373,108,0,127,0,127,0,127,0,127,22,19,0,127,0,127,0,127,52,66,36,32,0,127,0,127,11,19,0,127,12,19,27,24,32,48,73,51,62,40,40,36,6,14,48,61
1400000US25017385200,25017385200,"Census Tract 3852, Middlesex County, Massachusetts",570,151,570,151,0,127,0,127,14,22,12,20,0,127,0,127,11,18,0,127,0,127,10,16,0,127,0,127,0,127,0,127,19,31,13,21,54,41,191,111,198,105,40,38,8,15,0,127
1400000US25017386100,25017386100,"Census Tract 3861, Middlesex County, Massachusetts",110,66,86,54,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,31,48,0,127,0,127,0,127,7,11,0,127,0,127,0,127,24,26,12,18,0,127,12,19,24,26
1400000US25017387100,25017387100,"Census Tract 3871, Middlesex County, Massachusetts",100,45,91,43,0,127,0,127,9,14,12,18,11,18,0,127,0,127,0,127,0,127,14,21,0,127,0,127,0,127,11,17,0,127,0,127,0,127,21,30,0,127,13,21,0,127,9,15
1400000US25017387201,25017387201,"Census Tract 3872.01, Middlesex County, Massachusetts",282,91,282,91,0,127,0,127,0,127,0,127,51,28,0,127,0,127,0,127,13,21,18,29,0,127,20,33,0,127,0,127,0,127,0,127,51,39,62,54,56,43,11,18,0,127,0,127
1400000US25017387202,25017387202,"Census Tract 3872.02, Middlesex County, Massachusetts",77,41,77,41,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,13,20,0,127,11,17,20,24,26,28,0,127,7,11,0,127,0,127,0,127,0,127
1400000US25017388100,25017388100,"Census Tract 3881, Middlesex County, Massachusetts",447,98,430,97,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,27,42,0,127,26,39,0,127,0,127,67,56,91,71,105,58,49,52,31,25,34,48,17,18
1400000US25021400100,25021400100,"Census Tract 4001, Norfolk County, Massachusetts",1412,166,1387,166,0,127,0,127,47,75,64,50,11,17,40,23,8,13,38,36,62,81,0,127,0,127,0,127,16,25,0,127,0,127,0,127,67,76,132,60,184,119,318,116,400,132,25,28
1400000US25021400200,25021400200,"Census Tract 4002, Norfolk County, Massachusetts",1709,155,1681,158,0,127,16,24,0,127,12,19,30,34,13,21,13,17,93,111,0,127,0,127,0,127,0,127,0,127,0,127,0,127,10,15,0,127,13,20,244,105,527,152,710,173,28,39
1400000US25021400300,25021400300,"Census Tract 4003, Norfolk County, Massachusetts",690,129,634,114,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,8,12,0,127,35,26,0,127,0,127,45,38,62,44,57,58,206,81,221,78,56,45
1400000US25021400400,25021400400,"Census Tract 4004, Norfolk County, Massachusetts",1360,191,1349,191,0,127,12,19,26,33,24,28,34,34,0,127,0,127,0,127,12,19,0,127,10,15,0,127,0,127,0,127,12,20,12,19,14,22,168,77,310,121,308,119,407,119,11,18
1400000US25021400500,25021400500,"Census Tract 4005, Norfolk County, Massachusetts",1310,160,1274,151,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,13,21,11,17,14,23,0,127,0,127,24,28,16,24,93,70,135,69,462,125,506,116,36,56
1400000US25021400600,25021400600,"Census Tract 4006, Norfolk County, Massachusetts",611,137,569,137,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,12,20,110,92,62,67,210,124,175,104,42,40
1400000US25021400700,25021400700,"Census Tract 4007, Norfolk County, Massachusetts",379,109,379,109,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,72,67,78,46,105,45,124,63,0,127
1400000US25021400800,25021400800,"Census Tract 4008, Norfolk County, Massachusetts",1391,165,1376,164,0,127,57,70,23,27,42,34,55,63,23,29,15,25,16,26,15,24,0,127,0,127,55,63,11,19,0,127,23,37,0,127,37,27,85,58,361,149,271,99,287,102,15,24
1400000US25021400900,25021400900,"Census Tract 4009, Norfolk County, Massachusetts",1171,170,1157,173,0,127,0,127,39,63,94,76,15,23,0,127,23,27,41,37,0,127,0,127,0,127,0,127,27,30,17,27,29,33,56,39,64,66,102,44,97,80,343,124,210,121,14,23
1400000US25021401000,25021401000,"Census Tract 4010, Norfolk County, Massachusetts",663,91,663,91,10,15,21,31,0,127,8,13,0,127,10,16,54,51,7,12,0,127,16,23,16,14,0,127,0,127,0,127,22,33,35,48,9,16,92,66,53,35,239,95,71,45,0,127
1400000US25021401100,25021401100,"Census Tract 4011, Norfolk County, Massachusetts",278,89,237,89,12,18,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,37,57,0,127,0,127,0,127,0,127,0,127,9,14,11,16,0,127,89,49,79,54,41,33
1400000US25021401200,25021401200,"Census Tract 4012, Norfolk County, Massachusetts",666,136,654,135,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,29,42,58,37,419,144,148,102,12,19
1400000US25021402101,25021402101,"Census Tract 4021.01, Norfolk County, Massachusetts",383,125,345,119,0,127,0,127,0,127,0,127,0,127,0,127,3,8,0,127,12,18,0,127,11,17,0,127,0,127,15,18,40,59,17,19,0,127,66,40,41,31,140,97,0,127,38,28
1400000US25021402102,25021402102,"Census Tract 4021.02, Norfolk County, Massachusetts",543,136,511,131,7,15,0,127,0,127,9,13,32,51,26,21,0,127,29,46,0,127,10,16,0,127,9,14,0,127,66,63,0,127,0,127,39,51,65,61,125,85,59,53,35,44,32,49
1400000US25021402200,25021402200,"Census Tract 4022, Norfolk County, Massachusetts",116,48,106,46,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,30,28,13,19,63,43,0,127,10,16
1400000US25021402300,25021402300,"Census Tract 4023, Norfolk County, Massachusetts",80,64,80,64,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,12,18,9,14,0,127,12,19,0,127,0,127,0,127,0,127,0,127,47,55,0,127,0,127
1400000US25021402400,25021402400,"Census Tract 4024, Norfolk County, Massachusetts",434,101,422,99,0,127,0,127,12,19,37,33,43,54,0,127,0,127,0,127,25,31,0,127,10,16,0,127,0,127,0,127,39,58,23,26,26,25,46,37,91,62,44,31,26,23,12,18
1400000US25021402500,25021402500,"Census Tract 4025, Norfolk County, Massachusetts",320,104,264,88,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,27,32,11,16,0,127,0,127,13,20,12,18,0,127,0,127,24,28,99,85,69,63,9,15,56,74
1400000US25021403100,25021403100,"Census Tract 4031, Norfolk County, Massachusetts",137,104,122,103,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,50,74,0,127,49,74,23,36,0,127,15,22
1400000US25021403200,25021403200,"Census Tract 4032, Norfolk County, Massachusetts",111,64,111,64,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,19,20,6,10,43,36,43,53,0,127
1400000US25021403300,25021403300,"Census Tract 4033, Norfolk County, Massachusetts",90,55,80,49,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,32,34,24,27,24,27,0,127,10,16
1400000US25021403400,25021403400,"Census Tract 4034, Norfolk County, Massachusetts",1009,169,936,168,0,127,0,127,0,127,38,36,113,76,27,32,0,127,14,23,26,28,27,30,0,127,45,53,14,23,0,127,0,127,29,31,14,23,39,35,104,93,303,128,143,64,73,45
1400000US25021403500,25021403500,"Census Tract 4035, Norfolk County, Massachusetts",358,114,303,90,0,127,0,127,0,127,16,25,6,13,8,14,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,13,21,24,38,133,59,103,59,55,78
1400000US25021404100,25021404100,"Census Tract 4041, Norfolk County, Massachusetts",303,72,295,71,11,17,0,127,0,127,61,49,31,49,54,82,9,15,0,127,10,15,0,127,11,17,0,127,0,127,0,127,12,19,0,127,0,127,11,18,17,22,23,26,45,34,8,14
1400000US25021404201,25021404201,"Census Tract 4042.01, Norfolk County, Massachusetts",82,45,82,45,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,82,45,0,127
1400000US25021404202,25021404202,"Census Tract 4042.02, Norfolk County, Massachusetts",156,44,148,43,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,21,27,7,10,7,12,59,40,54,36,8,12
1400000US25021404301,25021404301,"Census Tract 4043.01, Norfolk County, Massachusetts",92,44,69,37,0,127,0,127,0,127,11,18,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,14,20,0,127,11,18,0,127,0,127,33,30,23,24
1400000US25021404302,25021404302,"Census Tract 4043.02, Norfolk County, Massachusetts",254,88,254,88,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,13,19,0,127,0,127,40,64,25,26,16,19,66,40,94,53,0,127
1400000US25021404400,25021404400,"Census Tract 4044, Norfolk County, Massachusetts",783,189,639,160,28,32,37,43,46,56,32,38,14,23,60,65,37,45,0,127,0,127,0,127,0,127,0,127,37,43,13,22,70,58,4,6,0,127,45,39,65,50,87,82,64,45,144,78
1400000US25021405100,25021405100,"Census Tract 4051, Norfolk County, Massachusetts",157,86,148,84,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,11,18,51,58,0,127,86,62,9,16
1400000US25021406101,25021406101,"Census Tract 4061.01, Norfolk County, Massachusetts",395,78,387,77,0,127,0,127,0,127,0,127,0,127,0,127,0,127,11,17,0,127,0,127,0,127,18,21,11,17,12,19,30,32,40,49,64,52,101,63,10,17,69,58,21,22,8,13
1400000US25021406102,25021406102,"Census Tract 4061.02, Norfolk County, Massachusetts",84,45,74,42,0,127,0,127,0,127,0,127,10,15,0,127,0,127,0,127,0,127,0,127,0,127,15,23,0,127,0,127,0,127,19,22,13,20,0,127,9,16,8,12,0,127,10,16
1400000US25021407100,25021407100,"Census Tract 4071, Norfolk County, Massachusetts",555,109,539,106,0,127,0,127,0,127,13,22,16,26,44,41,0,127,0,127,13,22,0,127,14,22,14,23,0,127,14,23,0,127,15,23,55,39,266,98,51,29,24,25,0,127,16,25
1400000US25021408101,25021408101,"Census Tract 4081.01, Norfolk County, Massachusetts",154,69,154,69,0,127,16,26,13,21,0,127,17,26,13,22,0,127,17,28,0,127,16,25,0,127,0,127,0,127,0,127,0,127,49,75,13,22,0,127,0,127,0,127,0,127,0,127
1400000US25021408102,25021408102,"Census Tract 4081.02, Norfolk County, Massachusetts",363,79,340,77,0,127,0,127,8,12,8,13,13,21,8,14,8,12,0,127,0,127,17,21,0,127,0,127,28,41,0,127,0,127,32,26,58,52,119,63,10,16,24,38,7,11,23,19
1400000US25021409101,25021409101,"Census Tract 4091.01, Norfolk County, Massachusetts",69,37,69,37,0,127,0,127,0,127,22,33,0,127,0,127,7,13,0,127,11,19,0,127,0,127,0,127,0,127,0,127,0,127,6,10,8,11,0,127,0,127,3,8,12,19,0,127
1400000US25021409102,25021409102,"Census Tract 4091.02, Norfolk County, Massachusetts",108,56,102,54,30,47,0,127,6,10,0,127,11,18,8,13,0,127,9,14,0,127,7,12,0,127,0,127,0,127,0,127,0,127,11,18,9,14,11,17,0,127,0,127,0,127,6,10
1400000US25021410100,25021410100,"Census Tract 4101, Norfolk County, Massachusetts",545,124,497,121,0,127,13,23,48,60,15,23,14,22,0,127,36,57,52,66,15,24,0,127,24,28,0,127,15,24,15,22,11,17,19,29,21,25,45,43,44,56,59,56,51,48,48,37
1400000US25021410300,25021410300,"Census Tract 4103, Norfolk County, Massachusetts",58,50,58,50,0,127,0,127,0,127,0,127,0,127,9,15,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,9,15,29,46,0,127,11,16,0,127
1400000US25021410400,25021410400,"Census Tract 4104, Norfolk County, Massachusetts",988,141,929,135,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,16,24,36,56,40,60,45,42,0,127,0,127,61,49,501,129,209,80,21,33,0,127,59,68
1400000US25021411100,25021411100,"Census Tract 4111, Norfolk County, Massachusetts",482,137,461,140,0,127,0,127,8,13,13,20,0,127,19,32,0,127,0,127,0,127,0,127,12,19,9,16,0,127,36,54,20,24,25,31,29,25,126,81,15,23,116,93,33,39,21,23
1400000US25021411200,25021411200,"Census Tract 4112, Norfolk County, Massachusetts",350,138,350,138,0,127,0,127,0,127,0,127,0,127,9,14,0,127,0,127,0,127,0,127,0,127,15,24,0,127,0,127,0,127,33,41,13,22,165,92,33,35,82,76,0,127,0,127
1400000US25021411300,25021411300,"Census Tract 4113, Norfolk County, Massachusetts",588,146,436,98,0,127,0,127,0,127,0,127,11,19,31,35,0,127,0,127,0,127,0,127,0,127,11,18,0,127,28,31,0,127,24,27,0,127,17,27,57,52,118,98,139,64,152,102
1400000US25021412100,25021412100,"Census Tract 4121, Norfolk County, Massachusetts",275,71,262,68,0,127,0,127,14,23,28,32,14,22,23,28,14,23,0,127,0,127,0,127,68,68,21,25,14,23,0,127,0,127,13,21,0,127,8,15,0,127,16,25,29,31,13,20
1400000US25021412200,25021412200,"Census Tract 4122, Norfolk County, Massachusetts",259,79,231,67,0,127,0,127,0,127,0,127,17,18,0,127,0,127,0,127,9,14,0,127,0,127,0,127,0,127,25,40,0,127,0,127,0,127,37,35,41,38,70,49,32,40,28,38
1400000US25021412300,25021412300,"Census Tract 4123, Norfolk County, Massachusetts",66,62,66,62,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,10,16,0,127,9,14,47,58,0,127
1400000US25021413100,25021413100,"Census Tract 4131, Norfolk County, Massachusetts",702,136,676,134,0,127,0,127,0,127,130,83,39,35,0,127,0,127,0,127,14,24,0,127,0,127,0,127,0,127,0,127,0,127,32,29,41,52,218,107,92,68,110,78,0,127,26,31
1400000US25021413200,25021413200,"Census Tract 4132, Norfolk County, Massachusetts",911,129,911,129,0,127,0,127,0,127,20,33,59,44,0,127,18,27,71,65,39,33,30,35,38,43,31,36,0,127,82,64,46,43,56,46,31,37,143,107,117,86,130,105,0,127,0,127
1400000US25021413300,25021413300,"Census Tract 4133, Norfolk County, Massachusetts",530,131,530,131,0,127,0,127,0,127,10,17,10,15,0,127,0,127,10,16,11,17,10,17,0,127,0,127,0,127,10,17,10,16,10,15,11,18,39,30,155,104,194,83,50,52,0,127
1400000US25021413400,25021413400,"Census Tract 4134, Norfolk County, Massachusetts",1802,190,1735,205,15,25,0,127,16,26,14,21,0,127,13,21,13,20,0,127,0,127,0,127,14,22,51,65,75,79,0,127,48,61,143,111,88,66,423,154,599,188,148,77,75,70,67,57
1400000US25021413500,25021413500,"Census Tract 4135, Norfolk County, Massachusetts",992,124,936,123,0,127,0,127,0,127,18,21,0,127,0,127,0,127,0,127,0,127,0,127,11,16,27,26,0,127,0,127,10,15,17,20,86,61,179,88,371,137,217,71,0,127,56,57
1400000US25021414100,25021414100,"Census Tract 4141, Norfolk County, Massachusetts",111,55,101,52,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,33,32,6,10,18,18,44,36,10,17
1400000US25021414200,25021414200,"Census Tract 4142, Norfolk County, Massachusetts",93,64,80,61,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,20,32,13,21,0,127,47,45,13,19
1400000US25021414300,25021414300,"Census Tract 4143, Norfolk County, Massachusetts",570,95,570,95,13,21,0,127,38,59,92,56,10,16,13,21,39,58,0,127,0,127,14,22,0,127,14,22,14,22,0,127,12,18,13,22,12,18,111,57,95,48,59,41,21,24,0,127
1400000US25021415101,25021415101,"Census Tract 4151.01, Norfolk County, Massachusetts",194,60,177,58,0,127,0,127,0,127,0,127,0,127,9,14,0,127,0,127,0,127,0,127,28,32,0,127,0,127,0,127,8,11,0,127,33,45,0,127,60,37,29,38,10,14,17,18
1400000US25021415102,25021415102,"Census Tract 4151.02, Norfolk County, Massachusetts",1193,187,1165,185,0,127,13,21,58,74,24,27,0,127,0,127,82,58,0,127,25,28,67,63,0,127,40,49,52,65,28,35,0,127,0,127,66,58,231,106,162,120,229,101,88,91,28,33
1400000US25021415200,25021415200,"Census Tract 4152, Norfolk County, Massachusetts",580,128,545,119,0,127,14,24,0,127,27,32,16,27,15,24,0,127,0,127,0,127,17,27,0,127,0,127,0,127,0,127,15,22,17,26,0,127,66,65,204,110,93,63,61,61,35,40
1400000US25021415300,25021415300,"Census Tract 4153, Norfolk County, Massachusetts",104,70,76,67,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,32,49,0,127,44,55,0,127,0,127,28,31
1400000US25021416100,25021416100,"Census Tract 4161, Norfolk County, Massachusetts",423,129,329,126,0,127,0,127,0,127,0,127,46,44,14,23,10,18,0,127,15,24,14,22,0,127,0,127,0,127,106,113,0,127,14,23,0,127,25,30,31,34,47,54,7,12,94,52
1400000US25021416200,25021416200,"Census Tract 4162, Norfolk County, Massachusetts",463,139,454,139,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,20,31,16,28,0,127,20,31,0,127,33,37,66,63,65,76,234,102,0,127,9,18
1400000US25021416300,25021416300,"Census Tract 4163, Norfolk County, Massachusetts",426,100,426,100,0,127,0,127,12,22,0,127,0,127,0,127,7,11,0,127,0,127,0,127,29,46,31,42,62,43,38,39,8,13,0,127,17,19,33,30,15,17,119,81,55,54,0,127
1400000US25021416400,25021416400,"Census Tract 4164, Norfolk County, Massachusetts",198,98,156,94,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,9,14,0,127,15,24,38,57,75,64,19,31,42,19
1400000US25021417100,25021417100,"Census Tract 4171, Norfolk County, Massachusetts",595,125,595,125,0,127,0,127,0,127,28,48,0,127,0,127,0,127,0,127,0,127,0,127,15,25,29,49,0,127,0,127,23,26,73,61,70,60,261,116,68,64,28,31,0,127,0,127
1400000US25021417200,25021417200,"Census Tract 4172, Norfolk County, Massachusetts",1167,196,1125,188,0,127,0,127,0,127,0,127,0,127,0,127,32,42,0,127,0,127,0,127,0,127,0,127,28,33,58,72,16,25,65,53,167,119,284,132,259,131,216,121,0,127,42,41
1400000US25021417300,25021417300,"Census Tract 4173, Norfolk County, Massachusetts",511,122,480,117,0,127,0,127,10,16,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,34,44,0,127,0,127,0,127,81,69,52,35,70,64,8,13,129,66,96,88,31,49
1400000US25021417400,25021417400,"Census Tract 4174, Norfolk County, Massachusetts",189,64,178,63,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,7,10,0,127,7,13,0,127,0,127,10,16,56,38,43,43,33,27,22,35,0,127,11,18
1400000US25021417501,25021417501,"Census Tract 4175.01, Norfolk County, Massachusetts",717,158,684,158,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,99,94,87,77,140,84,239,102,78,64,41,45,33,29
1400000US25021417502,25021417502,"Census Tract 4175.02, Norfolk County, Massachusetts",1030,146,1003,145,0,127,24,35,17,19,23,36,0,127,0,127,0,127,0,127,0,127,12,18,0,127,30,28,10,16,46,46,12,19,31,28,80,53,244,110,350,108,99,59,25,32,27,25
1400000US25021417601,25021417601,"Census Tract 4176.01, Norfolk County, Massachusetts",809,153,721,150,0,127,0,127,0,127,0,127,0,127,17,28,0,127,43,64,18,28,28,26,0,127,0,127,18,29,16,25,0,127,32,36,80,101,155,77,205,129,77,61,32,35,88,65
1400000US25021417602,25021417602,"Census Tract 4176.02, Norfolk County, Massachusetts",1228,141,1204,143,0,127,16,25,0,127,100,58,15,25,15,23,57,74,35,40,72,73,0,127,31,24,0,127,0,127,0,127,57,55,90,88,138,79,228,116,145,84,156,110,49,77,24,24
1400000US25021417700,25021417700,"Census Tract 4177, Norfolk County, Massachusetts",2790,281,2783,281,0,127,0,127,58,43,187,108,53,55,68,45,84,78,96,58,222,113,161,99,116,80,44,42,0,127,42,68,44,52,136,74,181,123,637,165,248,108,232,111,174,115,7,11
1400000US25021417801,25021417801,"Census Tract 4178.01, Norfolk County, Massachusetts",443,119,428,119,0,127,0,127,0,127,13,20,0,127,0,127,0,127,0,127,0,127,0,127,13,20,11,17,0,127,0,127,10,16,38,37,33,37,172,91,34,53,104,82,0,127,15,23
1400000US25021417802,25021417802,"Census Tract 4178.02, Norfolk County, Massachusetts",1060,101,1027,109,16,26,0,127,65,54,73,48,102,59,91,62,124,77,66,53,139,82,87,52,0,127,19,30,36,34,56,36,0,127,10,16,9,14,54,50,0,127,64,67,16,18,33,32
1400000US25021417901,25021417901,"Census Tract 4179.01, Norfolk County, Massachusetts",1606,192,1606,192,0,127,0,127,0,127,79,52,34,45,52,63,45,55,27,30,131,110,0,127,28,43,0,127,0,127,92,92,32,37,140,114,164,118,372,138,290,132,52,51,68,90,0,127
1400000US25021417902,25021417902,"Census Tract 4179.02, Norfolk County, Massachusetts",761,132,735,123,0,127,0,127,9,14,0,127,0,127,32,45,0,127,0,127,0,127,10,16,10,16,0,127,11,16,10,17,0,127,30,28,64,52,293,106,205,80,61,53,0,127,26,30
1400000US25021418001,25021418001,"Census Tract 4180.01, Norfolk County, Massachusetts",1646,196,1600,192,0,127,11,18,0,127,10,19,0,127,26,39,22,36,12,20,0,127,49,75,0,127,0,127,0,127,50,42,0,127,162,116,59,43,377,115,321,118,331,112,170,112,46,59
1400000US25021418002,25021418002,"Census Tract 4180.02, Norfolk County, Massachusetts",2207,198,2193,199,19,29,0,127,0,127,67,55,0,127,0,127,17,27,32,36,85,85,0,127,0,127,0,127,0,127,15,25,18,28,46,60,257,150,458,148,704,218,404,155,71,40,14,22
1400000US25021418100,25021418100,"Census Tract 4181, Norfolk County, Massachusetts",1828,231,1790,229,0,127,0,127,11,16,41,32,89,88,89,45,35,33,0,127,0,127,0,127,9,14,17,27,19,31,9,15,115,88,53,43,137,88,313,140,340,128,432,123,81,86,38,35
1400000US25021418200,25021418200,"Census Tract 4182, Norfolk County, Massachusetts",1059,209,1059,209,0,127,0,127,13,21,0,127,0,127,35,39,0,127,0,127,0,127,0,127,0,127,0,127,0,127,38,42,0,127,55,69,79,59,409,174,247,152,105,67,78,71,0,127
1400000US25021419100,25021419100,"Census Tract 4191, Norfolk County, Massachusetts",553,119,447,135,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,9,16,9,14,164,102,100,91,57,61,108,108,106,83
1400000US25021419200,25021419200,"Census Tract 4192, Norfolk County, Massachusetts",523,85,523,85,0,127,0,127,0,127,77,58,0,127,21,23,11,18,10,16,46,48,0,127,21,23,10,16,9,14,9,16,32,49,0,127,0,127,47,35,122,80,89,61,19,29,0,127
1400000US25021419300,25021419300,"Census Tract 4193, Norfolk County, Massachusetts",499,119,499,119,0,127,0,127,0,127,37,44,25,28,0,127,29,44,9,14,0,127,0,127,0,127,13,19,27,33,8,12,0,127,61,75,6,11,112,72,98,66,55,48,19,21,0,127
1400000US25021419400,25021419400,"Census Tract 4194, Norfolk County, Massachusetts",367,91,367,91,0,127,0,127,10,16,10,15,10,16,0,127,0,127,10,16,0,127,41,49,0,127,0,127,0,127,0,127,9,16,0,127,64,46,55,47,108,78,40,46,10,16,0,127
1400000US25021419500,25021419500,"Census Tract 4195, Norfolk County, Massachusetts",112,66,101,65,0,127,0,127,0,127,0,127,0,127,0,127,0,127,12,18,10,16,0,127,0,127,0,127,0,127,0,127,0,127,0,127,32,47,37,41,10,15,0,127,0,127,11,18
1400000US25021419600,25021419600,"Census Tract 4196, Norfolk County, Massachusetts",364,102,349,99,0,127,0,127,13,22,14,23,0,127,0,127,0,127,0,127,48,56,0,127,0,127,0,127,0,127,16,25,0,127,33,27,0,127,25,39,45,40,89,48,66,45,15,26
1400000US25021419700,25021419700,"Census Tract 4197, Norfolk County, Massachusetts",275,63,266,64,0,127,0,127,41,43,22,18,17,20,0,127,10,15,19,22,8,14,0,127,0,127,0,127,0,127,0,127,0,127,59,58,0,127,0,127,33,41,17,19,40,42,9,14
