GEO.id,GEO.id2,GEO.display-label,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11
Id,Id2,Geography,Estimate; Median gross rent -- - Total:,Margin of Error; Median gross rent -- - Total:,Estimate; Median gross rent -- - Total: - Built 2010 or later,Margin of Error; Median gross rent -- - Total: - Built 2010 or later,Estimate; Median gross rent -- - Total: - Built 2000 to 2009,Margin of Error; Median gross rent -- - Total: - Built 2000 to 2009,Estimate; Median gross rent -- - Total: - Built 1990 to 1999,Margin of Error; Median gross rent -- - Total: - Built 1990 to 1999,Estimate; Median gross rent -- - Total: - Built 1980 to 1989,Margin of Error; Median gross rent -- - Total: - Built 1980 to 1989,Estimate; Median gross rent -- - Total: - Built 1970 to 1979,Margin of Error; Median gross rent -- - Total: - Built 1970 to 1979,Estimate; Median gross rent -- - Total: - Built 1960 to 1969,Margin of Error; Median gross rent -- - Total: - Built 1960 to 1969,Estimate; Median gross rent -- - Total: - Built 1950 to 1959,Margin of Error; Median gross rent -- - Total: - Built 1950 to 1959,Estimate; Median gross rent -- - Total: - Built 1940 to 1949,Margin of Error; Median gross rent -- - Total: - Built 1940 to 1949,Estimate; Median gross rent -- - Total: - Built 1939 or earlier,Margin of Error; Median gross rent -- - Total: - Built 1939 or earlier
1400000US25021422501,25021422501,"Census Tract 4225.01, Norfolk County, Massachusetts",1081,96,-,**,-,**,1375,149,1016,882,989,126,1173,107,-,**,-,**,1192,759
1400000US25021422502,25021422502,"Census Tract 4225.02, Norfolk County, Massachusetts",1000,124,-,**,-,**,-,**,785,384,1190,146,959,181,1279,298,476,1080,1274,328
1400000US25021422600,25021422600,"Census Tract 4226, Norfolk County, Massachusetts",983,249,-,**,-,**,-,**,-,**,-,**,-,**,1575,899,-,**,926,304
1400000US25021422700,25021422700,"Census Tract 4227, Norfolk County, Massachusetts",1109,121,-,**,-,**,-,**,-,**,947,503,-,**,1117,118,977,709,1204,357
1400000US25021422800,25021422800,"Census Tract 4228, Norfolk County, Massachusetts",1424,149,-,**,-,**,-,**,1551,228,1500,228,-,**,1306,207,-,**,1537,406
1400000US25021423100,25021423100,"Census Tract 4231, Norfolk County, Massachusetts",1271,550,1679,919,-,**,"2,000+",***,-,**,971,251,-,**,-,**,442,1827,1132,425
1400000US25021440100,25021440100,"Census Tract 4401, Norfolk County, Massachusetts",1111,80,-,**,-,**,1051,898,1175,517,1120,151,947,257,-,**,1340,280,890,328
1400000US25021441202,25021441202,"Census Tract 4412.02, Norfolk County, Massachusetts",1229,886,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**
1400000US25021441203,25021441203,"Census Tract 4412.03, Norfolk County, Massachusetts",1129,128,-,**,-,**,-,**,1446,191,-,**,613,349,1297,1346,-,**,1228,773
1400000US25021441204,25021441204,"Census Tract 4412.04, Norfolk County, Massachusetts",1071,328,-,**,-,**,-,**,413,994,1296,323,-,**,-,**,-,**,748,894
1400000US25021442101,25021442101,"Census Tract 4421.01, Norfolk County, Massachusetts",1145,66,-,**,-,**,-,**,-,**,-,**,898,124,-,**,1333,363,1231,109
1400000US25021442102,25021442102,"Census Tract 4421.02, Norfolk County, Massachusetts",998,217,-,**,361,40,985,353,1661,221,-,**,-,**,-,**,-,**,-,**
1400000US25021442103,25021442103,"Census Tract 4421.03, Norfolk County, Massachusetts",-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**
1400000US25021442201,25021442201,"Census Tract 4422.01, Norfolk County, Massachusetts",1668,121,-,**,1594,187,1745,347,-,**,-,**,-,**,-,**,-,**,-,**
1400000US25021442202,25021442202,"Census Tract 4422.02, Norfolk County, Massachusetts",953,144,-,**,1402,133,1033,435,945,411,1038,748,587,520,925,140,-,**,625,180
1400000US25021443101,25021443101,"Census Tract 4431.01, Norfolk County, Massachusetts",1363,125,-,**,1458,190,-,**,-,**,839,832,1114,153,-,**,-,**,-,**
1400000US25021443102,25021443102,"Census Tract 4431.02, Norfolk County, Massachusetts",1074,219,-,**,"2,000+",***,950,601,1347,620,779,805,1072,317,1106,596,1159,851,-,**
1400000US25021456101,25021456101,"Census Tract 4561.01, Norfolk County, Massachusetts",611,92,-,**,-,**,-,**,-,**,586,61,625,118,-,**,-,**,-,**
1400000US25021456102,25021456102,"Census Tract 4561.02, Norfolk County, Massachusetts",1028,162,-,**,-,**,432,14,726,420,1099,366,1124,31,1488,830,242,3621,817,359
1400000US25021456200,25021456200,"Census Tract 4562, Norfolk County, Massachusetts",1520,258,1786,203,-,**,-,**,1065,1258,-,**,-,**,-,**,-,**,-,**
1400000US25021456301,25021456301,"Census Tract 4563.01, Norfolk County, Massachusetts",1070,52,-,**,-,**,-,**,-,**,1121,82,1033,132,-,**,1040,205,1138,325
1400000US25021456302,25021456302,"Census Tract 4563.02, Norfolk County, Massachusetts",1263,167,1318,652,741,770,1231,509,1419,490,1370,348,980,591,-,**,-,**,-,**
1400000US25021456401,25021456401,"Census Tract 4564.01, Norfolk County, Massachusetts",1274,396,-,**,-,**,-,**,-,**,-,**,-,**,1561,1541,-,**,1315,217
1400000US25021456402,25021456402,"Census Tract 4564.02, Norfolk County, Massachusetts",1532,1310,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,1615,1424
1400000US25021457100,25021457100,"Census Tract 4571, Norfolk County, Massachusetts",1071,132,-,**,-,**,-,**,-,**,797,94,-,**,1182,929,-,**,1120,61
1400000US25021457200,25021457200,"Census Tract 4572, Norfolk County, Massachusetts",1565,196,-,**,-,**,-,**,1750,302,1428,210,1406,306,1656,521,-,**,1178,616
1400000US25025000100,25025000100,"Census Tract 1, Suffolk County, Massachusetts",1633,119,-,**,-,**,-,**,1636,596,1789,147,1513,859,-,**,-,**,1582,191
1400000US25025000201,25025000201,"Census Tract 2.01, Suffolk County, Massachusetts",1690,80,-,**,-,**,-,**,1359,1795,1330,126,1510,360,1644,209,1338,616,1767,68
1400000US25025000202,25025000202,"Census Tract 2.02, Suffolk County, Massachusetts",1444,140,-,**,-,**,-,**,-,**,-,**,1313,2162,1375,1061,929,356,1667,300
1400000US25025000301,25025000301,"Census Tract 3.01, Suffolk County, Massachusetts",1679,105,-,**,-,**,-,**,-,**,1292,329,-,**,1490,409,-,**,1712,124
1400000US25025000302,25025000302,"Census Tract 3.02, Suffolk County, Massachusetts",1710,216,-,**,-,**,"2,000+",***,1962,487,1854,513,1405,151,-,**,1375,223,1826,206
1400000US25025000401,25025000401,"Census Tract 4.01, Suffolk County, Massachusetts",1291,129,-,**,-,**,-,**,428,1085,588,588,373,247,1361,117,341,2560,1636,169
1400000US25025000402,25025000402,"Census Tract 4.02, Suffolk County, Massachusetts",1715,102,-,**,-,**,1750,521,1526,313,1895,237,"2,000+",***,1786,143,1178,901,1651,159
1400000US25025000502,25025000502,"Census Tract 5.02, Suffolk County, Massachusetts",1538,127,-,**,"2,000+",***,-,**,1769,334,1273,353,1578,277,1414,123,1422,68,1597,182
1400000US25025000503,25025000503,"Census Tract 5.03, Suffolk County, Massachusetts",1681,85,-,**,-,**,1713,499,1900,893,1795,331,1667,95,1445,414,1683,162,1690,113
1400000US25025000504,25025000504,"Census Tract 5.04, Suffolk County, Massachusetts",1456,119,-,**,1458,279,294,438,354,930,1472,888,1592,343,1529,1635,1189,279,1599,159
1400000US25025000601,25025000601,"Census Tract 6.01, Suffolk County, Massachusetts",1748,124,-,**,-,**,-,**,1717,204,1832,197,1258,299,-,**,1710,249,1817,229
1400000US25025000602,25025000602,"Census Tract 6.02, Suffolk County, Massachusetts",1184,94,-,**,-,**,"2,000+",***,1260,1192,1529,1373,1514,248,1205,441,285,35,1150,84
1400000US25025000701,25025000701,"Census Tract 7.01, Suffolk County, Massachusetts",1354,59,-,**,-,**,-,**,1342,62,1731,127,1484,432,1406,96,1286,202,1273,103
1400000US25025000703,25025000703,"Census Tract 7.03, Suffolk County, Massachusetts",1384,58,-,**,-,**,1398,92,1297,484,1394,55,1170,86,1561,236,1560,293,1368,109
1400000US25025000704,25025000704,"Census Tract 7.04, Suffolk County, Massachusetts",1420,68,"2,000+",***,-,**,893,1740,1614,1148,1441,188,1605,327,1454,186,1126,59,1422,77
1400000US25025000802,25025000802,"Census Tract 8.02, Suffolk County, Massachusetts",1663,84,-,**,-,**,1625,1418,1500,379,1250,577,1730,195,1433,1173,1665,337,1744,134
1400000US25025000803,25025000803,"Census Tract 8.03, Suffolk County, Massachusetts",1861,89,-,**,"2,000+",***,"2,000+",***,1635,261,1809,128,1489,863,-,**,-,**,-,**
1400000US25025010103,25025010103,"Census Tract 101.03, Suffolk County, Massachusetts",1380,21,-,**,1388,16,1273,2089,-,**,-,**,1443,1051,-,**,-,**,1246,197
1400000US25025010104,25025010104,"Census Tract 101.04, Suffolk County, Massachusetts",1613,107,-,**,-,**,"2,000+",***,304,715,1602,1284,548,1692,1754,67,577,705,1693,119
1400000US25025010203,25025010203,"Census Tract 102.03, Suffolk County, Massachusetts",1691,60,-,**,"2,000+",***,1471,889,1152,1436,242,1360,1447,269,1684,635,1688,51,1637,85
1400000US25025010204,25025010204,"Census Tract 102.04, Suffolk County, Massachusetts",1515,135,-,**,1219,185,-,**,1363,526,1733,132,998,221,1458,470,1466,284,1767,188
1400000US25025010300,25025010300,"Census Tract 103, Suffolk County, Massachusetts",1256,624,-,**,-,**,-,**,-,**,-,**,-,**,977,527,979,534,1522,638
1400000US25025010403,25025010403,"Census Tract 104.03, Suffolk County, Massachusetts",1372,68,-,**,-,**,673,907,1327,534,"2,000+",***,283,623,636,1846,"2,000+",***,1365,98
1400000US25025010404,25025010404,"Census Tract 104.04, Suffolk County, Massachusetts",1658,181,-,**,-,**,-,**,1690,131,1917,921,1460,161,1394,112,1679,631,1676,267
1400000US25025010405,25025010405,"Census Tract 104.05, Suffolk County, Massachusetts",915,189,-,**,-,**,-,**,1063,586,325,82,950,547,330,104,1167,1193,1107,140
1400000US25025010408,25025010408,"Census Tract 104.08, Suffolk County, Massachusetts",1690,89,-,**,1443,604,"2,000+",***,"2,000+",***,1313,1147,1449,116,1810,264,1773,43,1690,128
1400000US25025010500,25025010500,"Census Tract 105, Suffolk County, Massachusetts","2,000+",***,-,**,956,1120,"2,000+",***,"2,000+",***,596,1631,"2,000+",***,1207,1399,1119,917,1907,246
1400000US25025010600,25025010600,"Census Tract 106, Suffolk County, Massachusetts","2,000+",***,681,1836,"2,000+",***,"2,000+",***,"2,000+",***,"2,000+",***,"2,000+",***,"2,000+",***,1159,1004,1484,466
1400000US25025010701,25025010701,"Census Tract 107.01, Suffolk County, Massachusetts",1983,156,-,**,-,**,-,**,-,**,"2,000+",***,"2,000+",***,1429,550,-,**,1966,167
1400000US25025010702,25025010702,"Census Tract 107.02, Suffolk County, Massachusetts",1989,214,-,**,-,**,-,**,-,**,-,**,-,**,1722,607,-,**,"2,000+",***
1400000US25025010801,25025010801,"Census Tract 108.01, Suffolk County, Massachusetts",1762,167,-,**,-,**,-,**,-,**,-,**,-,**,-,**,1791,206,1764,198
1400000US25025010802,25025010802,"Census Tract 108.02, Suffolk County, Massachusetts",1890,170,-,**,-,**,-,**,-,**,1833,170,-,**,-,**,"2,000+",***,1895,217
1400000US25025020101,25025020101,"Census Tract 201.01, Suffolk County, Massachusetts",1698,81,-,**,-,**,-,**,-,**,-,**,-,**,1422,481,-,**,1708,83
1400000US25025020200,25025020200,"Census Tract 202, Suffolk County, Massachusetts",1772,66,-,**,-,**,-,**,-,**,1674,847,"2,000+",***,1667,818,1897,289,1769,72
1400000US25025020301,25025020301,"Census Tract 203.01, Suffolk County, Massachusetts","2,000+",***,-,**,"2,000+",***,"2,000+",***,373,25,1787,271,"2,000+",***,1833,244,-,**,-,**
1400000US25025020302,25025020302,"Census Tract 203.02, Suffolk County, Massachusetts",1814,175,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,1832,211
1400000US25025020303,25025020303,"Census Tract 203.03, Suffolk County, Massachusetts","2,000+",***,-,**,"2,000+",***,1469,1235,"2,000+",***,"2,000+",***,"2,000+",***,-,**,-,**,246,2930
1400000US25025030100,25025030100,"Census Tract 301, Suffolk County, Massachusetts",1626,212,-,**,-,**,-,**,-,**,-,**,1388,317,1633,534,1824,630,1689,291
1400000US25025030200,25025030200,"Census Tract 302, Suffolk County, Massachusetts",1630,114,-,**,-,**,-,**,873,2150,1556,214,1363,864,"2,000+",***,1925,275,1521,145
1400000US25025030300,25025030300,"Census Tract 303, Suffolk County, Massachusetts","2,000+",***,-,**,-,**,"2,000+",***,"2,000+",***,"2,000+",***,1205,1297,"2,000+",***,"2,000+",***,1730,455
1400000US25025030400,25025030400,"Census Tract 304, Suffolk County, Massachusetts",1533,113,-,**,1500,1136,-,**,"2,000+",***,-,**,1295,325,1871,253,1426,379,1501,126
1400000US25025030500,25025030500,"Census Tract 305, Suffolk County, Massachusetts",1871,170,-,**,-,**,-,**,"2,000+",***,"2,000+",***,1625,1549,1727,421,1566,260,1843,182
1400000US25025040100,25025040100,"Census Tract 401, Suffolk County, Massachusetts",1943,221,-,**,"2,000+",***,742,2561,"2,000+",***,-,**,-,**,-,**,-,**,"2,000+",***
1400000US25025040200,25025040200,"Census Tract 402, Suffolk County, Massachusetts",359,312,-,**,-,**,330,37,565,685,508,387,346,828,705,920,249,153,1120,367
1400000US25025040300,25025040300,"Census Tract 403, Suffolk County, Massachusetts",1576,252,-,**,-,**,-,**,1709,142,-,**,1026,1652,432,1154,982,1897,1785,248
1400000US25025040401,25025040401,"Census Tract 404.01, Suffolk County, Massachusetts",928,105,-,**,1157,205,633,842,485,1035,800,129,743,167,-,**,"2,000+",***,1549,563
1400000US25025040600,25025040600,"Census Tract 406, Suffolk County, Massachusetts",1438,210,-,**,"2,000+",***,1540,699,-,**,865,1132,-,**,-,**,1333,1243,1367,162
1400000US25025040801,25025040801,"Census Tract 408.01, Suffolk County, Massachusetts",852,262,-,**,"2,000+",***,"2,000+",***,"2,000+",***,360,48,752,1318,403,541,315,355,853,1261
1400000US25025050101,25025050101,"Census Tract 501.01, Suffolk County, Massachusetts",957,57,-,**,-,**,618,139,609,598,557,193,964,455,-,**,1114,1209,1107,123
1400000US25025050200,25025050200,"Census Tract 502, Suffolk County, Massachusetts",1104,46,-,**,955,1015,948,130,1286,302,-,**,1018,617,-,**,-,**,1115,46
1400000US25025050300,25025050300,"Census Tract 503, Suffolk County, Massachusetts",477,170,-,**,659,138,389,234,233,55,296,60,353,441,280,1363,-,**,795,658
1400000US25025050400,25025050400,"Census Tract 504, Suffolk County, Massachusetts",1225,90,-,**,-,**,1025,603,1064,314,629,443,1543,271,-,**,1154,188,1284,104
1400000US25025050500,25025050500,"Census Tract 505, Suffolk County, Massachusetts",1190,61,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,1190,72
1400000US25025050600,25025050600,"Census Tract 506, Suffolk County, Massachusetts",1135,53,1950,599,-,**,-,**,-,**,-,**,-,**,-,**,-,**,1118,51
1400000US25025050700,25025050700,"Census Tract 507, Suffolk County, Massachusetts",1206,51,-,**,-,**,-,**,-,**,890,831,1193,179,-,**,-,**,1209,53
1400000US25025050901,25025050901,"Census Tract 509.01, Suffolk County, Massachusetts",1234,79,-,**,-,**,898,480,-,**,-,**,1139,469,-,**,1055,582,1260,94
1400000US25025051000,25025051000,"Census Tract 510, Suffolk County, Massachusetts",1099,97,-,**,"2,000+",***,-,**,835,793,848,452,1052,535,298,1754,1308,201,1109,93
1400000US25025051101,25025051101,"Census Tract 511.01, Suffolk County, Massachusetts",1138,114,-,**,-,**,1420,849,1517,3358,438,500,757,1584,-,**,1167,629,1182,114
1400000US25025051200,25025051200,"Census Tract 512, Suffolk County, Massachusetts",1193,82,-,**,"2,000+",***,-,**,-,**,-,**,-,**,1259,216,-,**,1164,101
1400000US25025060101,25025060101,"Census Tract 601.01, Suffolk County, Massachusetts",1575,185,-,**,-,**,-,**,-,**,-,**,1702,646,1546,392,1411,1137,1474,173
1400000US25025060200,25025060200,"Census Tract 602, Suffolk County, Massachusetts",1563,371,-,**,-,**,-,**,-,**,"2,000+",***,-,**,"2,000+",***,-,**,1489,308
1400000US25025060301,25025060301,"Census Tract 603.01, Suffolk County, Massachusetts",1413,247,-,**,-,**,268,18,647,3042,-,**,1617,232,1194,180,1735,462,1500,265
1400000US25025060400,25025060400,"Census Tract 604, Suffolk County, Massachusetts",1518,264,-,**,620,259,-,**,-,**,"2,000+",***,1070,649,1677,732,"2,000+",***,1410,506
1400000US25025060501,25025060501,"Census Tract 605.01, Suffolk County, Massachusetts",1566,207,-,**,1484,738,-,**,"2,000+",***,1691,451,1247,817,1047,1280,1422,199,1631,393
1400000US25025060600,25025060600,"Census Tract 606, Suffolk County, Massachusetts","2,000+",***,-,**,"2,000+",***,491,1668,743,1676,-,**,-,**,-,**,-,**,1750,272
1400000US25025060700,25025060700,"Census Tract 607, Suffolk County, Massachusetts",444,128,577,191,608,386,293,342,383,776,249,768,200,103,498,114,415,36,837,33
1400000US25025060800,25025060800,"Census Tract 608, Suffolk County, Massachusetts",1470,201,-,**,-,**,868,685,"2,000+",***,-,**,-,**,1510,1659,-,**,1413,153
1400000US25025061000,25025061000,"Census Tract 610, Suffolk County, Massachusetts",520,182,607,437,1291,1410,-,**,-,**,436,1333,637,548,313,421,364,166,853,927
1400000US25025061101,25025061101,"Census Tract 611.01, Suffolk County, Massachusetts",343,41,-,**,-,**,486,275,-,**,471,76,330,155,321,46,402,242,327,25
1400000US25025061200,25025061200,"Census Tract 612, Suffolk County, Massachusetts",1946,194,"2,000+",***,"2,000+",***,-,**,1855,599,-,**,1424,83,-,**,-,**,1648,323
1400000US25025070101,25025070101,"Census Tract 701.01, Suffolk County, Massachusetts","2,000+",***,330,439,"2,000+",***,-,**,-,**,1813,616,"2,000+",***,-,**,-,**,1244,315
1400000US25025070200,25025070200,"Census Tract 702, Suffolk County, Massachusetts",891,99,-,**,464,234,482,780,430,877,340,711,997,219,1037,183,-,**,1161,186
1400000US25025070300,25025070300,"Census Tract 703, Suffolk County, Massachusetts",1451,425,-,**,1129,30,-,**,468,66,1670,630,-,**,1635,1888,-,**,1641,326
1400000US25025070402,25025070402,"Census Tract 704.02, Suffolk County, Massachusetts",405,46,-,**,-,**,1681,1123,596,1547,438,69,329,43,363,216,-,**,404,341
1400000US25025070500,25025070500,"Census Tract 705, Suffolk County, Massachusetts",1394,195,-,**,538,2572,-,**,1296,431,366,308,1284,671,471,533,-,**,1895,267
1400000US25025070600,25025070600,"Census Tract 706, Suffolk County, Massachusetts",1919,264,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,1913,264
1400000US25025070700,25025070700,"Census Tract 707, Suffolk County, Massachusetts",1168,75,-,**,1175,1768,-,**,1021,297,1115,139,1132,513,1773,217,-,**,1241,943
1400000US25025070800,25025070800,"Census Tract 708, Suffolk County, Massachusetts",1326,516,-,**,-,**,-,**,-,**,887,118,-,**,1656,1253,-,**,1612,349
1400000US25025070900,25025070900,"Census Tract 709, Suffolk County, Massachusetts",1495,202,-,**,-,**,1401,380,-,**,623,1223,-,**,908,1618,1391,1249,1637,239
1400000US25025071101,25025071101,"Census Tract 711.01, Suffolk County, Massachusetts",1178,486,-,**,"2,000+",***,850,443,-,**,923,54,841,1133,1713,198,-,**,1257,581
1400000US25025071201,25025071201,"Census Tract 712.01, Suffolk County, Massachusetts",578,204,-,**,1906,779,279,257,"2,000+",***,345,588,235,150,919,526,819,1115,523,190
1400000US25025080100,25025080100,"Census Tract 801, Suffolk County, Massachusetts",1007,152,-,**,-,**,1025,960,-,**,1117,471,1138,463,-,**,532,1331,976,109
1400000US25025080300,25025080300,"Census Tract 803, Suffolk County, Massachusetts",950,161,-,**,431,658,475,500,536,308,749,940,1063,437,-,**,1481,253,1099,131
1400000US25025080401,25025080401,"Census Tract 804.01, Suffolk County, Massachusetts",671,196,994,1319,891,221,418,168,408,294,617,230,819,703,444,1313,-,**,1065,178
1400000US25025080500,25025080500,"Census Tract 805, Suffolk County, Massachusetts",565,126,-,**,401,204,525,301,335,1100,863,141,536,77,962,375,186,119,628,331
1400000US25025080601,25025080601,"Census Tract 806.01, Suffolk County, Massachusetts",667,178,-,**,1068,424,335,393,1056,773,341,699,732,276,449,44,590,2066,815,451
1400000US25025080801,25025080801,"Census Tract 808.01, Suffolk County, Massachusetts",608,112,-,**,833,627,666,425,-,**,606,210,487,184,249,1053,813,348,295,3379
1400000US25025080900,25025080900,"Census Tract 809, Suffolk County, Massachusetts",1586,184,-,**,1281,843,1865,877,"2,000+",***,"2,000+",***,1116,299,645,1957,850,1210,1720,288
1400000US25025081001,25025081001,"Census Tract 810.01, Suffolk County, Massachusetts",789,295,-,**,947,296,330,88,527,339,321,86,1227,312,799,854,-,**,1477,248
1400000US25025081100,25025081100,"Census Tract 811, Suffolk County, Massachusetts",1606,120,-,**,1556,756,1765,63,748,432,1569,402,1810,210,915,394,-,**,1581,251
1400000US25025081200,25025081200,"Census Tract 812, Suffolk County, Massachusetts",404,124,325,252,230,137,413,259,264,248,-,**,589,494,277,110,316,151,922,540
1400000US25025081300,25025081300,"Census Tract 813, Suffolk County, Massachusetts",522,93,-,**,897,797,409,252,464,1094,359,1116,546,701,646,726,-,**,498,404
1400000US25025081400,25025081400,"Census Tract 814, Suffolk County, Massachusetts",1261,133,-,**,"2,000+",***,1350,530,1591,1363,1438,948,-,**,344,506,-,**,1215,200
1400000US25025081500,25025081500,"Census Tract 815, Suffolk County, Massachusetts",1102,342,-,**,602,541,-,**,-,**,850,710,1078,855,1667,1637,1223,470,1341,156
1400000US25025081700,25025081700,"Census Tract 817, Suffolk County, Massachusetts",684,106,620,237,952,1714,723,836,295,180,552,343,738,233,520,347,1268,1770,817,444
1400000US25025081800,25025081800,"Census Tract 818, Suffolk County, Massachusetts",987,130,944,352,1417,356,1058,921,-,**,-,**,954,551,-,**,150,135,1045,181
1400000US25025081900,25025081900,"Census Tract 819, Suffolk County, Massachusetts",943,456,-,**,-,**,-,**,1170,256,-,**,1055,202,-,**,623,534,737,567
1400000US25025082000,25025082000,"Census Tract 820, Suffolk County, Massachusetts",824,413,-,**,-,**,-,**,-,**,435,160,594,1068,194,936,516,329,1203,266
1400000US25025082100,25025082100,"Census Tract 821, Suffolk County, Massachusetts",429,144,-,**,794,257,-,**,535,222,310,262,628,332,379,127,473,435,331,87
1400000US25025090100,25025090100,"Census Tract 901, Suffolk County, Massachusetts",940,96,-,**,978,115,1283,676,-,**,714,654,464,318,625,753,-,**,944,186
1400000US25025090200,25025090200,"Census Tract 902, Suffolk County, Massachusetts",809,167,-,**,1080,112,1031,350,605,580,279,193,1072,1023,-,**,-,**,815,148
1400000US25025090300,25025090300,"Census Tract 903, Suffolk County, Massachusetts",697,217,-,**,403,1202,-,**,327,502,639,670,-,**,1095,127,-,**,852,269
1400000US25025090400,25025090400,"Census Tract 904, Suffolk County, Massachusetts",985,197,-,**,1132,510,-,**,1349,80,-,**,854,904,1016,685,460,511,1014,184
1400000US25025090600,25025090600,"Census Tract 906, Suffolk County, Massachusetts",1130,85,-,**,-,**,1145,82,-,**,1138,44,-,**,1199,271,-,**,1098,212
1400000US25025090700,25025090700,"Census Tract 907, Suffolk County, Massachusetts",1229,125,-,**,1225,404,-,**,850,701,534,888,1464,327,1364,124,1034,416,1260,158
1400000US25025090901,25025090901,"Census Tract 909.01, Suffolk County, Massachusetts",1678,82,"2,000+",***,1818,145,1781,118,1594,243,1402,420,1850,982,1727,143,-,**,729,229
1400000US25025091001,25025091001,"Census Tract 910.01, Suffolk County, Massachusetts",1227,155,-,**,-,**,-,**,702,821,-,**,1172,187,1191,570,-,**,1362,175
1400000US25025091100,25025091100,"Census Tract 911, Suffolk County, Massachusetts",1313,102,-,**,592,2171,-,**,-,**,-,**,-,**,719,370,1188,1143,1352,78
1400000US25025091200,25025091200,"Census Tract 912, Suffolk County, Massachusetts",1119,136,-,**,-,**,-,**,1375,512,-,**,-,**,-,**,-,**,1056,174
1400000US25025091300,25025091300,"Census Tract 913, Suffolk County, Massachusetts",1167,101,-,**,896,486,-,**,-,**,-,**,575,956,-,**,-,**,1226,123
1400000US25025091400,25025091400,"Census Tract 914, Suffolk County, Massachusetts",954,189,-,**,971,452,591,907,-,**,-,**,1101,75,954,449,880,486,738,708
1400000US25025091500,25025091500,"Census Tract 915, Suffolk County, Massachusetts",1170,83,-,**,-,**,1322,137,1434,346,283,1370,1068,339,940,849,492,1062,1258,98
1400000US25025091600,25025091600,"Census Tract 916, Suffolk County, Massachusetts",1219,188,-,**,-,**,-,**,1488,707,-,**,-,**,1260,243,-,**,1135,437
1400000US25025091700,25025091700,"Census Tract 917, Suffolk County, Massachusetts",1351,96,-,**,-,**,-,**,-,**,1495,304,-,**,1422,132,1082,288,1368,151
1400000US25025091800,25025091800,"Census Tract 918, Suffolk County, Massachusetts",1101,128,-,**,1545,954,1106,332,-,**,-,**,1955,910,-,**,"2,000+",***,1044,180
1400000US25025091900,25025091900,"Census Tract 919, Suffolk County, Massachusetts",1233,266,-,**,1198,902,726,762,1409,380,-,**,-,**,234,48,-,**,1305,211
1400000US25025092000,25025092000,"Census Tract 920, Suffolk County, Massachusetts",1300,99,-,**,-,**,297,1746,1601,753,1606,208,1280,252,1340,372,1261,1126,1224,166
1400000US25025092101,25025092101,"Census Tract 921.01, Suffolk County, Massachusetts",1203,155,-,**,-,**,-,**,-,**,-,**,-,**,1381,69,1305,243,1154,218
1400000US25025092200,25025092200,"Census Tract 922, Suffolk County, Massachusetts",1298,337,-,**,-,**,-,**,-,**,246,852,1500,886,-,**,-,**,1344,354
1400000US25025092300,25025092300,"Census Tract 923, Suffolk County, Massachusetts",1146,182,-,**,1400,694,-,**,1321,112,731,572,1197,189,969,432,1200,160,1058,580
1400000US25025092400,25025092400,"Census Tract 924, Suffolk County, Massachusetts",964,105,-,**,924,385,393,811,1292,921,-,**,1318,478,1694,512,908,1422,949,163
1400000US25025100100,25025100100,"Census Tract 1001, Suffolk County, Massachusetts",538,168,-,**,665,1320,549,861,279,37,238,84,279,188,339,350,1425,280,599,323
1400000US25025100200,25025100200,"Census Tract 1002, Suffolk County, Massachusetts",1366,192,-,**,1517,1667,"2,000+",***,373,20,-,**,1828,221,1004,271,-,**,1427,141
1400000US25025100300,25025100300,"Census Tract 1003, Suffolk County, Massachusetts",1219,120,-,**,-,**,1104,131,-,**,1707,139,967,393,-,**,-,**,1227,142
1400000US25025100400,25025100400,"Census Tract 1004, Suffolk County, Massachusetts",1288,122,-,**,-,**,-,**,1378,156,967,625,-,**,1183,1097,1316,964,1265,205
1400000US25025100500,25025100500,"Census Tract 1005, Suffolk County, Massachusetts",1214,148,-,**,-,**,-,**,1470,284,1141,590,1424,1265,1119,390,1547,375,1113,239
1400000US25025100601,25025100601,"Census Tract 1006.01, Suffolk County, Massachusetts",1211,148,-,**,-,**,-,**,-,**,-,**,1540,1747,1606,305,1188,635,1182,153
1400000US25025100603,25025100603,"Census Tract 1006.03, Suffolk County, Massachusetts",1155,98,-,**,-,**,-,**,-,**,-,**,-,**,833,408,-,**,1197,171
1400000US25025100700,25025100700,"Census Tract 1007, Suffolk County, Massachusetts",1253,170,-,**,-,**,-,**,-,**,880,672,1616,498,1363,373,1703,421,1148,178
1400000US25025100800,25025100800,"Census Tract 1008, Suffolk County, Massachusetts",1294,113,-,**,-,**,-,**,970,1089,1078,168,-,**,1480,256,1213,1299,1353,104
