GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
1400000US25017315402,25017315402,"Census Tract 3154.02, Middlesex County, Massachusetts",1711,330
1400000US25017315403,25017315403,"Census Tract 3154.03, Middlesex County, Massachusetts",1399,59
1400000US25017315500,25017315500,"Census Tract 3155, Middlesex County, Massachusetts",1426,389
1400000US25017316101,25017316101,"Census Tract 3161.01, Middlesex County, Massachusetts",1255,1130
1400000US25017316102,25017316102,"Census Tract 3161.02, Middlesex County, Massachusetts",911,243
1400000US25017316201,25017316201,"Census Tract 3162.01, Middlesex County, Massachusetts",-,**
1400000US25017316202,25017316202,"Census Tract 3162.02, Middlesex County, Massachusetts",1413,121
1400000US25017316300,25017316300,"Census Tract 3163, Middlesex County, Massachusetts",1380,57
1400000US25017316400,25017316400,"Census Tract 3164, Middlesex County, Massachusetts",1765,132
1400000US25017316500,25017316500,"Census Tract 3165, Middlesex County, Massachusetts",1160,77
1400000US25017317101,25017317101,"Census Tract 3171.01, Middlesex County, Massachusetts",1013,105
1400000US25017317102,25017317102,"Census Tract 3171.02, Middlesex County, Massachusetts",1321,102
1400000US25017317103,25017317103,"Census Tract 3171.03, Middlesex County, Massachusetts",1442,470
1400000US25017317201,25017317201,"Census Tract 3172.01, Middlesex County, Massachusetts",-,**
1400000US25017317202,25017317202,"Census Tract 3172.02, Middlesex County, Massachusetts",1525,344
1400000US25017317203,25017317203,"Census Tract 3172.03, Middlesex County, Massachusetts",981,262
1400000US25017317301,25017317301,"Census Tract 3173.01, Middlesex County, Massachusetts",1198,154
1400000US25017317302,25017317302,"Census Tract 3173.02, Middlesex County, Massachusetts",910,624
1400000US25017318100,25017318100,"Census Tract 3181, Middlesex County, Massachusetts",-,**
1400000US25017318200,25017318200,"Census Tract 3182, Middlesex County, Massachusetts",1400,122
1400000US25017318300,25017318300,"Census Tract 3183, Middlesex County, Massachusetts",1814,387
1400000US25017318400,25017318400,"Census Tract 3184, Middlesex County, Massachusetts",1103,451
1400000US25017320102,25017320102,"Census Tract 3201.02, Middlesex County, Massachusetts",1589,256
1400000US25017320103,25017320103,"Census Tract 3201.03, Middlesex County, Massachusetts",929,880
1400000US25017320104,25017320104,"Census Tract 3201.04, Middlesex County, Massachusetts",1506,362
1400000US25017321100,25017321100,"Census Tract 3211, Middlesex County, Massachusetts",1212,141
1400000US25017321200,25017321200,"Census Tract 3212, Middlesex County, Massachusetts",1185,94
1400000US25017321300,25017321300,"Census Tract 3213, Middlesex County, Massachusetts",933,134
1400000US25017321400,25017321400,"Census Tract 3214, Middlesex County, Massachusetts",1706,62
1400000US25017321500,25017321500,"Census Tract 3215, Middlesex County, Massachusetts",1185,106
1400000US25017321600,25017321600,"Census Tract 3216, Middlesex County, Massachusetts",1125,51
1400000US25017322100,25017322100,"Census Tract 3221, Middlesex County, Massachusetts",1667,431
1400000US25017322200,25017322200,"Census Tract 3222, Middlesex County, Massachusetts",1120,75
1400000US25017322300,25017322300,"Census Tract 3223, Middlesex County, Massachusetts",1029,202
1400000US25017322400,25017322400,"Census Tract 3224, Middlesex County, Massachusetts",1261,140
1400000US25017323100,25017323100,"Census Tract 3231, Middlesex County, Massachusetts",1378,414
1400000US25017324101,25017324101,"Census Tract 3241.01, Middlesex County, Massachusetts",802,457
1400000US25017324102,25017324102,"Census Tract 3241.02, Middlesex County, Massachusetts",1386,245
1400000US25017325100,25017325100,"Census Tract 3251, Middlesex County, Massachusetts",919,80
1400000US25017326101,25017326101,"Census Tract 3261.01, Middlesex County, Massachusetts",1333,150
1400000US25017326102,25017326102,"Census Tract 3261.02, Middlesex County, Massachusetts",1125,202
1400000US25017327101,25017327101,"Census Tract 3271.01, Middlesex County, Massachusetts",-,**
1400000US25017327102,25017327102,"Census Tract 3271.02, Middlesex County, Massachusetts",1257,124
1400000US25017327103,25017327103,"Census Tract 3271.03, Middlesex County, Massachusetts",1031,327
1400000US25017328100,25017328100,"Census Tract 3281, Middlesex County, Massachusetts",1250,434
1400000US25017330100,25017330100,"Census Tract 3301, Middlesex County, Massachusetts",1610,2169
1400000US25017330200,25017330200,"Census Tract 3302, Middlesex County, Massachusetts",1410,164
1400000US25017331101,25017331101,"Census Tract 3311.01, Middlesex County, Massachusetts",1685,209
1400000US25017331102,25017331102,"Census Tract 3311.02, Middlesex County, Massachusetts",1556,242
1400000US25017331200,25017331200,"Census Tract 3312, Middlesex County, Massachusetts",1560,335
1400000US25017331300,25017331300,"Census Tract 3313, Middlesex County, Massachusetts",1061,727
1400000US25017332100,25017332100,"Census Tract 3321, Middlesex County, Massachusetts",-,**
1400000US25017332200,25017332200,"Census Tract 3322, Middlesex County, Massachusetts",1543,151
1400000US25017332300,25017332300,"Census Tract 3323, Middlesex County, Massachusetts",1388,52
1400000US25017332400,25017332400,"Census Tract 3324, Middlesex County, Massachusetts","2,000+",***
1400000US25017333100,25017333100,"Census Tract 3331, Middlesex County, Massachusetts",1419,77
1400000US25017333200,25017333200,"Census Tract 3332, Middlesex County, Massachusetts",1025,183
1400000US25017333300,25017333300,"Census Tract 3333, Middlesex County, Massachusetts",1160,62
1400000US25017333400,25017333400,"Census Tract 3334, Middlesex County, Massachusetts",1267,156
1400000US25017333501,25017333501,"Census Tract 3335.01, Middlesex County, Massachusetts",1193,85
1400000US25017333502,25017333502,"Census Tract 3335.02, Middlesex County, Massachusetts",994,99
1400000US25017333600,25017333600,"Census Tract 3336, Middlesex County, Massachusetts",1490,101
1400000US25017334100,25017334100,"Census Tract 3341, Middlesex County, Massachusetts",1757,132
1400000US25017334200,25017334200,"Census Tract 3342, Middlesex County, Massachusetts",1179,137
1400000US25017334300,25017334300,"Census Tract 3343, Middlesex County, Massachusetts",999,143
1400000US25017334400,25017334400,"Census Tract 3344, Middlesex County, Massachusetts",1052,181
1400000US25017335100,25017335100,"Census Tract 3351, Middlesex County, Massachusetts",1188,96
1400000US25017335200,25017335200,"Census Tract 3352, Middlesex County, Massachusetts",957,49
1400000US25017335301,25017335301,"Census Tract 3353.01, Middlesex County, Massachusetts",1154,294
1400000US25017335302,25017335302,"Census Tract 3353.02, Middlesex County, Massachusetts",1221,199
1400000US25017335400,25017335400,"Census Tract 3354, Middlesex County, Massachusetts",1435,142
1400000US25017336100,25017336100,"Census Tract 3361, Middlesex County, Massachusetts",903,253
1400000US25017336200,25017336200,"Census Tract 3362, Middlesex County, Massachusetts",1500,229
1400000US25017336300,25017336300,"Census Tract 3363, Middlesex County, Massachusetts",1324,205
1400000US25017336401,25017336401,"Census Tract 3364.01, Middlesex County, Massachusetts",1354,114
1400000US25017336402,25017336402,"Census Tract 3364.02, Middlesex County, Massachusetts",920,103
1400000US25017337101,25017337101,"Census Tract 3371.01, Middlesex County, Massachusetts",678,122
1400000US25017337102,25017337102,"Census Tract 3371.02, Middlesex County, Massachusetts",1112,165
1400000US25017337201,25017337201,"Census Tract 3372.01, Middlesex County, Massachusetts",1187,64
1400000US25017337202,25017337202,"Census Tract 3372.02, Middlesex County, Massachusetts",1297,370
1400000US25017337300,25017337300,"Census Tract 3373, Middlesex County, Massachusetts",1419,77
1400000US25017338100,25017338100,"Census Tract 3381, Middlesex County, Massachusetts",1810,176
1400000US25017338200,25017338200,"Census Tract 3382, Middlesex County, Massachusetts",1292,233
1400000US25017338300,25017338300,"Census Tract 3383, Middlesex County, Massachusetts",1695,192
1400000US25017338400,25017338400,"Census Tract 3384, Middlesex County, Massachusetts","2,000+",***
1400000US25017338500,25017338500,"Census Tract 3385, Middlesex County, Massachusetts",1432,290
1400000US25017339100,25017339100,"Census Tract 3391, Middlesex County, Massachusetts",826,121
1400000US25017339200,25017339200,"Census Tract 3392, Middlesex County, Massachusetts",1518,754
1400000US25017339300,25017339300,"Census Tract 3393, Middlesex County, Massachusetts",1451,173
1400000US25017339400,25017339400,"Census Tract 3394, Middlesex County, Massachusetts",1501,137
1400000US25017339500,25017339500,"Census Tract 3395, Middlesex County, Massachusetts",1480,207
1400000US25017339600,25017339600,"Census Tract 3396, Middlesex County, Massachusetts",1580,118
1400000US25017339700,25017339700,"Census Tract 3397, Middlesex County, Massachusetts",1453,144
1400000US25017339801,25017339801,"Census Tract 3398.01, Middlesex County, Massachusetts",1944,164
1400000US25017339802,25017339802,"Census Tract 3398.02, Middlesex County, Massachusetts",1389,192
1400000US25017339900,25017339900,"Census Tract 3399, Middlesex County, Massachusetts",1415,96
1400000US25017340000,25017340000,"Census Tract 3400, Middlesex County, Massachusetts",1256,165
1400000US25017340100,25017340100,"Census Tract 3401, Middlesex County, Massachusetts",1460,300
1400000US25017341101,25017341101,"Census Tract 3411.01, Middlesex County, Massachusetts",1270,344
1400000US25017341102,25017341102,"Census Tract 3411.02, Middlesex County, Massachusetts",1159,101
1400000US25017341200,25017341200,"Census Tract 3412, Middlesex County, Massachusetts",1278,94
1400000US25017341300,25017341300,"Census Tract 3413, Middlesex County, Massachusetts",1238,121
1400000US25017341400,25017341400,"Census Tract 3414, Middlesex County, Massachusetts",1203,110
1400000US25017341500,25017341500,"Census Tract 3415, Middlesex County, Massachusetts",1360,95
1400000US25017341600,25017341600,"Census Tract 3416, Middlesex County, Massachusetts",1256,117
1400000US25017341700,25017341700,"Census Tract 3417, Middlesex County, Massachusetts",930,562
1400000US25017341800,25017341800,"Census Tract 3418, Middlesex County, Massachusetts",1069,87
1400000US25017341901,25017341901,"Census Tract 3419.01, Middlesex County, Massachusetts",1464,126
1400000US25017341902,25017341902,"Census Tract 3419.02, Middlesex County, Massachusetts",1567,86
1400000US25017342101,25017342101,"Census Tract 3421.01, Middlesex County, Massachusetts",1206,141
1400000US25017342102,25017342102,"Census Tract 3421.02, Middlesex County, Massachusetts",963,139
1400000US25017342201,25017342201,"Census Tract 3422.01, Middlesex County, Massachusetts",1345,96
1400000US25017342202,25017342202,"Census Tract 3422.02, Middlesex County, Massachusetts",1265,183
1400000US25017342300,25017342300,"Census Tract 3423, Middlesex County, Massachusetts",1249,107
1400000US25017342400,25017342400,"Census Tract 3424, Middlesex County, Massachusetts",1191,102
1400000US25017342500,25017342500,"Census Tract 3425, Middlesex County, Massachusetts",1269,96
1400000US25017342600,25017342600,"Census Tract 3426, Middlesex County, Massachusetts",1173,74
1400000US25017350103,25017350103,"Census Tract 3501.03, Middlesex County, Massachusetts",1480,368
1400000US25017350104,25017350104,"Census Tract 3501.04, Middlesex County, Massachusetts",1237,100
1400000US25017350200,25017350200,"Census Tract 3502, Middlesex County, Massachusetts",1406,67
1400000US25017350300,25017350300,"Census Tract 3503, Middlesex County, Massachusetts",1292,177
1400000US25017350400,25017350400,"Census Tract 3504, Middlesex County, Massachusetts",1693,83
1400000US25017350500,25017350500,"Census Tract 3505, Middlesex County, Massachusetts",1672,171
1400000US25017350600,25017350600,"Census Tract 3506, Middlesex County, Massachusetts",1847,140
1400000US25017350700,25017350700,"Census Tract 3507, Middlesex County, Massachusetts",1361,109
1400000US25017350800,25017350800,"Census Tract 3508, Middlesex County, Massachusetts",1701,110
1400000US25017350900,25017350900,"Census Tract 3509, Middlesex County, Massachusetts",1801,71
1400000US25017351000,25017351000,"Census Tract 3510, Middlesex County, Massachusetts",1749,79
1400000US25017351100,25017351100,"Census Tract 3511, Middlesex County, Massachusetts",1512,111
1400000US25017351203,25017351203,"Census Tract 3512.03, Middlesex County, Massachusetts",1740,99
1400000US25017351204,25017351204,"Census Tract 3512.04, Middlesex County, Massachusetts",1406,83
1400000US25017351300,25017351300,"Census Tract 3513, Middlesex County, Massachusetts",1146,110
1400000US25017351403,25017351403,"Census Tract 3514.03, Middlesex County, Massachusetts",1125,98
1400000US25017351404,25017351404,"Census Tract 3514.04, Middlesex County, Massachusetts",1391,118
1400000US25017351500,25017351500,"Census Tract 3515, Middlesex County, Massachusetts",1246,155
1400000US25017352101,25017352101,"Census Tract 3521.01, Middlesex County, Massachusetts","2,000+",***
1400000US25017352102,25017352102,"Census Tract 3521.02, Middlesex County, Massachusetts",1639,129
1400000US25017352200,25017352200,"Census Tract 3522, Middlesex County, Massachusetts",872,337
1400000US25017352300,25017352300,"Census Tract 3523, Middlesex County, Massachusetts","2,000+",***
1400000US25017352400,25017352400,"Census Tract 3524, Middlesex County, Massachusetts",899,164
1400000US25017352500,25017352500,"Census Tract 3525, Middlesex County, Massachusetts",1722,107
1400000US25017352600,25017352600,"Census Tract 3526, Middlesex County, Massachusetts",1563,179
1400000US25017352700,25017352700,"Census Tract 3527, Middlesex County, Massachusetts",1316,111
1400000US25017352800,25017352800,"Census Tract 3528, Middlesex County, Massachusetts",1585,173
1400000US25017352900,25017352900,"Census Tract 3529, Middlesex County, Massachusetts",1645,120
1400000US25017353000,25017353000,"Census Tract 3530, Middlesex County, Massachusetts",1560,125
1400000US25017353101,25017353101,"Census Tract 3531.01, Middlesex County, Massachusetts","2,000+",***
1400000US25017353102,25017353102,"Census Tract 3531.02, Middlesex County, Massachusetts","2,000+",***
1400000US25017353200,25017353200,"Census Tract 3532, Middlesex County, Massachusetts",1806,138
1400000US25017353300,25017353300,"Census Tract 3533, Middlesex County, Massachusetts",1773,120
1400000US25017353400,25017353400,"Census Tract 3534, Middlesex County, Massachusetts",1607,261
1400000US25017353500,25017353500,"Census Tract 3535, Middlesex County, Massachusetts",1583,133
1400000US25017353600,25017353600,"Census Tract 3536, Middlesex County, Massachusetts",1812,140
1400000US25017353700,25017353700,"Census Tract 3537, Middlesex County, Massachusetts",1558,94
1400000US25017353800,25017353800,"Census Tract 3538, Middlesex County, Massachusetts",1860,133
1400000US25017353900,25017353900,"Census Tract 3539, Middlesex County, Massachusetts",1781,56
1400000US25017354000,25017354000,"Census Tract 3540, Middlesex County, Massachusetts",1802,77
1400000US25017354100,25017354100,"Census Tract 3541, Middlesex County, Massachusetts",1827,56
1400000US25017354200,25017354200,"Census Tract 3542, Middlesex County, Massachusetts",1859,171
1400000US25017354300,25017354300,"Census Tract 3543, Middlesex County, Massachusetts",1501,217
1400000US25017354400,25017354400,"Census Tract 3544, Middlesex County, Massachusetts",1854,115
1400000US25017354500,25017354500,"Census Tract 3545, Middlesex County, Massachusetts",1755,168
1400000US25017354600,25017354600,"Census Tract 3546, Middlesex County, Massachusetts",1723,213
1400000US25017354700,25017354700,"Census Tract 3547, Middlesex County, Massachusetts",1486,312
1400000US25017354800,25017354800,"Census Tract 3548, Middlesex County, Massachusetts",1529,123
1400000US25017354900,25017354900,"Census Tract 3549, Middlesex County, Massachusetts",1065,80
1400000US25017355000,25017355000,"Census Tract 3550, Middlesex County, Massachusetts",1254,141
1400000US25017356100,25017356100,"Census Tract 3561, Middlesex County, Massachusetts",1724,80
1400000US25017356300,25017356300,"Census Tract 3563, Middlesex County, Massachusetts",1305,96
1400000US25017356400,25017356400,"Census Tract 3564, Middlesex County, Massachusetts",1346,208
1400000US25017356500,25017356500,"Census Tract 3565, Middlesex County, Massachusetts",1346,113
1400000US25017356601,25017356601,"Census Tract 3566.01, Middlesex County, Massachusetts",1209,59
1400000US25017356602,25017356602,"Census Tract 3566.02, Middlesex County, Massachusetts",1371,99
1400000US25017356701,25017356701,"Census Tract 3567.01, Middlesex County, Massachusetts",1609,99
1400000US25017356702,25017356702,"Census Tract 3567.02, Middlesex County, Massachusetts",1290,205
1400000US25017357100,25017357100,"Census Tract 3571, Middlesex County, Massachusetts",1692,84
1400000US25017357200,25017357200,"Census Tract 3572, Middlesex County, Massachusetts",1804,107
1400000US25017357300,25017357300,"Census Tract 3573, Middlesex County, Massachusetts",1731,52
1400000US25017357400,25017357400,"Census Tract 3574, Middlesex County, Massachusetts",1741,96
1400000US25017357500,25017357500,"Census Tract 3575, Middlesex County, Massachusetts",1805,119
1400000US25017357600,25017357600,"Census Tract 3576, Middlesex County, Massachusetts",1625,111
1400000US25017357700,25017357700,"Census Tract 3577, Middlesex County, Massachusetts",1381,172
1400000US25017357800,25017357800,"Census Tract 3578, Middlesex County, Massachusetts",1075,837
1400000US25017358100,25017358100,"Census Tract 3581, Middlesex County, Massachusetts",1660,280
1400000US25017358300,25017358300,"Census Tract 3583, Middlesex County, Massachusetts",1947,262
1400000US25017358400,25017358400,"Census Tract 3584, Middlesex County, Massachusetts",1713,432
1400000US25017358500,25017358500,"Census Tract 3585, Middlesex County, Massachusetts",1867,372
1400000US25017358600,25017358600,"Census Tract 3586, Middlesex County, Massachusetts",957,1143
1400000US25017358700,25017358700,"Census Tract 3587, Middlesex County, Massachusetts",1247,401
1400000US25017359100,25017359100,"Census Tract 3591, Middlesex County, Massachusetts",1882,342
1400000US25017359300,25017359300,"Census Tract 3593, Middlesex County, Massachusetts",1704,148
1400000US25017360100,25017360100,"Census Tract 3601, Middlesex County, Massachusetts","2,000+",***
1400000US25017360200,25017360200,"Census Tract 3602, Middlesex County, Massachusetts",1739,268
1400000US25017361100,25017361100,"Census Tract 3611, Middlesex County, Massachusetts",1427,537
1400000US25017361200,25017361200,"Census Tract 3612, Middlesex County, Massachusetts",1741,239
1400000US25017361300,25017361300,"Census Tract 3613, Middlesex County, Massachusetts",1382,303
1400000US25017362100,25017362100,"Census Tract 3621, Middlesex County, Massachusetts","2,000+",***
1400000US25017363102,25017363102,"Census Tract 3631.02, Middlesex County, Massachusetts",1256,111
1400000US25017363103,25017363103,"Census Tract 3631.03, Middlesex County, Massachusetts",1233,161
1400000US25017363104,25017363104,"Census Tract 3631.04, Middlesex County, Massachusetts",1017,297
1400000US25017363201,25017363201,"Census Tract 3632.01, Middlesex County, Massachusetts",428,871
1400000US25017363202,25017363202,"Census Tract 3632.02, Middlesex County, Massachusetts",1095,155
1400000US25017364101,25017364101,"Census Tract 3641.01, Middlesex County, Massachusetts",745,220
1400000US25017364102,25017364102,"Census Tract 3641.02, Middlesex County, Massachusetts",1216,324
1400000US25017365100,25017365100,"Census Tract 3651, Middlesex County, Massachusetts",996,2612
1400000US25017365201,25017365201,"Census Tract 3652.01, Middlesex County, Massachusetts",482,62
1400000US25017365202,25017365202,"Census Tract 3652.02, Middlesex County, Massachusetts",369,336
1400000US25017366100,25017366100,"Census Tract 3661, Middlesex County, Massachusetts",1068,830
1400000US25017366201,25017366201,"Census Tract 3662.01, Middlesex County, Massachusetts",1756,151
1400000US25017366202,25017366202,"Census Tract 3662.02, Middlesex County, Massachusetts",409,456
1400000US25017367100,25017367100,"Census Tract 3671, Middlesex County, Massachusetts",1227,685
1400000US25017367200,25017367200,"Census Tract 3672, Middlesex County, Massachusetts",1333,319
1400000US25017368101,25017368101,"Census Tract 3681.01, Middlesex County, Massachusetts","2,000+",***
1400000US25017368102,25017368102,"Census Tract 3681.02, Middlesex County, Massachusetts",1397,525
1400000US25017368200,25017368200,"Census Tract 3682, Middlesex County, Massachusetts",1788,206
1400000US25017368300,25017368300,"Census Tract 3683, Middlesex County, Massachusetts",1167,85
1400000US25017368400,25017368400,"Census Tract 3684, Middlesex County, Massachusetts",1529,133
1400000US25017368500,25017368500,"Census Tract 3685, Middlesex County, Massachusetts",1179,72
1400000US25017368600,25017368600,"Census Tract 3686, Middlesex County, Massachusetts",1170,82
1400000US25017368700,25017368700,"Census Tract 3687, Middlesex County, Massachusetts",1218,107
1400000US25017368800,25017368800,"Census Tract 3688, Middlesex County, Massachusetts",1037,87
1400000US25017368901,25017368901,"Census Tract 3689.01, Middlesex County, Massachusetts",1625,118
1400000US25017368902,25017368902,"Census Tract 3689.02, Middlesex County, Massachusetts",1572,91
1400000US25017369000,25017369000,"Census Tract 3690, Middlesex County, Massachusetts",1818,749
1400000US25017369100,25017369100,"Census Tract 3691, Middlesex County, Massachusetts",1323,150
1400000US25017370101,25017370101,"Census Tract 3701.01, Middlesex County, Massachusetts",1481,144
1400000US25017370102,25017370102,"Census Tract 3701.02, Middlesex County, Massachusetts",1512,136
1400000US25017370201,25017370201,"Census Tract 3702.01, Middlesex County, Massachusetts",1728,103
1400000US25017370202,25017370202,"Census Tract 3702.02, Middlesex County, Massachusetts",1723,222
1400000US25017370300,25017370300,"Census Tract 3703, Middlesex County, Massachusetts",1426,156
1400000US25017370400,25017370400,"Census Tract 3704, Middlesex County, Massachusetts",1485,100
1400000US25017373100,25017373100,"Census Tract 3731, Middlesex County, Massachusetts",1690,140
1400000US25017373200,25017373200,"Census Tract 3732, Middlesex County, Massachusetts",1377,117
1400000US25017373300,25017373300,"Census Tract 3733, Middlesex County, Massachusetts",1548,233
1400000US25017373400,25017373400,"Census Tract 3734, Middlesex County, Massachusetts",1730,115
1400000US25017373500,25017373500,"Census Tract 3735, Middlesex County, Massachusetts",1866,146
1400000US25017373600,25017373600,"Census Tract 3736, Middlesex County, Massachusetts",1932,300
1400000US25017373700,25017373700,"Census Tract 3737, Middlesex County, Massachusetts",1908,215
1400000US25017373800,25017373800,"Census Tract 3738, Middlesex County, Massachusetts",1719,197
1400000US25017373900,25017373900,"Census Tract 3739, Middlesex County, Massachusetts","2,000+",***
1400000US25017374000,25017374000,"Census Tract 3740, Middlesex County, Massachusetts",441,2092
1400000US25017374100,25017374100,"Census Tract 3741, Middlesex County, Massachusetts",1929,220
1400000US25017374200,25017374200,"Census Tract 3742, Middlesex County, Massachusetts",1729,319
1400000US25017374300,25017374300,"Census Tract 3743, Middlesex County, Massachusetts","2,000+",***
1400000US25017374400,25017374400,"Census Tract 3744, Middlesex County, Massachusetts",1099,466
1400000US25017374500,25017374500,"Census Tract 3745, Middlesex County, Massachusetts",1437,213
1400000US25017374600,25017374600,"Census Tract 3746, Middlesex County, Massachusetts",1666,99
1400000US25017374700,25017374700,"Census Tract 3747, Middlesex County, Massachusetts",1640,75
1400000US25017374800,25017374800,"Census Tract 3748, Middlesex County, Massachusetts",1464,144
1400000US25017382100,25017382100,"Census Tract 3821, Middlesex County, Massachusetts",1077,643
1400000US25017382200,25017382200,"Census Tract 3822, Middlesex County, Massachusetts",1441,243
1400000US25017382300,25017382300,"Census Tract 3823, Middlesex County, Massachusetts",1284,138
1400000US25017382400,25017382400,"Census Tract 3824, Middlesex County, Massachusetts",556,112
1400000US25017382500,25017382500,"Census Tract 3825, Middlesex County, Massachusetts",1384,78
1400000US25017382601,25017382601,"Census Tract 3826.01, Middlesex County, Massachusetts",1248,85
1400000US25017382602,25017382602,"Census Tract 3826.02, Middlesex County, Massachusetts",639,336
1400000US25017383101,25017383101,"Census Tract 3831.01, Middlesex County, Massachusetts",979,63
1400000US25017383102,25017383102,"Census Tract 3831.02, Middlesex County, Massachusetts",905,132
1400000US25017383200,25017383200,"Census Tract 3832, Middlesex County, Massachusetts",1121,168
1400000US25017383300,25017383300,"Census Tract 3833, Middlesex County, Massachusetts",1019,96
1400000US25017383400,25017383400,"Census Tract 3834, Middlesex County, Massachusetts",1158,224
1400000US25017383501,25017383501,"Census Tract 3835.01, Middlesex County, Massachusetts",1047,199
1400000US25017383502,25017383502,"Census Tract 3835.02, Middlesex County, Massachusetts",1018,129
1400000US25017383600,25017383600,"Census Tract 3836, Middlesex County, Massachusetts",1276,126
1400000US25017383700,25017383700,"Census Tract 3837, Middlesex County, Massachusetts",1330,158
1400000US25017383800,25017383800,"Census Tract 3838, Middlesex County, Massachusetts",1204,80
1400000US25017383901,25017383901,"Census Tract 3839.01, Middlesex County, Massachusetts",739,590
1400000US25017383902,25017383902,"Census Tract 3839.02, Middlesex County, Massachusetts","2,000+",***
1400000US25017384001,25017384001,"Census Tract 3840.01, Middlesex County, Massachusetts",1477,1337
1400000US25017384002,25017384002,"Census Tract 3840.02, Middlesex County, Massachusetts",1371,82
1400000US25017385100,25017385100,"Census Tract 3851, Middlesex County, Massachusetts",825,349
1400000US25017385201,25017385201,"Census Tract 3852.01, Middlesex County, Massachusetts",1197,92
1400000US25017385202,25017385202,"Census Tract 3852.02, Middlesex County, Massachusetts",1891,423
1400000US25017386100,25017386100,"Census Tract 3861, Middlesex County, Massachusetts","2,000+",***
1400000US25017387100,25017387100,"Census Tract 3871, Middlesex County, Massachusetts",1196,411
1400000US25017387201,25017387201,"Census Tract 3872.01, Middlesex County, Massachusetts",909,576
1400000US25017387202,25017387202,"Census Tract 3872.02, Middlesex County, Massachusetts",1174,384
1400000US25017388100,25017388100,"Census Tract 3881, Middlesex County, Massachusetts",926,62
1400000US25017388200,25017388200,"Census Tract 3882, Middlesex County, Massachusetts",1127,351
1400000US25017388300,25017388300,"Census Tract 3883, Middlesex County, Massachusetts",476,231
1400000US25017980000,25017980000,"Census Tract 9800, Middlesex County, Massachusetts",-,**
